timestamp,scenario,run_id,example_type,imu_accel_x,imu_angular_z,pos_x,odom_linear_x,imu_accel_y,lidar_front_right,lidar_front,lidar_right,lidar_left,pos_y,action_label
2026-07-04 14:07:28.459,plain_wall_good,pw_good_04,positive,0.1724,0.277,3.318,0.0058,0.9005,2.901,4.999,1.772,0.491,-0.987,idle
2026-07-04 14:07:28.559,plain_wall_good,pw_good_04,positive,-0.1629,-0.0149,3.3189,-0.0008,1.0155,2.893,4.997,1.772,0.496,-0.9877,idle
2026-07-04 14:07:28.659,plain_wall_good,pw_good_04,positive,-0.1533,0.0266,3.3182,-0.0001,0.2299,2.893,4.993,1.775,0.489,-0.9872,idle
2026-07-04 14:07:28.759,plain_wall_good,pw_good_04,positive,-0.1054,-0.0128,3.3185,0.0002,0.6227,2.887,4.998,1.767,0.484,-0.9874,idle
2026-07-04 14:07:28.859,plain_wall_good,pw_good_04,positive,-0.2299,-0.0671,3.3184,-0.0001,0.4598,2.898,4.994,1.784,0.483,-0.9873,idle
2026-07-04 14:07:28.959,plain_wall_good,pw_good_04,positive,-0.2012,0.0362,3.3184,0.0001,0.2299,2.897,4.995,1.779,0.485,-0.9874,idle
2026-07-04 14:07:29.059,plain_wall_good,pw_good_04,positive,-0.1533,-0.0107,3.3184,-0.0,0.297,2.888,4.997,1.768,0.485,-0.9874,idle
2026-07-04 14:07:29.160,plain_wall_good,pw_good_04,positive,0.0479,-0.0075,3.3184,-0.0,0.5652,2.895,5.005,1.786,0.491,-0.9874,idle
2026-07-04 14:07:29.259,plain_wall_good,pw_good_04,positive,-0.1437,-0.0117,3.3184,0.0,0.1054,2.9,4.992,1.783,0.475,-0.9874,idle
2026-07-04 14:07:29.359,plain_wall_good,pw_good_04,positive,0.0,-0.0192,3.3184,-0.0,0.3161,2.896,4.991,1.786,0.492,-0.9874,idle
2026-07-04 14:07:29.460,plain_wall_good,pw_good_04,positive,-0.1054,0.032,3.3184,0.0,0.4886,2.898,4.996,1.783,0.491,-0.9874,idle
2026-07-04 14:07:29.559,plain_wall_good,pw_good_04,positive,-0.1629,-0.0181,3.3184,-0.0,0.1724,2.9,5.005,1.774,0.489,-0.9874,idle
2026-07-04 14:07:29.659,plain_wall_good,pw_good_04,positive,0.0,0.0383,3.3184,-0.0,0.2299,2.898,5.008,1.776,0.492,-0.9874,idle
2026-07-04 14:07:29.759,plain_wall_good,pw_good_04,positive,-0.1245,0.033,3.3184,0.0,0.2587,2.896,5.007,1.788,0.491,-0.9874,idle
2026-07-04 14:07:29.859,plain_wall_good,pw_good_04,positive,-0.2203,-0.0192,3.3184,0.0,0.3928,2.899,4.991,1.784,0.485,-0.9874,idle
2026-07-04 14:07:29.959,plain_wall_good,pw_good_04,positive,-0.1054,-0.0128,3.3184,-0.0,0.5077,2.898,4.994,1.78,0.491,-0.9874,idle
2026-07-04 14:07:30.059,plain_wall_good,pw_good_04,positive,-0.1437,-0.0383,3.3184,-0.0,0.6993,2.899,4.991,1.777,0.488,-0.9874,idle
2026-07-04 14:07:30.159,plain_wall_good,pw_good_04,positive,-0.1437,-0.0234,3.3184,-0.0,0.3545,2.89,5.0,1.787,0.492,-0.9874,idle
2026-07-04 14:07:30.259,plain_wall_good,pw_good_04,positive,-0.1724,-0.0234,3.3184,0.0,0.4503,2.893,5.006,1.777,0.485,-0.9874,idle
2026-07-04 14:07:30.359,plain_wall_good,pw_good_04,positive,-0.1629,0.0064,3.3184,0.0,0.5652,2.909,4.99,1.784,0.488,-0.9874,idle
2026-07-04 14:07:30.460,plain_wall_good,pw_good_04,positive,0.1245,-0.0639,3.3184,0.0,0.0479,2.9,5.001,1.777,0.492,-0.9874,idle
2026-07-04 14:07:30.559,plain_wall_good,pw_good_04,positive,-0.1245,-0.0224,3.3184,-0.0,0.5173,2.893,5.003,1.782,0.488,-0.9874,idle
2026-07-04 14:07:30.659,plain_wall_good,pw_good_04,positive,-0.2012,-0.0192,3.3184,0.0,0.3736,2.896,5.001,1.772,0.49,-0.9874,idle
2026-07-04 14:07:30.759,plain_wall_good,pw_good_04,positive,-0.1533,0.066,3.3184,0.0,0.6514,2.904,4.999,1.788,0.485,-0.9874,idle
2026-07-04 14:07:30.859,plain_wall_good,pw_good_04,positive,-0.2203,-0.0735,3.3184,-0.0,0.5652,2.9,5.003,1.779,0.48,-0.9874,idle
2026-07-04 14:07:30.959,plain_wall_good,pw_good_04,positive,0.0383,-0.017,3.3184,0.0,0.0958,2.898,4.991,1.775,0.492,-0.9874,idle
2026-07-04 14:07:31.059,plain_wall_good,pw_good_04,positive,-0.2587,-0.032,3.3184,-0.0,0.6514,2.903,4.99,1.777,0.486,-0.9874,idle
2026-07-04 14:07:31.159,plain_wall_good,pw_good_04,positive,-0.2012,-0.0128,3.3184,0.0,0.297,2.899,5.002,1.789,0.486,-0.9874,idle
2026-07-04 14:07:31.259,plain_wall_good,pw_good_04,positive,-0.0766,0.0607,3.3184,-0.0,0.5173,2.894,4.997,1.765,0.483,-0.9874,idle
2026-07-04 14:07:31.359,plain_wall_good,pw_good_04,positive,-0.2299,-0.0085,3.3184,0.0,0.6323,2.897,4.992,1.783,0.488,-0.9874,idle
2026-07-04 14:07:31.459,plain_wall_good,pw_good_04,positive,-0.2108,-0.017,3.3184,-0.0,0.2491,2.894,5.0,1.785,0.485,-0.9874,idle
2026-07-04 14:07:31.559,plain_wall_good,pw_good_04,positive,-0.1341,0.0234,3.3184,0.0,0.2587,2.894,4.996,1.78,0.485,-0.9874,idle
2026-07-04 14:07:31.659,plain_wall_good,pw_good_04,positive,-0.182,-0.0266,3.3184,0.0,0.5461,2.892,5.003,1.789,0.486,-0.9874,idle
2026-07-04 14:07:31.760,plain_wall_good,pw_good_04,positive,0.0958,-0.0479,3.3184,-0.0,0.8143,2.897,4.994,1.788,0.486,-0.9874,idle
2026-07-04 14:07:31.859,plain_wall_good,pw_good_04,positive,-0.1724,-0.0138,3.3184,0.0,0.5365,2.898,4.994,1.787,0.498,-0.9874,idle
2026-07-04 14:07:31.960,plain_wall_good,pw_good_04,positive,-0.0287,0.0458,3.3184,-0.0,-0.1341,2.903,4.994,1.773,0.484,-0.9874,idle
2026-07-04 14:07:32.059,plain_wall_good,pw_good_04,positive,-0.182,0.0085,3.3184,0.0,0.1533,2.888,4.988,1.777,0.491,-0.9874,idle
2026-07-04 14:07:32.159,plain_wall_good,pw_good_04,positive,-0.1245,0.0234,3.3184,-0.0,0.4982,2.914,5.002,1.789,0.486,-0.9874,idle
2026-07-04 14:07:32.259,plain_wall_good,pw_good_04,positive,-0.0479,-0.0671,3.3184,0.0,0.776,2.892,4.998,1.774,0.486,-0.9874,idle
2026-07-04 14:07:32.359,plain_wall_good,pw_good_04,positive,-0.2203,-0.0266,3.3184,-0.0,0.7377,2.901,4.998,1.785,0.496,-0.9874,idle
2026-07-04 14:07:32.459,plain_wall_good,pw_good_04,positive,-0.0862,0.0149,3.3184,0.0,0.2299,2.892,4.985,1.773,0.489,-0.9874,idle
2026-07-04 14:07:32.559,plain_wall_good,pw_good_04,positive,-0.1437,-0.0224,3.3184,0.0,0.6898,2.89,5.002,1.78,0.497,-0.9874,idle
2026-07-04 14:07:32.659,plain_wall_good,pw_good_04,positive,-0.2012,-0.0671,3.3184,0.0,0.3449,2.89,4.991,1.782,0.491,-0.9874,idle
2026-07-04 14:07:32.759,plain_wall_good,pw_good_04,positive,-0.1341,0.0724,3.3184,-0.0,0.6323,2.907,4.992,1.778,0.491,-0.9874,idle
2026-07-04 14:07:32.859,plain_wall_good,pw_good_04,positive,0.115,-0.0202,3.3184,0.0,0.4024,2.899,4.995,1.77,0.488,-0.9874,idle
2026-07-04 14:07:32.959,plain_wall_good,pw_good_04,positive,0.0287,0.0565,3.3184,-0.0,0.1629,2.901,4.989,1.776,0.491,-0.9874,idle
2026-07-04 14:07:33.059,plain_wall_good,pw_good_04,positive,-0.115,0.032,3.3184,-0.0,0.6227,2.891,5.002,1.783,0.482,-0.9874,idle
2026-07-04 14:07:33.159,plain_wall_good,pw_good_04,positive,-0.2203,0.0181,3.3184,0.0,0.6802,2.904,4.996,1.775,0.485,-0.9874,idle
2026-07-04 14:07:33.259,plain_wall_good,pw_good_04,positive,-0.1054,0.0138,3.3184,-0.0,0.5844,2.9,4.996,1.778,0.491,-0.9874,idle
2026-07-04 14:07:33.359,plain_wall_good,pw_good_04,positive,-0.2108,-0.0533,3.3184,-0.0,0.4024,2.9,4.998,1.788,0.491,-0.9874,idle
2026-07-04 14:07:33.459,plain_wall_good,pw_good_04,positive,-0.1341,0.0,3.3184,-0.0,0.5269,2.899,4.998,1.776,0.486,-0.9874,idle
2026-07-04 14:07:33.559,plain_wall_good,pw_good_04,positive,-0.0958,0.0245,3.3184,0.0,-0.1916,2.898,5.009,1.772,0.489,-0.9874,idle
2026-07-04 14:07:33.659,plain_wall_good,pw_good_04,positive,-0.0575,-0.0405,3.3184,-0.0,0.5556,2.902,4.999,1.78,0.491,-0.9874,idle
2026-07-04 14:07:33.759,plain_wall_good,pw_good_04,positive,-0.0862,-0.0149,3.3184,-0.0,0.4982,2.902,4.998,1.785,0.491,-0.9874,idle
2026-07-04 14:07:33.859,plain_wall_good,pw_good_04,positive,-0.1437,0.0053,3.3184,0.0,0.4886,2.896,4.993,1.768,0.488,-0.9874,idle
2026-07-04 14:07:33.959,plain_wall_good,pw_good_04,positive,-0.115,-0.0117,3.3184,0.0,0.4215,2.905,4.989,1.775,0.491,-0.9874,idle
2026-07-04 14:07:34.059,plain_wall_good,pw_good_04,positive,-0.1629,-0.0437,3.3184,0.0,0.6706,2.887,4.993,1.786,0.486,-0.9874,idle
2026-07-04 14:07:34.159,plain_wall_good,pw_good_04,positive,-0.1533,-0.1065,3.3184,0.0,0.5461,2.899,5.007,1.773,0.482,-0.9874,idle
2026-07-04 14:07:34.259,plain_wall_good,pw_good_04,positive,-0.1724,0.0352,3.3184,-0.0,0.7185,2.893,4.992,1.78,0.497,-0.9874,idle
2026-07-04 14:07:34.359,plain_wall_good,pw_good_04,positive,-0.1341,-0.0447,3.3184,-0.0,0.3353,2.89,5.0,1.774,0.485,-0.9874,idle
2026-07-04 14:07:34.459,plain_wall_good,pw_good_04,positive,-0.0958,0.0565,3.3184,-0.0,0.5269,2.902,4.994,1.777,0.48,-0.9874,idle
2026-07-04 14:07:34.559,plain_wall_good,pw_good_04,positive,-0.1341,0.0309,3.3184,0.0,0.2874,2.906,4.989,1.769,0.49,-0.9874,idle
2026-07-04 14:07:34.659,plain_wall_good,pw_good_04,positive,-0.2203,0.0373,3.3184,-0.0,0.2682,2.902,4.983,1.772,0.494,-0.9874,idle
2026-07-04 14:07:34.759,plain_wall_good,pw_good_04,positive,0.1629,-0.0149,3.3184,-0.0,0.1916,2.901,5.002,1.783,0.491,-0.9874,idle
2026-07-04 14:07:34.859,plain_wall_good,pw_good_04,positive,-0.1724,-0.0362,3.3184,-0.0,0.4215,2.884,4.999,1.779,0.488,-0.9874,idle
2026-07-04 14:07:34.959,plain_wall_good,pw_good_04,positive,0.0096,0.032,3.3184,-0.0,0.4215,2.891,4.99,1.781,0.485,-0.9874,idle
2026-07-04 14:07:35.059,plain_wall_good,pw_good_04,positive,-0.1916,0.0181,3.3184,0.0,0.6131,2.899,4.998,1.784,0.485,-0.9874,idle
2026-07-04 14:07:35.159,plain_wall_good,pw_good_04,positive,-0.182,-0.0138,3.3184,0.0,0.5556,2.908,5.003,1.777,0.493,-0.9874,idle
