timestamp,scenario,run_id,example_type,imu_angular_z,imu_accel_y,imu_accel_x,odom_angular_z,lidar_front,lidar_left,lidar_right,distance_travelled,cmd_linear_x,lidar_front_right,pos_x,pos_y,action_label
2026-07-09 12:08:24.269,pillar_wall_good,pill_good_06,positive,0.0969,-0.0766,0.2395,-0.0036,5.636,0.494,1.768,2.5295,0.1,2.569,-3.6145,-10.3098,wall_following
2026-07-09 12:08:24.368,pillar_wall_good,pill_good_06,positive,-0.0778,0.1724,-0.0192,-0.0047,5.606,0.496,1.765,2.529,0.1,2.561,-3.6219,-10.311,wall_following
2026-07-09 12:08:24.468,pillar_wall_good,pill_good_06,positive,-0.3047,-0.0575,-0.182,-0.006,5.611,0.489,1.76,2.5284,0.1,2.565,-3.6296,-10.3121,wall_following
2026-07-09 12:08:24.568,pillar_wall_good,pill_good_06,positive,0.0479,0.2203,-0.1533,-0.0058,5.641,0.502,1.759,2.5278,0.1,2.543,-3.637,-10.3131,wall_following
2026-07-09 12:08:24.668,pillar_wall_good,pill_good_06,positive,-0.0096,0.1724,-0.1054,-0.0035,5.674,0.501,1.762,2.5272,0.1,2.554,-3.6442,-10.314,wall_following
2026-07-09 12:08:24.768,pillar_wall_good,pill_good_06,positive,0.1129,0.2587,-0.2395,-0.0051,5.736,0.5,1.759,2.5266,0.1,2.542,-3.6517,-10.315,wall_following
2026-07-09 12:08:24.868,pillar_wall_good,pill_good_06,positive,2.6877,-1.2837,0.4982,-0.0046,5.806,0.507,1.758,2.5261,0.1,2.549,-3.6592,-10.3161,wall_following
2026-07-09 12:08:24.968,pillar_wall_good,pill_good_06,positive,0.1449,0.6035,0.0192,-0.0045,5.739,0.506,1.761,2.5256,0.1,2.536,-3.6666,-10.3171,wall_following
2026-07-09 12:08:25.068,pillar_wall_good,pill_good_06,positive,-0.1427,0.1245,0.1629,-0.0033,65.533,0.505,1.766,2.525,0.1,2.535,-3.674,-10.318,wall_following
2026-07-09 12:08:25.168,pillar_wall_good,pill_good_06,positive,0.0064,0.3353,-0.0383,-0.0045,5.857,0.502,1.756,2.5244,0.1,2.543,-3.6813,-10.3189,wall_following
2026-07-09 12:08:25.268,pillar_wall_good,pill_good_06,positive,-0.1012,0.6035,-0.0479,-0.005,5.782,0.503,1.75,2.5239,0.1,2.524,-3.6889,-10.3199,wall_following
2026-07-09 12:08:25.368,pillar_wall_good,pill_good_06,positive,0.2173,0.5461,0.1437,-0.0032,5.862,0.506,1.76,2.5236,0.1,2.532,-3.6947,-10.3207,wall_following
2026-07-09 12:08:25.468,pillar_wall_good,pill_good_06,positive,0.0724,0.661,-0.1437,-0.0038,5.883,0.501,1.74,2.5231,0.1,2.532,-3.7036,-10.322,wall_following
2026-07-09 12:08:25.568,pillar_wall_good,pill_good_06,positive,-0.0927,0.2395,-0.0671,-0.0041,5.889,0.497,1.736,2.523,0.1,2.531,-3.7109,-10.3232,wall_following
2026-07-09 12:08:25.668,pillar_wall_good,pill_good_06,positive,-0.0192,0.4503,0.2108,-0.0049,5.985,0.503,1.728,2.5228,0.1,2.524,-3.7184,-10.3244,wall_following
2026-07-09 12:08:25.768,pillar_wall_good,pill_good_06,positive,-0.017,0.3257,-0.2203,-0.003,5.998,0.495,1.722,2.5227,0.1,2.527,-3.7257,-10.3257,wall_following
2026-07-09 12:08:25.868,pillar_wall_good,pill_good_06,positive,2.6877,-1.2837,0.4982,-0.0031,6.049,0.493,1.721,2.5226,0.1,2.527,-3.733,-10.3269,wall_following
2026-07-09 12:08:25.968,pillar_wall_good,pill_good_06,positive,-0.1651,0.1341,-0.1054,-0.0044,5.992,0.493,1.714,2.5226,0.1,2.528,-3.7404,-10.3282,wall_following
2026-07-09 12:08:26.068,pillar_wall_good,pill_good_06,positive,0.0202,0.5461,-0.0958,-0.0044,5.97,0.493,1.74,2.5225,0.1,2.528,-3.7478,-10.3294,wall_following
2026-07-09 12:08:26.168,pillar_wall_good,pill_good_06,positive,2.6877,-1.2837,0.4982,-0.0044,6.092,0.503,1.737,2.5224,0.1,2.529,-3.7553,-10.3306,wall_following
2026-07-09 12:08:26.268,pillar_wall_good,pill_good_06,positive,-0.0064,0.4119,-0.1245,-0.0039,65.533,0.497,1.755,2.5224,0.1,2.542,-3.7626,-10.3318,wall_following
2026-07-09 12:08:26.368,pillar_wall_good,pill_good_06,positive,-0.3526,0.7664,-0.2682,-0.0062,6.073,0.501,1.752,2.5223,0.1,2.539,-3.77,-10.3329,wall_following
2026-07-09 12:08:26.468,pillar_wall_good,pill_good_06,positive,-0.0671,0.5652,-0.1054,-0.0038,65.533,0.496,1.754,2.5218,0.1,2.546,-3.7773,-10.3336,wall_following
2026-07-09 12:08:26.568,pillar_wall_good,pill_good_06,positive,-0.1268,0.2299,0.1054,-0.0062,65.533,0.497,1.767,2.5212,0.1,2.535,-3.7849,-10.3342,wall_following
2026-07-09 12:08:26.668,pillar_wall_good,pill_good_06,positive,0.1023,0.1629,-0.0479,-0.0032,65.533,0.492,1.76,2.5205,0.1,2.557,-3.7924,-10.3347,wall_following
2026-07-09 12:08:26.768,pillar_wall_good,pill_good_06,positive,-0.1949,0.115,-0.0766,-0.0035,65.533,0.495,1.766,2.5199,0.1,2.548,-3.7999,-10.3352,wall_following
2026-07-09 12:08:26.868,pillar_wall_good,pill_good_06,positive,-0.0288,0.1533,0.0096,-0.0053,65.533,0.501,1.767,2.519,0.1,2.545,-3.8074,-10.3355,wall_following
2026-07-09 12:08:26.968,pillar_wall_good,pill_good_06,positive,-0.115,-0.0671,0.1724,-0.006,65.533,0.502,1.758,2.5182,0.1,2.547,-3.8149,-10.3358,wall_following
2026-07-09 12:08:27.069,pillar_wall_good,pill_good_06,positive,0.082,0.1341,0.2682,-0.0038,65.533,0.501,1.756,2.5174,0.1,2.542,-3.8223,-10.336,wall_following
2026-07-09 12:08:27.168,pillar_wall_good,pill_good_06,positive,0.0149,0.2012,0.2108,-0.0056,65.533,0.495,1.764,2.5166,0.1,2.547,-3.8299,-10.3363,wall_following
2026-07-09 12:08:27.268,pillar_wall_good,pill_good_06,positive,0.2173,0.3353,0.0383,-0.0049,6.431,0.503,1.765,2.5158,0.1,2.556,-3.8373,-10.3365,wall_following
2026-07-09 12:08:27.368,pillar_wall_good,pill_good_06,positive,-0.2376,0.2108,0.0287,-0.0056,6.457,0.506,1.755,2.5152,0.1,2.545,-3.8448,-10.3369,wall_following
2026-07-09 12:08:27.468,pillar_wall_good,pill_good_06,positive,0.0032,0.1437,-0.2203,-0.0051,6.446,0.51,1.753,2.5145,0.1,2.551,-3.8523,-10.3372,wall_following
2026-07-09 12:08:27.568,pillar_wall_good,pill_good_06,positive,0.0746,0.4982,-0.0479,-0.0044,6.458,0.499,1.758,2.5137,0.1,2.542,-3.8598,-10.3374,wall_following
2026-07-09 12:08:27.668,pillar_wall_good,pill_good_06,positive,0.1385,0.2587,0.0862,-0.0028,6.497,0.503,1.759,2.5132,0.1,2.55,-3.8671,-10.3378,wall_following
2026-07-09 12:08:27.768,pillar_wall_good,pill_good_06,positive,0.0788,0.3353,0.0479,-0.0038,6.509,0.495,1.756,2.5128,0.1,2.556,-3.8747,-10.3383,wall_following
2026-07-09 12:08:27.869,pillar_wall_good,pill_good_06,positive,0.1204,0.8718,0.0192,-0.0036,6.537,0.51,1.758,2.5124,0.1,2.558,-3.8819,-10.3388,wall_following
2026-07-09 12:08:27.968,pillar_wall_good,pill_good_06,positive,0.066,0.479,0.2587,-0.0045,6.496,0.494,1.753,2.5123,0.1,2.572,-3.8896,-10.3396,wall_following
2026-07-09 12:08:28.068,pillar_wall_good,pill_good_06,positive,-0.2226,0.4982,0.1054,-0.0032,6.5,0.499,1.756,2.5121,0.1,2.564,-3.8967,-10.3402,wall_following
2026-07-09 12:08:28.168,pillar_wall_good,pill_good_06,positive,-0.2354,0.0096,0.0287,-0.0045,6.496,0.5,1.76,2.5116,0.1,2.569,-3.9046,-10.3406,wall_following
2026-07-09 12:08:28.268,pillar_wall_good,pill_good_06,positive,0.0586,0.8239,-0.0575,-0.0033,6.396,0.5,1.754,2.5111,0.1,2.554,-3.912,-10.3409,wall_following
2026-07-09 12:08:28.368,pillar_wall_good,pill_good_06,positive,0.0426,0.3257,-0.0958,-0.0046,65.533,0.505,1.76,2.5105,0.1,2.566,-3.9197,-10.3411,wall_following
2026-07-09 12:08:28.468,pillar_wall_good,pill_good_06,positive,0.049,0.3161,0.0287,-0.0031,6.427,0.499,1.761,2.5101,0.1,2.57,-3.9271,-10.3414,wall_following
2026-07-09 12:08:28.568,pillar_wall_good,pill_good_06,positive,-0.066,0.2682,-0.2299,-0.0032,6.362,0.493,1.755,2.5097,0.1,2.571,-3.9345,-10.3417,wall_following
2026-07-09 12:08:28.668,pillar_wall_good,pill_good_06,positive,-0.2109,0.1629,-0.0287,-0.005,6.341,0.497,1.76,2.5091,0.1,2.568,-3.942,-10.3419,wall_following
2026-07-09 12:08:28.768,pillar_wall_good,pill_good_06,positive,0.0543,0.2395,-0.1916,-0.0053,6.311,0.496,1.765,2.5084,0.1,2.568,-3.9495,-10.3419,wall_following
2026-07-09 12:08:28.868,pillar_wall_good,pill_good_06,positive,0.0053,0.0,-0.0287,-0.0035,65.533,0.5,1.758,2.5079,0.1,2.571,-3.957,-10.342,wall_following
2026-07-09 12:08:28.968,pillar_wall_good,pill_good_06,positive,-0.0202,0.2108,-0.0862,-0.0035,6.259,0.499,1.775,2.5072,0.1,2.58,-3.9645,-10.342,wall_following
2026-07-09 12:08:29.068,pillar_wall_good,pill_good_06,positive,-0.0053,1.1209,0.3545,-0.0051,65.533,0.497,1.757,2.5065,0.1,2.578,-3.972,-10.3419,wall_following
2026-07-09 12:08:29.168,pillar_wall_good,pill_good_06,positive,0.0011,0.479,-0.1245,-0.0035,65.533,0.497,1.758,2.5058,0.1,2.576,-3.9794,-10.3418,wall_following
2026-07-09 12:08:29.268,pillar_wall_good,pill_good_06,positive,-0.0277,0.3545,-0.0958,-0.0052,6.204,0.5,1.769,2.5053,0.1,2.579,-3.9846,-10.3417,wall_following
2026-07-09 12:08:29.368,pillar_wall_good,pill_good_06,positive,0.1065,0.5844,-0.1533,-0.0035,65.533,0.495,1.768,2.5045,0.1,2.559,-3.9925,-10.3415,wall_following
2026-07-09 12:08:29.468,pillar_wall_good,pill_good_06,positive,2.6877,-1.2837,0.4982,-0.0037,65.533,0.493,1.77,2.5035,0.1,2.571,-4.0019,-10.3412,wall_following
2026-07-09 12:08:29.569,pillar_wall_good,pill_good_06,positive,-0.0788,0.2108,-0.0383,-0.0036,65.533,0.5,1.763,2.5027,0.1,2.578,-4.0094,-10.3409,wall_following
2026-07-09 12:08:29.669,pillar_wall_good,pill_good_06,positive,0.1044,0.1054,-0.1245,-0.0036,6.246,0.492,1.763,2.5018,0.1,2.559,-4.0167,-10.3405,wall_following
2026-07-09 12:08:29.768,pillar_wall_good,pill_good_06,positive,0.0021,0.1533,-0.115,-0.0057,6.232,0.503,1.763,2.5009,0.1,2.581,-4.0243,-10.3401,wall_following
2026-07-09 12:08:29.868,pillar_wall_good,pill_good_06,positive,0.1023,0.5077,-0.182,-0.0045,65.533,0.496,1.767,2.5001,0.1,2.579,-4.0318,-10.3397,wall_following
2026-07-09 12:08:29.968,pillar_wall_good,pill_good_06,positive,-0.0309,-0.0287,-0.0479,-0.0048,6.24,0.495,1.762,2.4993,0.1,2.585,-4.0393,-10.3393,wall_following
2026-07-09 12:08:30.068,pillar_wall_good,pill_good_06,positive,-0.0746,0.2587,-0.1054,-0.005,6.247,0.494,1.759,2.4984,0.1,2.567,-4.0468,-10.3388,wall_following
2026-07-09 12:08:30.168,pillar_wall_good,pill_good_06,positive,-0.0863,0.5173,-0.1916,-0.0059,6.204,0.498,1.761,2.4976,0.1,2.584,-4.0535,-10.3384,wall_following
2026-07-09 12:08:30.268,pillar_wall_good,pill_good_06,positive,0.0053,0.5748,-0.1437,-0.0047,65.533,0.497,1.755,2.4965,0.1,2.59,-4.0617,-10.3377,wall_following
2026-07-09 12:08:30.369,pillar_wall_good,pill_good_06,positive,0.0075,0.2299,0.4024,-0.005,6.21,0.497,1.76,2.4956,0.1,2.586,-4.0692,-10.3371,wall_following
2026-07-09 12:08:30.468,pillar_wall_good,pill_good_06,positive,-0.1214,-0.115,0.1437,-0.0048,6.241,0.499,1.754,2.4947,0.1,2.589,-4.0766,-10.3365,wall_following
2026-07-09 12:08:30.568,pillar_wall_good,pill_good_06,positive,-0.0085,-0.0287,0.0671,-0.0033,65.533,0.498,1.76,2.4937,0.1,2.585,-4.0839,-10.3358,wall_following
2026-07-09 12:08:30.668,pillar_wall_good,pill_good_06,positive,0.0458,0.3257,-0.1245,-0.0034,65.533,0.509,1.757,2.4928,0.1,2.59,-4.0914,-10.3352,wall_following
2026-07-09 12:08:30.768,pillar_wall_good,pill_good_06,positive,0.1555,0.843,0.0575,-0.0039,65.533,0.503,1.761,2.492,0.1,2.57,-4.0988,-10.3346,wall_following
2026-07-09 12:08:30.868,pillar_wall_good,pill_good_06,positive,-0.0522,-0.0671,-0.1245,-0.0044,6.084,0.504,1.757,2.4912,0.1,2.58,-4.1064,-10.3341,wall_following
2026-07-09 12:08:30.968,pillar_wall_good,pill_good_06,positive,0.0426,-0.4311,-0.2108,-0.005,6.065,0.497,1.761,2.4906,0.1,2.592,-4.1139,-10.3337,wall_following
2026-07-09 12:08:31.068,pillar_wall_good,pill_good_06,positive,-0.0117,0.5461,0.1054,-0.0031,65.533,0.494,1.767,2.49,0.1,2.594,-4.1213,-10.3332,wall_following
2026-07-09 12:08:31.168,pillar_wall_good,pill_good_06,positive,-0.0682,0.479,0.0671,-0.0052,65.533,0.501,1.746,2.4892,0.1,2.582,-4.1289,-10.3326,wall_following
2026-07-09 12:08:31.268,pillar_wall_good,pill_good_06,positive,0.065,0.4311,-0.0766,-0.0029,65.533,0.501,1.752,2.4883,0.1,2.567,-4.1362,-10.3318,wall_following
2026-07-09 12:08:31.368,pillar_wall_good,pill_good_06,positive,0.065,0.5748,-0.1341,-0.0033,65.533,0.496,1.764,2.4873,0.1,2.605,-4.1436,-10.331,wall_following
2026-07-09 12:08:31.468,pillar_wall_good,pill_good_06,positive,2.6877,-1.2837,0.4982,-0.0051,65.533,0.489,1.755,2.4864,0.1,2.616,-4.1512,-10.3302,wall_following
2026-07-09 12:08:31.568,pillar_wall_good,pill_good_06,positive,-0.0842,0.1724,-0.1437,-0.0053,65.533,0.504,1.748,2.4855,0.1,2.614,-4.1586,-10.3293,wall_following
2026-07-09 12:08:31.668,pillar_wall_good,pill_good_06,positive,0.0969,0.3161,-0.0287,-0.0046,65.533,0.505,1.752,2.4843,0.1,2.606,-4.1659,-10.3282,wall_following
2026-07-09 12:08:31.768,pillar_wall_good,pill_good_06,positive,0.0394,0.1245,0.2012,-0.0039,65.533,0.506,1.747,2.4833,0.1,2.609,-4.1735,-10.3272,wall_following
2026-07-09 12:08:31.868,pillar_wall_good,pill_good_06,positive,0.0458,0.182,-0.1629,-0.0028,65.533,0.505,1.761,2.4825,0.1,2.59,-4.1807,-10.3264,wall_following
2026-07-09 12:08:31.968,pillar_wall_good,pill_good_06,positive,-0.098,-0.0575,-0.1533,-0.0037,65.533,0.499,1.758,2.4818,0.1,2.598,-4.1883,-10.3257,wall_following
2026-07-09 12:08:32.068,pillar_wall_good,pill_good_06,positive,0.0597,0.4598,-0.2682,-0.0046,5.576,0.499,1.754,2.4812,0.1,2.581,-4.1957,-10.325,wall_following
2026-07-09 12:08:32.168,pillar_wall_good,pill_good_06,positive,-0.0107,0.6227,-0.115,-0.005,65.533,0.499,1.758,2.4803,0.1,2.566,-4.2032,-10.3241,wall_following
2026-07-09 12:08:32.268,pillar_wall_good,pill_good_06,positive,0.0107,0.5365,0.1629,-0.0056,65.533,0.499,1.767,2.4796,0.0,2.572,-4.2107,-10.3233,idle
2026-07-09 12:08:32.368,pillar_wall_good,pill_good_06,positive,2.6877,-1.2837,0.4982,-0.0025,5.495,0.49,1.762,2.4789,0.0,2.584,-4.2168,-10.3225,idle
2026-07-09 12:08:32.468,pillar_wall_good,pill_good_06,positive,0.0075,1.2646,-0.2299,0.0001,65.533,0.499,1.766,2.4786,0.0,2.581,-4.2191,-10.3222,idle
2026-07-09 12:08:32.568,pillar_wall_good,pill_good_06,positive,-0.0117,0.9963,-0.1724,0.0003,5.418,0.501,1.758,2.4787,0.0,2.574,-4.2182,-10.3223,idle
2026-07-09 12:08:32.668,pillar_wall_good,pill_good_06,positive,0.0586,-0.0575,0.1245,-0.0,65.533,0.503,1.758,2.4788,0.0,2.576,-4.2175,-10.3224,idle
2026-07-09 12:08:32.768,pillar_wall_good,pill_good_06,positive,0.0181,0.6227,-0.2299,-0.0005,5.397,0.496,1.76,2.4788,0.0,2.576,-4.2179,-10.3224,idle
2026-07-09 12:08:32.868,pillar_wall_good,pill_good_06,positive,-0.017,0.3832,0.2299,0.0001,5.475,0.497,1.759,2.4788,0.0,2.577,-4.2181,-10.3224,idle
2026-07-09 12:08:32.968,pillar_wall_good,pill_good_06,positive,-0.0788,0.2203,0.2203,-0.0,5.469,0.497,1.757,2.4788,0.0,2.573,-4.218,-10.3224,idle
2026-07-09 12:08:33.068,pillar_wall_good,pill_good_06,positive,-0.0064,0.1629,0.0287,-0.0,5.436,0.503,1.768,2.4788,0.0,2.582,-4.218,-10.3224,idle
2026-07-09 12:08:33.168,pillar_wall_good,pill_good_06,positive,2.6877,-1.2837,0.4982,0.0,5.459,0.498,1.76,2.4788,0.0,2.576,-4.218,-10.3224,idle
2026-07-09 12:08:33.268,pillar_wall_good,pill_good_06,positive,-0.0447,0.5077,-0.1533,0.0,65.533,0.49,1.755,2.4788,0.0,2.568,-4.218,-10.3224,idle
2026-07-09 12:08:33.368,pillar_wall_good,pill_good_06,positive,0.0245,0.2299,0.0766,0.0,65.533,0.497,1.757,2.4788,0.0,2.575,-4.218,-10.3224,idle
2026-07-09 12:08:33.468,pillar_wall_good,pill_good_06,positive,-0.0405,0.7856,-0.1629,-0.0,5.401,0.496,1.758,2.4788,0.0,2.577,-4.218,-10.3224,idle
2026-07-09 12:08:33.568,pillar_wall_good,pill_good_06,positive,0.0107,0.5365,-0.1629,-0.0,65.533,0.493,1.756,2.4788,0.0,2.573,-4.218,-10.3224,idle
2026-07-09 12:08:33.668,pillar_wall_good,pill_good_06,positive,0.0458,0.1341,0.0958,0.0,5.491,0.512,1.76,2.4788,0.0,2.573,-4.218,-10.3224,idle
2026-07-09 12:08:33.768,pillar_wall_good,pill_good_06,positive,-0.0501,0.479,-0.0766,-0.0,5.518,0.499,1.758,2.4788,0.0,2.588,-4.218,-10.3224,idle
2026-07-09 12:08:33.868,pillar_wall_good,pill_good_06,positive,-0.0011,0.4982,0.0096,-0.0,5.532,0.496,1.755,2.4788,0.0,2.573,-4.218,-10.3224,idle
2026-07-09 12:08:33.968,pillar_wall_good,pill_good_06,positive,-0.032,0.4119,-0.1054,0.0,5.429,0.497,1.757,2.4788,0.0,2.578,-4.218,-10.3224,idle
2026-07-09 12:08:34.068,pillar_wall_good,pill_good_06,positive,-0.0234,0.3161,-0.1245,0.0,5.524,0.498,1.753,2.4788,0.0,2.569,-4.218,-10.3224,idle
2026-07-09 12:08:34.168,pillar_wall_good,pill_good_06,positive,2.6877,-1.2837,0.4982,0.0,65.533,0.502,1.762,2.4788,0.0,2.572,-4.218,-10.3224,idle
2026-07-09 12:08:34.268,pillar_wall_good,pill_good_06,positive,-0.0075,0.5365,-0.1437,0.0,65.533,0.499,1.752,2.4788,0.0,2.578,-4.218,-10.3224,idle
2026-07-09 12:08:34.369,pillar_wall_good,pill_good_06,positive,0.0117,0.0575,0.0671,-0.0,5.494,0.497,1.757,2.4788,0.0,2.579,-4.218,-10.3224,idle
2026-07-09 12:08:34.468,pillar_wall_good,pill_good_06,positive,-0.0138,0.2108,-0.2108,0.0,65.533,0.499,1.769,2.4788,0.0,2.569,-4.218,-10.3224,idle
2026-07-09 12:08:34.568,pillar_wall_good,pill_good_06,positive,-0.0277,0.1341,0.0383,-0.0,65.533,0.503,1.76,2.4788,0.0,2.579,-4.218,-10.3224,idle
2026-07-09 12:08:34.668,pillar_wall_good,pill_good_06,positive,-0.0394,0.5652,-0.1629,-0.0,5.507,0.509,1.763,2.4788,0.0,2.578,-4.218,-10.3224,idle
2026-07-09 12:08:34.768,pillar_wall_good,pill_good_06,positive,-0.032,0.1245,-0.0192,0.0,65.533,0.5,1.751,2.4788,0.0,2.583,-4.218,-10.3224,idle
2026-07-09 12:08:34.868,pillar_wall_good,pill_good_06,positive,0.0266,-0.0862,-0.1437,0.0,65.533,0.507,1.758,2.4788,0.0,2.575,-4.218,-10.3224,idle
2026-07-09 12:08:34.968,pillar_wall_good,pill_good_06,positive,0.0064,0.2012,-0.1724,-0.0,65.533,0.504,1.762,2.4788,0.0,2.588,-4.218,-10.3224,idle
2026-07-09 12:08:35.068,pillar_wall_good,pill_good_06,positive,0.0618,0.0383,-0.1054,-0.0,5.467,0.498,1.754,2.4788,0.0,2.566,-4.218,-10.3224,idle
2026-07-09 12:08:35.168,pillar_wall_good,pill_good_06,positive,0.0554,0.4982,-0.1245,0.0,5.52,0.498,1.758,2.4788,0.0,2.582,-4.218,-10.3224,idle
2026-07-09 12:08:35.268,pillar_wall_good,pill_good_06,positive,-0.0256,0.1724,-0.1341,-0.0,5.516,0.498,1.77,2.4788,0.0,2.579,-4.218,-10.3224,idle
2026-07-09 12:08:35.368,pillar_wall_good,pill_good_06,positive,0.0298,0.4886,-0.115,-0.0,5.46,0.493,1.765,2.4788,0.0,2.574,-4.218,-10.3224,idle
2026-07-09 12:08:35.468,pillar_wall_good,pill_good_06,positive,0.017,0.479,-0.1341,0.0,5.463,0.502,1.76,2.4788,0.0,2.577,-4.218,-10.3224,idle
2026-07-09 12:08:35.568,pillar_wall_good,pill_good_06,positive,-0.0383,0.6514,-0.1629,-0.0,65.533,0.498,1.768,2.4788,0.0,2.566,-4.218,-10.3224,idle
2026-07-09 12:08:35.668,pillar_wall_good,pill_good_06,positive,0.0405,0.6898,-0.1341,0.0,5.473,0.49,1.76,2.4788,0.0,2.584,-4.218,-10.3224,idle
2026-07-09 12:08:35.768,pillar_wall_good,pill_good_06,positive,-0.0213,0.5748,-0.0096,-0.0,65.533,0.497,1.755,2.4788,0.0,2.568,-4.218,-10.3224,idle
2026-07-09 12:08:35.868,pillar_wall_good,pill_good_06,positive,0.0032,0.5652,-0.1054,-0.0,5.537,0.499,1.755,2.4788,0.0,2.566,-4.218,-10.3224,idle
2026-07-09 12:08:35.968,pillar_wall_good,pill_good_06,positive,0.0703,0.3449,-0.1916,-0.0,5.534,0.501,1.751,2.4788,0.0,2.572,-4.218,-10.3224,idle
2026-07-09 12:08:36.068,pillar_wall_good,pill_good_06,positive,-0.0288,0.4694,-0.0479,0.0,5.455,0.496,1.755,2.4788,0.0,2.577,-4.218,-10.3224,idle
2026-07-09 12:08:36.168,pillar_wall_good,pill_good_06,positive,-0.0639,0.5652,-0.1629,0.0,65.533,0.497,1.757,2.4788,0.0,2.577,-4.218,-10.3224,idle
2026-07-09 12:08:36.268,pillar_wall_good,pill_good_06,positive,0.0447,0.0383,-0.2203,-0.0,65.533,0.505,1.759,2.4788,0.0,2.565,-4.218,-10.3224,idle
2026-07-09 12:08:36.368,pillar_wall_good,pill_good_06,positive,-0.032,0.2682,-0.1629,-0.0,65.533,0.496,1.764,2.4788,0.0,2.572,-4.218,-10.3224,idle
2026-07-09 12:08:36.468,pillar_wall_good,pill_good_06,positive,-0.0469,0.8909,-0.2108,0.0,5.519,0.485,1.765,2.4788,0.0,2.571,-4.218,-10.3224,idle
2026-07-09 12:08:36.568,pillar_wall_good,pill_good_06,positive,-0.0405,0.7664,-0.1054,0.0,5.523,0.502,1.756,2.4788,0.0,2.592,-4.218,-10.3224,idle
2026-07-09 12:08:36.668,pillar_wall_good,pill_good_06,positive,-0.0703,0.3161,-0.2682,0.0,65.533,0.494,1.755,2.4788,0.0,2.577,-4.218,-10.3224,idle
2026-07-09 12:08:36.768,pillar_wall_good,pill_good_06,positive,0.0458,0.2395,-0.0958,-0.0,5.505,0.502,1.76,2.4788,0.0,2.572,-4.218,-10.3224,idle
2026-07-09 12:08:36.868,pillar_wall_good,pill_good_06,positive,-0.0032,0.3545,-0.1916,0.0,5.435,0.502,1.764,2.4788,0.0,2.573,-4.218,-10.3224,idle
2026-07-09 12:08:36.968,pillar_wall_good,pill_good_06,positive,0.0277,0.4407,-0.0383,-0.0,65.533,0.499,1.762,2.4788,0.0,2.566,-4.218,-10.3224,idle
2026-07-09 12:08:37.068,pillar_wall_good,pill_good_06,positive,0.0288,0.364,0.1341,0.0,65.533,0.5,1.755,2.4788,0.0,2.575,-4.218,-10.3224,idle
2026-07-09 12:08:37.168,pillar_wall_good,pill_good_06,positive,-0.0192,0.2012,-0.0958,0.0,5.481,0.504,1.768,2.4788,0.0,2.58,-4.218,-10.3224,idle
2026-07-09 12:08:37.268,pillar_wall_good,pill_good_06,positive,0.0959,0.3449,-0.1629,-0.0,5.502,0.502,1.764,2.4788,0.0,2.573,-4.218,-10.3224,idle
2026-07-09 12:08:37.368,pillar_wall_good,pill_good_06,positive,0.0032,0.4407,-0.2012,0.0,5.439,0.493,1.76,2.4788,0.0,2.564,-4.218,-10.3224,idle
2026-07-09 12:08:37.468,pillar_wall_good,pill_good_06,positive,0.0586,0.0766,0.1629,-0.0,65.533,0.497,1.76,2.4788,0.0,2.58,-4.218,-10.3224,idle
2026-07-09 12:08:37.568,pillar_wall_good,pill_good_06,positive,-0.0213,0.1724,-0.1054,0.0,65.533,0.512,1.754,2.4788,0.0,2.579,-4.218,-10.3224,idle
2026-07-09 12:08:37.668,pillar_wall_good,pill_good_06,positive,0.0309,-0.1437,0.1245,-0.0,65.533,0.492,1.759,2.4788,0.0,2.57,-4.218,-10.3224,idle
2026-07-09 12:08:37.768,pillar_wall_good,pill_good_06,positive,-0.0181,0.4598,-0.115,0.0,5.477,0.5,1.769,2.4788,0.0,2.57,-4.218,-10.3224,idle
2026-07-09 12:08:37.868,pillar_wall_good,pill_good_06,positive,-0.0458,0.3928,-0.1629,-0.0,5.435,0.491,1.771,2.4788,0.0,2.574,-4.218,-10.3224,idle
2026-07-09 12:08:37.968,pillar_wall_good,pill_good_06,positive,-0.0522,0.2012,0.0383,0.0,65.533,0.508,1.764,2.4788,0.0,2.58,-4.218,-10.3224,idle
2026-07-09 12:08:38.068,pillar_wall_good,pill_good_06,positive,0.0362,0.4407,-0.182,-0.0,5.476,0.491,1.757,2.4788,0.0,2.576,-4.218,-10.3224,idle
2026-07-09 12:08:38.168,pillar_wall_good,pill_good_06,positive,-0.0522,-0.0862,-0.2108,0.0,65.533,0.5,1.752,2.4788,0.0,2.567,-4.218,-10.3224,idle
2026-07-09 12:08:38.268,pillar_wall_good,pill_good_06,positive,-0.0064,0.776,-0.2012,0.0,5.436,0.502,1.751,2.4788,0.0,2.567,-4.218,-10.3224,idle
2026-07-09 12:08:38.368,pillar_wall_good,pill_good_06,positive,-0.0224,0.5844,-0.0862,0.0,5.515,0.5,1.759,2.4788,0.0,2.579,-4.218,-10.3224,idle
2026-07-09 12:08:38.468,pillar_wall_good,pill_good_06,positive,0.0053,0.3449,-0.0096,-0.0,5.502,0.5,1.759,2.4788,0.0,2.577,-4.218,-10.3224,idle
