timestamp,scenario,run_id,example_type,imu_angular_z,imu_accel_x,imu_accel_y,odom_angular_z,lidar_front,lidar_front_right,lidar_left,lidar_right,distance_travelled,cmd_linear_x,pos_x,action_label
2026-07-09 11:45:12.836,pillar_wall_good,pill_good_01,positive,0.0501,-0.297,0.0766,-0.0076,1.963,3.456,0.477,5.899,1.9232,0.1,-4.0082,wall_following
2026-07-09 11:45:12.936,pillar_wall_good,pill_good_01,positive,-0.0607,0.1916,0.6227,-0.0074,1.952,3.475,0.47,5.888,1.9263,0.1,-4.0062,wall_following
2026-07-09 11:45:13.036,pillar_wall_good,pill_good_01,positive,0.0884,-0.2491,-0.4598,-0.0076,1.968,3.471,0.466,5.883,1.9295,0.1,-4.0042,wall_following
2026-07-09 11:45:13.136,pillar_wall_good,pill_good_01,positive,0.0043,-0.1437,0.479,-0.0056,1.956,3.466,0.473,5.857,1.9328,0.1,-4.0022,wall_following
2026-07-09 11:45:13.236,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.0053,1.96,3.491,0.469,5.878,1.9359,0.1,-4.0003,wall_following
2026-07-09 11:45:13.336,pillar_wall_good,pill_good_01,positive,-0.1257,-0.2012,0.1245,-0.0076,1.965,3.472,0.467,5.879,1.9392,0.1,-3.9983,wall_following
2026-07-09 11:45:13.436,pillar_wall_good,pill_good_01,positive,0.0735,-0.0958,0.5077,-0.0044,1.953,3.474,0.468,5.842,1.9425,0.1,-3.9963,wall_following
2026-07-09 11:45:13.536,pillar_wall_good,pill_good_01,positive,0.0767,0.1724,0.0287,-0.0074,1.962,3.461,0.466,5.885,1.9457,0.1,-3.9944,wall_following
2026-07-09 11:45:13.636,pillar_wall_good,pill_good_01,positive,0.0138,0.0766,0.2778,-0.0067,1.951,3.474,0.469,5.819,1.9489,0.1,-3.9926,wall_following
2026-07-09 11:45:13.736,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.0079,1.958,3.483,0.471,5.827,1.9521,0.1,-3.9907,wall_following
2026-07-09 11:45:13.836,pillar_wall_good,pill_good_01,positive,-0.0362,-0.2587,0.4215,-0.0055,1.967,3.454,0.463,5.841,1.9553,0.1,-3.989,wall_following
2026-07-09 11:45:13.936,pillar_wall_good,pill_good_01,positive,0.1268,-0.115,0.5077,-0.0069,1.965,3.473,0.477,5.812,1.9583,0.1,-3.9874,wall_following
2026-07-09 11:45:14.036,pillar_wall_good,pill_good_01,positive,0.0575,-0.1533,0.3066,-0.0069,1.965,3.489,0.47,5.8,1.9613,0.1,-3.9859,wall_following
2026-07-09 11:45:14.136,pillar_wall_good,pill_good_01,positive,-0.0053,0.0766,0.2203,-0.0072,1.968,3.455,0.471,5.789,1.9643,0.1,-3.9844,wall_following
2026-07-09 11:45:14.236,pillar_wall_good,pill_good_01,positive,-0.1182,0.0862,-0.1533,-0.0069,1.979,3.483,0.467,5.788,1.9673,0.1,-3.9829,wall_following
2026-07-09 11:45:14.336,pillar_wall_good,pill_good_01,positive,0.0884,-0.6035,1.0155,-0.0045,1.969,3.469,0.462,5.795,1.9703,0.1,-3.9815,wall_following
2026-07-09 11:45:14.436,pillar_wall_good,pill_good_01,positive,0.0554,-0.1245,0.182,-0.0069,1.975,3.463,0.465,5.781,1.9734,0.1,-3.98,wall_following
2026-07-09 11:45:14.536,pillar_wall_good,pill_good_01,positive,-0.1001,-0.0575,0.9197,-0.005,1.963,3.475,0.465,5.781,1.9765,0.1,-3.9785,wall_following
2026-07-09 11:45:14.636,pillar_wall_good,pill_good_01,positive,-0.0682,-0.3928,0.9197,-0.0077,1.974,3.465,0.472,5.753,1.9795,0.1,-3.9771,wall_following
2026-07-09 11:45:14.736,pillar_wall_good,pill_good_01,positive,0.032,-0.0383,0.0958,-0.0077,1.973,3.476,0.464,5.745,1.9824,0.1,-3.9759,wall_following
2026-07-09 11:45:14.836,pillar_wall_good,pill_good_01,positive,0.0224,-0.115,0.4694,-0.0055,1.993,3.472,0.468,5.739,1.9853,0.1,-3.9747,wall_following
2026-07-09 11:45:14.936,pillar_wall_good,pill_good_01,positive,0.0724,-0.0958,-0.0287,-0.0056,2.012,3.443,0.481,5.759,1.9882,0.1,-3.9736,wall_following
2026-07-09 11:45:15.036,pillar_wall_good,pill_good_01,positive,0.1779,-0.1054,0.5461,-0.0075,2.026,3.433,0.461,5.746,1.991,0.1,-3.9726,wall_following
2026-07-09 11:45:15.136,pillar_wall_good,pill_good_01,positive,-0.0352,0.1341,0.4886,-0.0074,2.038,3.42,0.478,5.733,1.9937,0.1,-3.9716,wall_following
2026-07-09 11:45:15.236,pillar_wall_good,pill_good_01,positive,0.0011,0.0766,0.4694,-0.0073,2.063,3.408,0.466,5.736,1.9966,0.1,-3.9706,wall_following
2026-07-09 11:45:15.336,pillar_wall_good,pill_good_01,positive,-0.0298,0.1054,-0.0479,-0.005,2.08,3.415,0.469,5.755,1.9994,0.1,-3.9696,wall_following
2026-07-09 11:45:15.436,pillar_wall_good,pill_good_01,positive,0.1811,-0.0671,-0.0479,-0.005,2.092,3.375,0.474,5.751,2.0022,0.1,-3.9687,wall_following
2026-07-09 11:45:15.536,pillar_wall_good,pill_good_01,positive,0.0405,-0.1629,0.5461,-0.0075,2.111,3.377,0.469,5.721,2.0051,0.1,-3.9677,wall_following
2026-07-09 11:45:15.636,pillar_wall_good,pill_good_01,positive,0.0266,-0.0958,0.4503,-0.0062,2.131,3.351,0.466,5.73,2.008,0.1,-3.9667,wall_following
2026-07-09 11:45:15.736,pillar_wall_good,pill_good_01,positive,0.0597,-0.1916,0.4311,-0.0036,2.145,3.349,0.466,5.716,2.0108,0.1,-3.9658,wall_following
2026-07-09 11:45:15.836,pillar_wall_good,pill_good_01,positive,-0.098,-0.0383,0.843,-0.0064,2.154,3.366,0.466,5.716,2.0138,0.1,-3.9647,wall_following
2026-07-09 11:45:15.936,pillar_wall_good,pill_good_01,positive,-0.0597,-0.0383,0.4119,-0.0046,2.161,3.349,0.472,5.727,2.0167,0.1,-3.9638,wall_following
2026-07-09 11:45:16.036,pillar_wall_good,pill_good_01,positive,-0.0192,0.0383,0.5077,-0.0069,2.159,3.343,0.468,5.708,2.0196,0.1,-3.9629,wall_following
2026-07-09 11:45:16.136,pillar_wall_good,pill_good_01,positive,0.0288,0.1341,0.1724,-0.0072,2.175,3.337,0.475,5.691,2.0225,0.1,-3.9621,wall_following
2026-07-09 11:45:16.236,pillar_wall_good,pill_good_01,positive,-0.1193,0.182,0.3161,-0.0048,2.192,3.323,0.465,5.703,2.0252,0.1,-3.9613,wall_following
2026-07-09 11:45:16.336,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.007,2.208,3.32,0.472,5.699,2.0281,0.1,-3.9606,wall_following
2026-07-09 11:45:16.436,pillar_wall_good,pill_good_01,positive,-0.081,0.0287,0.1916,-0.0051,2.212,3.33,0.47,5.67,2.0311,0.1,-3.9598,wall_following
2026-07-09 11:45:16.536,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.0073,2.213,3.33,0.467,5.681,2.0339,0.1,-3.9591,wall_following
2026-07-09 11:45:16.636,pillar_wall_good,pill_good_01,positive,-0.2003,0.0192,0.6131,-0.0071,2.217,3.317,0.476,5.668,2.0369,0.1,-3.9584,wall_following
2026-07-09 11:45:16.736,pillar_wall_good,pill_good_01,positive,0.1395,-0.1533,0.3449,-0.0045,2.24,3.308,0.461,5.659,2.0394,0.1,-3.958,wall_following
2026-07-09 11:45:16.836,pillar_wall_good,pill_good_01,positive,-0.1417,0.2395,0.8909,-0.0048,2.247,3.316,0.468,5.676,2.0421,0.1,-3.9576,wall_following
2026-07-09 11:45:16.936,pillar_wall_good,pill_good_01,positive,-0.0543,-0.182,0.182,-0.0053,2.266,3.291,0.468,5.664,2.0447,0.1,-3.9573,wall_following
2026-07-09 11:45:17.036,pillar_wall_good,pill_good_01,positive,0.0181,-0.1341,-0.0479,-0.0073,2.282,3.302,0.47,5.682,2.0472,0.1,-3.9571,wall_following
2026-07-09 11:45:17.136,pillar_wall_good,pill_good_01,positive,0.0266,-0.0862,0.4215,-0.0058,2.279,3.299,0.468,5.662,2.0498,0.1,-3.9569,wall_following
2026-07-09 11:45:17.236,pillar_wall_good,pill_good_01,positive,0.0394,-0.1533,0.3257,-0.0064,2.283,3.287,0.47,5.618,2.0524,0.1,-3.9567,wall_following
2026-07-09 11:45:17.336,pillar_wall_good,pill_good_01,positive,-0.179,-0.4886,-0.3928,-0.0079,2.298,3.295,0.467,5.624,2.0549,0.1,-3.9566,wall_following
2026-07-09 11:45:17.436,pillar_wall_good,pill_good_01,positive,0.0895,-0.0479,0.5269,-0.0083,2.302,3.279,0.471,5.627,2.0574,0.1,-3.9566,wall_following
2026-07-09 11:45:17.536,pillar_wall_good,pill_good_01,positive,0.0224,-0.0766,0.5077,-0.0055,2.306,3.267,0.477,5.614,2.0596,0.1,-3.9568,wall_following
2026-07-09 11:45:17.636,pillar_wall_good,pill_good_01,positive,-0.1481,0.0862,0.3832,-0.0074,2.314,3.274,0.472,5.6,2.062,0.1,-3.9569,wall_following
2026-07-09 11:45:17.736,pillar_wall_good,pill_good_01,positive,0.115,-0.0383,0.364,-0.0079,2.332,3.289,0.473,5.601,2.0643,0.1,-3.9572,wall_following
2026-07-09 11:45:17.836,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.0068,2.321,3.266,0.47,5.583,2.0666,0.1,-3.9574,wall_following
2026-07-09 11:45:17.936,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.0062,2.314,3.27,0.469,5.568,2.069,0.1,-3.9575,wall_following
2026-07-09 11:45:18.036,pillar_wall_good,pill_good_01,positive,-0.0213,-0.0383,-0.0192,-0.0043,2.301,3.276,0.472,5.559,2.0716,0.1,-3.9574,wall_following
2026-07-09 11:45:18.136,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.0068,2.299,3.284,0.476,5.535,2.0744,0.1,-3.9573,wall_following
2026-07-09 11:45:18.236,pillar_wall_good,pill_good_01,positive,-0.1055,-0.115,0.7185,-0.0073,2.302,3.296,0.481,5.556,2.0769,0.1,-3.9574,wall_following
2026-07-09 11:45:18.336,pillar_wall_good,pill_good_01,positive,0.016,-0.0671,0.2587,-0.0076,2.307,3.256,0.469,5.558,2.0794,0.1,-3.9575,wall_following
2026-07-09 11:45:18.436,pillar_wall_good,pill_good_01,positive,-0.0618,0.0479,1.0921,-0.0068,2.302,3.296,0.476,5.547,2.0816,0.1,-3.9578,wall_following
2026-07-09 11:45:18.536,pillar_wall_good,pill_good_01,positive,0.0,0.1341,0.4886,-0.0081,2.308,3.278,0.467,5.521,2.0842,0.1,-3.9583,wall_following
2026-07-09 11:45:18.636,pillar_wall_good,pill_good_01,positive,-0.0149,-0.0383,0.3449,-0.0046,2.328,3.288,0.478,5.515,2.0862,0.1,-3.9589,wall_following
2026-07-09 11:45:18.736,pillar_wall_good,pill_good_01,positive,-0.0064,-0.115,-0.2395,-0.0061,2.33,3.285,0.475,5.52,2.0885,0.1,-3.9595,wall_following
2026-07-09 11:45:18.836,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.0059,2.327,3.276,0.475,5.519,2.0908,0.1,-3.96,wall_following
2026-07-09 11:45:18.936,pillar_wall_good,pill_good_01,positive,0.0,-0.0383,0.0,-0.0066,2.334,3.273,0.466,5.53,2.0932,0.1,-3.9604,wall_following
2026-07-09 11:45:19.036,pillar_wall_good,pill_good_01,positive,-0.1289,-0.1245,0.0958,-0.0043,2.332,3.279,0.47,5.504,2.0955,0.1,-3.961,wall_following
2026-07-09 11:45:19.136,pillar_wall_good,pill_good_01,positive,0.0746,-0.115,0.2874,-0.005,2.332,3.267,0.476,5.509,2.0978,0.1,-3.9616,wall_following
2026-07-09 11:45:19.236,pillar_wall_good,pill_good_01,positive,0.1949,0.0479,0.0766,-0.0048,2.335,3.268,0.476,65.533,2.0999,0.1,-3.9624,wall_following
2026-07-09 11:45:19.336,pillar_wall_good,pill_good_01,positive,-0.1395,0.0479,0.9197,-0.0049,2.326,3.271,0.467,65.533,2.1022,0.1,-3.963,wall_following
2026-07-09 11:45:19.436,pillar_wall_good,pill_good_01,positive,0.0117,-0.2012,0.4886,-0.0069,2.331,3.273,0.473,65.533,2.1044,0.1,-3.9636,wall_following
2026-07-09 11:45:19.536,pillar_wall_good,pill_good_01,positive,-0.0842,-0.1054,0.8909,-0.0046,2.332,3.282,0.485,3.323,2.1069,0.1,-3.9642,wall_following
2026-07-09 11:45:19.636,pillar_wall_good,pill_good_01,positive,-0.0288,-0.2874,0.2874,-0.006,2.336,3.272,0.47,3.308,2.1092,0.1,-3.9649,wall_following
2026-07-09 11:45:19.736,pillar_wall_good,pill_good_01,positive,0.0714,-0.0192,0.2012,-0.0046,2.327,3.277,0.468,3.303,2.1115,0.1,-3.9657,wall_following
2026-07-09 11:45:19.836,pillar_wall_good,pill_good_01,positive,-0.0373,0.2012,0.3545,-0.0044,2.323,3.286,0.484,3.304,2.1138,0.1,-3.9664,wall_following
2026-07-09 11:45:19.936,pillar_wall_good,pill_good_01,positive,0.13,-0.0479,0.0287,-0.0072,2.331,3.282,0.47,3.298,2.1161,0.1,-3.9672,wall_following
2026-07-09 11:45:20.036,pillar_wall_good,pill_good_01,positive,-0.0075,-0.0383,0.7089,-0.007,2.325,3.278,0.47,3.304,2.1184,0.1,-3.968,wall_following
2026-07-09 11:45:20.136,pillar_wall_good,pill_good_01,positive,-0.0149,-0.0383,0.3353,-0.0043,2.328,3.292,0.475,3.308,2.1207,0.1,-3.9688,wall_following
2026-07-09 11:45:20.236,pillar_wall_good,pill_good_01,positive,-0.2237,-0.1245,0.1724,-0.0068,2.333,3.297,0.48,3.301,2.123,0.1,-3.9697,wall_following
2026-07-09 11:45:20.336,pillar_wall_good,pill_good_01,positive,0.0341,-0.115,0.2682,-0.0063,2.34,3.269,0.481,3.163,2.1252,0.1,-3.9707,wall_following
2026-07-09 11:45:20.436,pillar_wall_good,pill_good_01,positive,-0.0767,0.2395,0.3257,-0.0058,2.337,3.273,0.477,3.123,2.1274,0.1,-3.9717,wall_following
2026-07-09 11:45:20.536,pillar_wall_good,pill_good_01,positive,0.1609,0.0,-0.0383,-0.0056,2.344,3.265,0.488,3.137,2.1296,0.1,-3.9727,wall_following
2026-07-09 11:45:20.636,pillar_wall_good,pill_good_01,positive,-0.0213,-0.0479,1.0442,-0.0037,2.335,3.281,0.483,3.118,2.1319,0.1,-3.9736,wall_following
2026-07-09 11:45:20.736,pillar_wall_good,pill_good_01,positive,0.0256,-0.2299,0.2874,-0.0063,2.336,3.284,0.472,3.111,2.1343,0.1,-3.9745,wall_following
2026-07-09 11:45:20.836,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.0046,2.328,3.278,0.479,3.159,2.1366,0.1,-3.9755,wall_following
2026-07-09 11:45:20.936,pillar_wall_good,pill_good_01,positive,0.0181,-0.1437,0.4119,-0.0067,2.335,3.301,0.467,3.133,2.1389,0.1,-3.9766,wall_following
2026-07-09 11:45:21.036,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.0068,2.342,3.279,0.478,3.112,2.1411,0.1,-3.9778,wall_following
2026-07-09 11:45:21.136,pillar_wall_good,pill_good_01,positive,-0.0192,-0.182,0.115,-0.0068,2.332,3.281,0.47,3.107,2.1431,0.1,-3.9792,wall_following
2026-07-09 11:45:21.236,pillar_wall_good,pill_good_01,positive,-0.1427,-0.2203,0.3257,-0.0048,2.336,3.283,0.471,3.103,2.1451,0.1,-3.9806,wall_following
2026-07-09 11:45:21.336,pillar_wall_good,pill_good_01,positive,-0.245,-0.2108,-0.3449,-0.0074,2.34,3.281,0.47,3.098,2.147,0.1,-3.9822,wall_following
2026-07-09 11:45:21.436,pillar_wall_good,pill_good_01,positive,0.1491,0.4598,0.0958,-0.0074,2.343,3.261,0.474,3.096,2.1488,0.1,-3.984,wall_following
2026-07-09 11:45:21.536,pillar_wall_good,pill_good_01,positive,0.017,-0.0862,0.5556,-0.0048,2.343,3.272,0.477,3.096,2.1504,0.1,-3.9858,wall_following
2026-07-09 11:45:21.636,pillar_wall_good,pill_good_01,positive,0.0415,0.0,0.5461,-0.0074,2.333,3.284,0.482,3.097,2.1522,0.1,-3.9876,wall_following
2026-07-09 11:45:21.736,pillar_wall_good,pill_good_01,positive,0.032,-0.1437,0.2778,-0.0049,2.341,3.269,0.475,3.085,2.1539,0.1,-3.9895,wall_following
2026-07-09 11:45:21.836,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.0065,2.355,3.279,0.469,3.094,2.1557,0.1,-3.9913,wall_following
2026-07-09 11:45:21.936,pillar_wall_good,pill_good_01,positive,-0.1854,-0.5077,0.1054,-0.0079,2.339,3.285,0.477,3.098,2.1575,0.1,-3.9932,wall_following
2026-07-09 11:45:22.036,pillar_wall_good,pill_good_01,positive,-0.0266,-0.115,0.0575,-0.0047,2.352,3.288,0.482,3.097,2.1591,0.1,-3.9952,wall_following
2026-07-09 11:45:22.136,pillar_wall_good,pill_good_01,positive,0.1704,-0.0671,0.6514,-0.0065,2.355,3.282,0.487,3.1,2.1608,0.1,-3.9973,wall_following
2026-07-09 11:45:22.236,pillar_wall_good,pill_good_01,positive,0.1672,-0.2778,0.2203,-0.0062,2.349,3.27,0.475,3.097,2.1624,0.1,-3.9992,wall_following
2026-07-09 11:45:22.336,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.0044,2.355,3.286,0.476,3.104,2.1642,0.1,-4.001,wall_following
2026-07-09 11:45:22.436,pillar_wall_good,pill_good_01,positive,-0.016,0.0383,0.7185,-0.0069,2.358,3.274,0.476,3.092,2.1663,0.1,-4.0027,wall_following
2026-07-09 11:45:22.536,pillar_wall_good,pill_good_01,positive,0.1097,0.0096,0.2587,-0.0042,2.352,3.275,0.48,3.094,2.1682,0.1,-4.0045,wall_following
2026-07-09 11:45:22.636,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.0068,2.354,3.274,0.475,3.1,2.1702,0.1,-4.0063,wall_following
2026-07-09 11:45:22.736,pillar_wall_good,pill_good_01,positive,0.0288,-0.0383,0.0096,-0.0051,2.351,3.281,0.481,3.101,2.1721,0.1,-4.0082,wall_following
2026-07-09 11:45:22.836,pillar_wall_good,pill_good_01,positive,-0.1161,0.0192,0.297,-0.0075,2.348,3.306,0.475,3.103,2.174,0.1,-4.0103,wall_following
2026-07-09 11:45:22.936,pillar_wall_good,pill_good_01,positive,0.0288,0.0,0.7281,-0.0061,2.36,3.241,0.471,3.095,2.1756,0.1,-4.0125,wall_following
2026-07-09 11:45:23.036,pillar_wall_good,pill_good_01,positive,0.0064,0.0958,0.4119,-0.0055,2.354,3.293,0.476,3.104,2.1772,0.1,-4.0147,wall_following
2026-07-09 11:45:23.136,pillar_wall_good,pill_good_01,positive,-0.0394,0.0862,0.8143,-0.0071,2.352,3.259,0.471,3.097,2.1789,0.1,-4.017,wall_following
2026-07-09 11:45:23.236,pillar_wall_good,pill_good_01,positive,0.0149,-0.1533,0.1437,-0.008,2.363,3.29,0.471,3.096,2.1806,0.1,-4.0193,wall_following
2026-07-09 11:45:23.336,pillar_wall_good,pill_good_01,positive,0.049,-0.0192,0.115,-0.0077,2.356,3.266,0.48,3.093,2.1821,0.1,-4.0218,wall_following
2026-07-09 11:45:23.436,pillar_wall_good,pill_good_01,positive,0.0117,-0.0096,0.3832,-0.0069,2.355,3.266,0.469,3.097,2.1836,0.1,-4.0241,wall_following
2026-07-09 11:45:23.536,pillar_wall_good,pill_good_01,positive,0.0639,-0.1629,0.5652,-0.0064,2.369,3.246,0.479,3.095,2.1851,0.1,-4.0266,wall_following
2026-07-09 11:45:23.636,pillar_wall_good,pill_good_01,positive,0.0,-0.0958,0.2395,-0.0042,2.367,3.256,0.483,3.101,2.1867,0.1,-4.029,wall_following
2026-07-09 11:45:23.736,pillar_wall_good,pill_good_01,positive,-0.0905,-0.0671,0.3449,-0.0065,2.358,3.252,0.472,3.095,2.1883,0.1,-4.0315,wall_following
2026-07-09 11:45:23.836,pillar_wall_good,pill_good_01,positive,0.131,-0.0383,0.4119,-0.0065,2.352,3.246,0.474,3.094,2.1899,0.1,-4.034,wall_following
2026-07-09 11:45:23.936,pillar_wall_good,pill_good_01,positive,-0.082,-0.1054,-0.2778,-0.0046,2.35,3.239,0.481,3.096,2.1915,0.1,-4.0364,wall_following
2026-07-09 11:45:24.036,pillar_wall_good,pill_good_01,positive,0.0234,0.0479,0.0096,-0.0043,2.361,3.263,0.469,3.102,2.1931,0.1,-4.039,wall_following
2026-07-09 11:45:24.136,pillar_wall_good,pill_good_01,positive,0.0213,0.1341,-0.0096,-0.0044,2.364,3.251,0.474,3.1,2.1947,0.1,-4.0415,wall_following
2026-07-09 11:45:24.236,pillar_wall_good,pill_good_01,positive,0.0479,0.0862,-0.0862,-0.0045,2.359,3.247,0.475,3.106,2.1963,0.1,-4.0441,wall_following
2026-07-09 11:45:24.336,pillar_wall_good,pill_good_01,positive,0.0458,-0.0479,0.4503,-0.0039,2.349,3.258,0.471,3.095,2.1978,0.1,-4.0468,wall_following
2026-07-09 11:45:24.436,pillar_wall_good,pill_good_01,positive,-0.0138,-0.1533,0.5365,-0.0041,2.341,3.27,0.473,3.098,2.1993,0.1,-4.0495,wall_following
2026-07-09 11:45:24.536,pillar_wall_good,pill_good_01,positive,0.0266,-0.0287,0.6035,-0.0062,2.358,3.266,0.478,3.099,2.2007,0.1,-4.0524,wall_following
2026-07-09 11:45:24.636,pillar_wall_good,pill_good_01,positive,-0.0373,0.0575,0.9005,-0.0069,2.358,3.273,0.48,3.1,2.2021,0.1,-4.0552,wall_following
2026-07-09 11:45:24.736,pillar_wall_good,pill_good_01,positive,-0.1662,-0.1629,0.5269,-0.0053,2.355,3.265,0.473,3.096,2.2036,0.1,-4.0581,wall_following
2026-07-09 11:45:24.836,pillar_wall_good,pill_good_01,positive,-0.1768,-0.1629,1.0059,-0.0074,2.353,3.26,0.475,3.094,2.2048,0.1,-4.0612,wall_following
2026-07-09 11:45:24.936,pillar_wall_good,pill_good_01,positive,0.0192,0.0192,0.3161,-0.0077,2.37,3.267,0.474,3.096,2.2058,0.1,-4.0646,wall_following
2026-07-09 11:45:25.036,pillar_wall_good,pill_good_01,positive,0.1087,-0.0287,0.115,-0.0067,2.366,3.258,0.472,3.092,2.2068,0.1,-4.068,wall_following
2026-07-09 11:45:25.136,pillar_wall_good,pill_good_01,positive,0.1886,-0.0958,0.0287,-0.0066,2.372,3.269,0.474,3.099,2.2079,0.1,-4.0712,wall_following
2026-07-09 11:45:25.236,pillar_wall_good,pill_good_01,positive,0.0746,-0.0575,0.5461,-0.0044,2.356,3.258,0.481,3.092,2.2091,0.1,-4.0743,wall_following
2026-07-09 11:45:25.336,pillar_wall_good,pill_good_01,positive,-0.0671,0.1629,0.6419,-0.0047,2.343,3.268,0.48,3.093,2.2104,0.1,-4.0775,wall_following
2026-07-09 11:45:25.436,pillar_wall_good,pill_good_01,positive,0.0746,-0.1916,0.479,-0.0069,2.346,3.278,0.486,3.094,2.2117,0.1,-4.0807,wall_following
2026-07-09 11:45:25.536,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.0079,2.338,3.274,0.478,3.094,2.2129,0.1,-4.084,wall_following
2026-07-09 11:45:25.636,pillar_wall_good,pill_good_01,positive,0.0,0.0575,-0.115,-0.0047,2.36,3.269,0.473,3.1,2.2138,0.1,-4.0875,wall_following
2026-07-09 11:45:25.736,pillar_wall_good,pill_good_01,positive,0.0085,-0.0479,0.5173,-0.0068,2.347,3.262,0.48,3.099,2.2149,0.1,-4.091,wall_following
2026-07-09 11:45:25.836,pillar_wall_good,pill_good_01,positive,-0.049,-0.0096,0.0766,-0.0068,2.35,3.275,0.476,3.093,2.2159,0.1,-4.0945,wall_following
2026-07-09 11:45:25.936,pillar_wall_good,pill_good_01,positive,0.0778,-0.2012,0.0862,-0.0045,2.359,3.257,0.478,3.095,2.217,0.1,-4.0979,wall_following
2026-07-09 11:45:26.036,pillar_wall_good,pill_good_01,positive,-0.0032,-0.1245,0.3449,-0.0069,2.352,3.266,0.471,3.099,2.218,0.1,-4.1015,wall_following
2026-07-09 11:45:26.136,pillar_wall_good,pill_good_01,positive,0.1161,-0.0383,0.3736,-0.0059,2.349,3.252,0.483,3.099,2.2191,0.1,-4.1051,wall_following
2026-07-09 11:45:26.236,pillar_wall_good,pill_good_01,positive,0.0863,-0.0575,0.4024,-0.0066,2.353,3.257,0.49,3.103,2.2202,0.1,-4.1086,wall_following
2026-07-09 11:45:26.336,pillar_wall_good,pill_good_01,positive,-0.0021,0.1437,0.4694,-0.0074,2.339,3.261,0.476,3.092,2.2212,0.1,-4.1122,wall_following
2026-07-09 11:45:26.436,pillar_wall_good,pill_good_01,positive,0.0927,-0.3257,0.4215,-0.0067,2.337,3.261,0.473,3.1,2.2222,0.1,-4.1156,wall_following
2026-07-09 11:45:26.536,pillar_wall_good,pill_good_01,positive,-0.0373,-0.115,0.4024,-0.0064,2.326,3.275,0.471,3.102,2.2234,0.1,-4.1194,wall_following
2026-07-09 11:45:26.636,pillar_wall_good,pill_good_01,positive,-0.1406,-0.3257,0.2203,-0.0068,2.335,3.28,0.478,3.103,2.2245,0.1,-4.123,wall_following
2026-07-09 11:45:26.736,pillar_wall_good,pill_good_01,positive,0.1076,-0.2203,0.182,-0.0059,2.337,3.26,0.474,3.098,2.2255,0.1,-4.1267,wall_following
2026-07-09 11:45:26.836,pillar_wall_good,pill_good_01,positive,0.0064,0.0,0.1533,-0.0061,2.337,3.271,0.476,3.092,2.2265,0.1,-4.1305,wall_following
2026-07-09 11:45:26.937,pillar_wall_good,pill_good_01,positive,0.0916,0.0958,0.4215,-0.0068,2.332,3.284,0.481,3.099,2.2274,0.1,-4.1341,wall_following
2026-07-09 11:45:27.036,pillar_wall_good,pill_good_01,positive,-0.1033,0.0,0.958,-0.0065,2.34,3.274,0.472,3.102,2.2285,0.1,-4.138,wall_following
2026-07-09 11:45:27.136,pillar_wall_good,pill_good_01,positive,-0.0075,0.0958,0.0958,-0.0067,2.354,3.263,0.478,3.105,2.2295,0.1,-4.1418,wall_following
2026-07-09 11:45:27.237,pillar_wall_good,pill_good_01,positive,0.0138,0.0383,0.3736,-0.0067,2.35,3.27,0.477,3.094,2.2305,0.1,-4.1456,wall_following
2026-07-09 11:45:27.336,pillar_wall_good,pill_good_01,positive,-0.0714,-0.0287,0.2491,-0.0047,2.352,3.254,0.475,3.1,2.2314,0.1,-4.1495,wall_following
2026-07-09 11:45:27.437,pillar_wall_good,pill_good_01,positive,-0.1609,-0.0671,0.0766,-0.0075,2.356,3.255,0.475,3.103,2.2324,0.1,-4.1534,wall_following
2026-07-09 11:45:27.536,pillar_wall_good,pill_good_01,positive,-0.0778,-0.5173,0.5461,-0.0074,2.364,3.257,0.468,3.097,2.2332,0.1,-4.1575,wall_following
2026-07-09 11:45:27.636,pillar_wall_good,pill_good_01,positive,2.6877,0.4982,-1.2837,-0.0069,2.362,3.255,0.476,3.105,2.234,0.1,-4.1617,wall_following
2026-07-09 11:45:27.737,pillar_wall_good,pill_good_01,positive,-0.0064,-0.0766,0.2012,-0.0078,2.373,3.245,0.473,3.097,2.2344,0.1,-4.1661,wall_following
2026-07-09 11:45:27.836,pillar_wall_good,pill_good_01,positive,0.1385,-0.0958,-0.0383,-0.0067,2.384,3.263,0.469,3.088,2.2349,0.1,-4.1706,wall_following
