timestamp,scenario,run_id,example_type,imu_accel_y,imu_accel_x,imu_angular_z,odom_angular_z,lidar_left,lidar_front,lidar_right,distance_travelled,cmd_linear_x,lidar_front_right,pos_x,action_label
2026-07-09 11:54:09.135,pillar_wall_good,pill_good_02,positive,0.5365,-0.1533,0.0298,-0.0037,0.508,65.533,2.996,3.1401,0.1,2.243,-3.9241,wall_following
2026-07-09 11:54:09.235,pillar_wall_good,pill_good_02,positive,0.661,-0.1437,-0.2237,-0.004,0.511,65.533,3.004,3.1446,0.1,2.246,-3.929,wall_following
2026-07-09 11:54:09.335,pillar_wall_good,pill_good_02,positive,0.479,-0.0766,0.0543,-0.0034,0.515,65.533,2.998,3.1487,0.1,2.237,-3.9337,wall_following
2026-07-09 11:54:09.435,pillar_wall_good,pill_good_02,positive,0.3449,-0.2395,0.1119,-0.0035,0.505,65.533,2.998,3.1531,0.1,2.243,-3.9389,wall_following
2026-07-09 11:54:09.535,pillar_wall_good,pill_good_02,positive,0.1437,-0.0287,-0.1459,-0.0034,0.518,65.533,2.999,3.1575,0.1,2.253,-3.9441,wall_following
2026-07-09 11:54:09.635,pillar_wall_good,pill_good_02,positive,0.4694,0.0,0.2184,-0.0039,0.504,65.533,2.99,3.1616,0.1,2.242,-3.9493,wall_following
2026-07-09 11:54:09.735,pillar_wall_good,pill_good_02,positive,0.3736,-0.0862,-0.1992,-0.0048,0.514,65.533,2.986,3.1658,0.1,2.243,-3.9543,wall_following
2026-07-09 11:54:09.835,pillar_wall_good,pill_good_02,positive,0.4982,-0.0192,0.0309,-0.0039,0.509,65.533,2.996,3.1699,0.1,2.252,-3.9596,wall_following
2026-07-09 11:54:09.935,pillar_wall_good,pill_good_02,positive,0.5173,-0.1629,-0.1662,-0.003,0.511,65.533,2.99,3.1741,0.1,2.243,-3.9648,wall_following
2026-07-09 11:54:10.035,pillar_wall_good,pill_good_02,positive,0.1533,-0.0958,-0.0341,-0.003,0.515,65.533,2.999,3.1781,0.1,2.228,-3.97,wall_following
2026-07-09 11:54:10.135,pillar_wall_good,pill_good_02,positive,0.479,-0.1054,0.0639,-0.0022,0.523,65.533,2.994,3.1822,0.1,2.249,-3.9753,wall_following
2026-07-09 11:54:10.235,pillar_wall_good,pill_good_02,positive,0.6227,0.0671,0.1864,-0.003,0.513,65.533,2.996,3.1866,0.1,2.243,-3.9806,wall_following
2026-07-09 11:54:10.335,pillar_wall_good,pill_good_02,positive,0.2682,-0.1629,-0.1246,-0.0033,0.501,65.533,2.994,3.191,0.1,2.245,-3.9858,wall_following
2026-07-09 11:54:10.435,pillar_wall_good,pill_good_02,positive,0.2203,-0.3161,-0.2077,-0.0047,0.516,65.533,3.0,3.1952,0.1,2.243,-3.9911,wall_following
2026-07-09 11:54:10.535,pillar_wall_good,pill_good_02,positive,0.6323,-0.1916,0.277,-0.0037,0.519,65.533,2.989,3.1991,0.1,2.244,-3.9963,wall_following
2026-07-09 11:54:10.635,pillar_wall_good,pill_good_02,positive,0.1437,-0.2682,0.0735,-0.0042,0.515,65.533,2.992,3.2033,0.1,2.264,-4.0017,wall_following
2026-07-09 11:54:10.735,pillar_wall_good,pill_good_02,positive,0.4407,0.0383,-0.082,-0.0028,0.513,65.533,3.002,3.2075,0.1,2.256,-4.007,wall_following
2026-07-09 11:54:10.835,pillar_wall_good,pill_good_02,positive,0.4215,-0.0383,0.0202,-0.0049,0.517,65.533,2.992,3.2118,0.1,2.249,-4.0123,wall_following
2026-07-09 11:54:10.935,pillar_wall_good,pill_good_02,positive,0.0479,-0.2108,-0.0362,-0.0044,0.52,65.533,3.0,3.2159,0.1,2.234,-4.0176,wall_following
2026-07-09 11:54:11.035,pillar_wall_good,pill_good_02,positive,0.2682,0.0766,-0.0043,-0.0035,0.511,65.533,3.003,3.2202,0.1,2.275,-4.0228,wall_following
2026-07-09 11:54:11.135,pillar_wall_good,pill_good_02,positive,-0.4024,-0.0671,-0.1257,-0.0035,0.522,65.533,3.004,3.2247,0.1,2.281,-4.0282,wall_following
2026-07-09 11:54:11.235,pillar_wall_good,pill_good_02,positive,0.3832,-0.0862,0.082,-0.0019,0.514,65.533,2.997,3.2289,0.1,2.27,-4.0334,wall_following
2026-07-09 11:54:11.335,pillar_wall_good,pill_good_02,positive,0.8526,-0.2587,-0.0618,-0.0022,0.501,65.533,2.999,3.2332,0.1,2.26,-4.0386,wall_following
2026-07-09 11:54:11.435,pillar_wall_good,pill_good_02,positive,0.8143,-0.2587,-0.3324,-0.0046,0.512,65.533,2.997,3.2375,0.1,2.267,-4.044,wall_following
2026-07-09 11:54:11.535,pillar_wall_good,pill_good_02,positive,0.5844,-0.0575,0.1044,-0.0044,0.508,65.533,2.998,3.2415,0.1,2.26,-4.0496,wall_following
2026-07-09 11:54:11.635,pillar_wall_good,pill_good_02,positive,0.4311,-0.0479,-0.0565,-0.0032,0.508,65.533,2.996,3.2453,0.1,2.261,-4.055,wall_following
2026-07-09 11:54:11.735,pillar_wall_good,pill_good_02,positive,0.5461,-0.0096,0.0032,-0.0031,0.508,65.533,2.991,3.2493,0.1,2.247,-4.0606,wall_following
2026-07-09 11:54:11.835,pillar_wall_good,pill_good_02,positive,0.3736,0.1533,-0.0746,-0.0027,0.51,65.533,3.003,3.2532,0.1,2.251,-4.0663,wall_following
2026-07-09 11:54:11.935,pillar_wall_good,pill_good_02,positive,0.843,0.0479,0.0234,-0.0029,0.518,65.533,3.002,3.257,0.1,2.25,-4.0718,wall_following
2026-07-09 11:54:12.035,pillar_wall_good,pill_good_02,positive,0.7664,0.0766,0.1065,-0.0036,0.515,65.533,2.996,3.261,0.1,2.259,-4.0775,wall_following
2026-07-09 11:54:12.135,pillar_wall_good,pill_good_02,positive,0.2587,-0.0958,-0.0117,-0.0022,0.516,65.533,2.998,3.2651,0.1,2.249,-4.0831,wall_following
2026-07-09 11:54:12.235,pillar_wall_good,pill_good_02,positive,-0.0671,-0.1245,-0.033,-0.002,0.518,65.533,2.995,3.2691,0.1,2.252,-4.0886,wall_following
2026-07-09 11:54:12.335,pillar_wall_good,pill_good_02,positive,0.6131,-0.1437,0.0479,-0.0032,0.524,65.533,2.998,3.2733,0.1,2.249,-4.0941,wall_following
2026-07-09 11:54:12.435,pillar_wall_good,pill_good_02,positive,0.7568,0.0862,0.2376,-0.0031,0.514,65.533,3.005,3.2775,0.1,2.253,-4.0997,wall_following
2026-07-09 11:54:12.535,pillar_wall_good,pill_good_02,positive,0.7377,-0.0575,-0.1832,-0.0028,0.509,65.533,3.003,3.2819,0.1,2.252,-4.1051,wall_following
2026-07-09 11:54:12.635,pillar_wall_good,pill_good_02,positive,0.5556,-0.1054,-0.0447,-0.0034,0.501,65.533,2.998,3.286,0.1,2.257,-4.1105,wall_following
2026-07-09 11:54:12.735,pillar_wall_good,pill_good_02,positive,0.115,-0.2299,-0.18,-0.0054,0.512,65.533,2.998,3.2901,0.1,2.261,-4.116,wall_following
2026-07-09 11:54:12.835,pillar_wall_good,pill_good_02,positive,0.5173,0.0958,0.196,-0.0027,0.513,65.533,2.995,3.294,0.1,2.259,-4.1217,wall_following
2026-07-09 11:54:12.935,pillar_wall_good,pill_good_02,positive,0.4598,0.0383,0.0799,-0.0033,0.518,65.533,2.998,3.2979,0.1,2.237,-4.1274,wall_following
2026-07-09 11:54:13.035,pillar_wall_good,pill_good_02,positive,0.4311,0.1629,0.1555,-0.0025,0.517,65.533,3.007,3.302,0.1,2.243,-4.1331,wall_following
2026-07-09 11:54:13.135,pillar_wall_good,pill_good_02,positive,-0.364,-0.0671,0.0383,-0.0041,0.517,65.533,2.999,3.3062,0.1,2.248,-4.1387,wall_following
2026-07-09 11:54:13.235,pillar_wall_good,pill_good_02,positive,0.1533,-0.0862,0.0511,-0.0029,0.512,65.533,2.994,3.3103,0.1,2.248,-4.1443,wall_following
2026-07-09 11:54:13.335,pillar_wall_good,pill_good_02,positive,0.5365,-0.0383,-0.1129,-0.0035,0.509,65.533,2.997,3.3142,0.1,2.254,-4.1497,wall_following
2026-07-09 11:54:13.435,pillar_wall_good,pill_good_02,positive,0.5269,-0.2778,-0.0096,-0.0027,0.507,65.533,3.007,3.3184,0.1,2.256,-4.1555,wall_following
2026-07-09 11:54:13.535,pillar_wall_good,pill_good_02,positive,0.1629,-0.4215,-0.0405,-0.0051,0.507,65.533,3.004,3.3224,0.1,2.255,-4.1614,wall_following
2026-07-09 11:54:13.635,pillar_wall_good,pill_good_02,positive,0.4311,-0.1916,-0.0341,-0.0053,0.508,65.533,3.0,3.3256,0.1,2.252,-4.1663,wall_following
2026-07-09 11:54:13.735,pillar_wall_good,pill_good_02,positive,0.4215,0.0096,0.0234,-0.0039,0.517,65.533,2.998,3.33,0.1,2.236,-4.1729,wall_following
2026-07-09 11:54:13.835,pillar_wall_good,pill_good_02,positive,1.0155,-0.0192,0.2791,-0.0017,0.517,65.533,3.0,3.3338,0.1,2.232,-4.1787,wall_following
2026-07-09 11:54:13.935,pillar_wall_good,pill_good_02,positive,0.5269,-0.1245,0.1172,-0.0029,0.514,65.533,2.998,3.3378,0.1,2.251,-4.1846,wall_following
2026-07-09 11:54:14.035,pillar_wall_good,pill_good_02,positive,0.6227,0.0192,-0.0852,-0.0043,0.521,65.533,3.002,3.3418,0.1,2.24,-4.1905,wall_following
2026-07-09 11:54:14.135,pillar_wall_good,pill_good_02,positive,0.1533,-0.0287,0.1491,-0.0035,0.516,65.533,2.998,3.346,0.1,2.247,-4.1965,wall_following
2026-07-09 11:54:14.235,pillar_wall_good,pill_good_02,positive,-1.2837,0.4982,2.6877,-0.004,0.513,65.533,2.995,3.3498,0.1,2.243,-4.202,wall_following
2026-07-09 11:54:14.335,pillar_wall_good,pill_good_02,positive,0.1629,-0.2587,-0.1587,-0.0034,0.512,65.533,2.992,3.3539,0.1,2.239,-4.2078,wall_following
2026-07-09 11:54:14.435,pillar_wall_good,pill_good_02,positive,0.0766,-0.0671,-0.0277,-0.0023,0.516,65.533,3.001,3.3578,0.1,2.245,-4.2137,wall_following
2026-07-09 11:54:14.535,pillar_wall_good,pill_good_02,positive,0.0862,-0.2778,0.065,-0.0032,0.51,65.533,3.008,3.3617,0.1,2.239,-4.2197,wall_following
2026-07-09 11:54:14.635,pillar_wall_good,pill_good_02,positive,0.5365,-0.2108,0.033,-0.0037,0.52,65.533,2.996,3.3655,0.1,2.254,-4.2255,wall_following
2026-07-09 11:54:14.735,pillar_wall_good,pill_good_02,positive,0.8335,-0.1533,0.2152,-0.0025,0.509,65.533,3.001,3.3693,0.1,2.256,-4.2314,wall_following
2026-07-09 11:54:14.835,pillar_wall_good,pill_good_02,positive,0.2299,-0.0958,-0.0511,-0.0066,0.504,65.533,2.999,3.3732,0.1,2.265,-4.2374,wall_following
2026-07-09 11:54:14.935,pillar_wall_good,pill_good_02,positive,0.7185,0.0,-0.114,-0.0039,0.498,65.533,3.003,3.377,0.1,2.254,-4.2435,wall_following
2026-07-09 11:54:15.035,pillar_wall_good,pill_good_02,positive,0.6323,-0.1437,-0.2003,-0.0053,0.519,65.533,2.999,3.3804,0.1,2.244,-4.2495,wall_following
2026-07-09 11:54:15.135,pillar_wall_good,pill_good_02,positive,0.6706,0.0192,0.1065,-0.002,0.516,65.533,2.998,3.3837,0.1,2.242,-4.2557,wall_following
2026-07-09 11:54:15.235,pillar_wall_good,pill_good_02,positive,-0.2203,-0.2108,0.0138,-0.0026,0.516,65.533,3.007,3.3873,0.1,2.25,-4.2619,wall_following
2026-07-09 11:54:15.335,pillar_wall_good,pill_good_02,positive,0.0479,-0.2012,0.0298,-0.0025,0.511,65.533,3.0,3.3909,0.1,2.248,-4.2679,wall_following
2026-07-09 11:54:15.435,pillar_wall_good,pill_good_02,positive,0.4024,-0.2874,-0.0458,-0.0028,0.511,65.533,2.999,3.3946,0.1,2.247,-4.2741,wall_following
2026-07-09 11:54:15.535,pillar_wall_good,pill_good_02,positive,0.1916,-0.2012,-0.0692,-0.0032,0.517,65.533,2.994,3.3984,0.1,2.244,-4.2802,wall_following
2026-07-09 11:54:15.635,pillar_wall_good,pill_good_02,positive,0.1916,-0.2395,0.1374,-0.0047,0.508,65.533,2.999,3.4021,0.1,2.243,-4.2864,wall_following
2026-07-09 11:54:15.735,pillar_wall_good,pill_good_02,positive,0.5077,-0.2587,0.0522,-0.0029,0.523,65.533,2.994,3.4057,0.1,2.244,-4.2924,wall_following
2026-07-09 11:54:15.835,pillar_wall_good,pill_good_02,positive,0.3545,-0.2395,0.1992,-0.0025,0.518,65.533,2.997,3.4096,0.1,2.247,-4.2987,wall_following
2026-07-09 11:54:15.935,pillar_wall_good,pill_good_02,positive,0.4215,-0.2874,0.179,-0.0033,0.519,65.533,2.998,3.4132,0.1,2.236,-4.3048,wall_following
2026-07-09 11:54:16.035,pillar_wall_good,pill_good_02,positive,0.7568,-0.2299,0.1161,-0.0018,0.516,65.533,3.0,3.4171,0.1,2.238,-4.3108,wall_following
2026-07-09 11:54:16.135,pillar_wall_good,pill_good_02,positive,0.4311,-0.2682,0.0096,-0.0035,0.515,65.533,2.991,3.421,0.1,2.238,-4.3171,wall_following
2026-07-09 11:54:16.235,pillar_wall_good,pill_good_02,positive,0.479,-0.2108,-0.0426,-0.0018,0.519,65.533,2.991,3.4247,0.1,2.247,-4.3231,wall_following
2026-07-09 11:54:16.335,pillar_wall_good,pill_good_02,positive,0.5365,-0.2299,-0.0096,-0.0029,0.519,65.533,2.99,3.4286,0.1,2.233,-4.3293,wall_following
2026-07-09 11:54:16.435,pillar_wall_good,pill_good_02,positive,0.0383,-0.1724,0.0895,-0.0029,0.521,65.533,1.848,3.4324,0.1,2.227,-4.3354,wall_following
2026-07-09 11:54:16.535,pillar_wall_good,pill_good_02,positive,0.3832,-0.2587,0.1012,-0.0023,0.515,65.533,1.741,3.4361,0.1,2.237,-4.3416,wall_following
2026-07-09 11:54:16.635,pillar_wall_good,pill_good_02,positive,0.5748,-0.3066,-0.0756,-0.0032,0.524,65.533,1.699,3.4401,0.1,2.242,-4.3478,wall_following
2026-07-09 11:54:16.735,pillar_wall_good,pill_good_02,positive,0.0671,0.0096,-0.0415,-0.0018,0.52,65.533,1.696,3.4439,0.1,2.242,-4.3539,wall_following
2026-07-09 11:54:16.835,pillar_wall_good,pill_good_02,positive,0.4311,-0.1533,0.0053,-0.0027,0.519,65.533,1.71,3.4478,0.1,2.24,-4.3602,wall_following
2026-07-09 11:54:16.935,pillar_wall_good,pill_good_02,positive,0.4215,-0.182,-0.0692,-0.0037,0.516,65.533,1.721,3.4517,0.1,2.24,-4.3664,wall_following
2026-07-09 11:54:17.035,pillar_wall_good,pill_good_02,positive,0.1437,-0.2395,-0.0192,-0.0027,0.512,65.533,1.713,3.4555,0.1,2.238,-4.3725,wall_following
2026-07-09 11:54:17.135,pillar_wall_good,pill_good_02,positive,0.3353,-0.2874,-0.1033,-0.0026,0.508,65.533,1.722,3.4592,0.1,2.25,-4.3787,wall_following
2026-07-09 11:54:17.235,pillar_wall_good,pill_good_02,positive,-0.0766,-0.2587,-0.1641,-0.0038,0.506,65.533,1.713,3.463,0.1,2.236,-4.3851,wall_following
2026-07-09 11:54:17.335,pillar_wall_good,pill_good_02,positive,0.297,-0.0479,-0.2535,-0.0034,0.511,65.533,1.7,3.4665,0.1,2.237,-4.3914,wall_following
2026-07-09 11:54:17.435,pillar_wall_good,pill_good_02,positive,0.297,-0.3736,0.0053,-0.0043,0.52,65.533,1.726,3.4699,0.1,2.231,-4.3978,wall_following
2026-07-09 11:54:17.535,pillar_wall_good,pill_good_02,positive,-0.2108,-0.3736,0.1097,-0.0039,0.508,65.533,1.728,3.4733,0.1,2.234,-4.4041,wall_following
2026-07-09 11:54:17.635,pillar_wall_good,pill_good_02,positive,0.0766,-0.2778,-0.0064,-0.0035,0.51,65.533,1.732,3.4769,0.1,2.242,-4.4105,wall_following
2026-07-09 11:54:17.735,pillar_wall_good,pill_good_02,positive,0.182,-0.2778,-0.0138,-0.0032,0.52,65.533,1.738,3.4803,0.1,2.241,-4.4169,wall_following
2026-07-09 11:54:17.835,pillar_wall_good,pill_good_02,positive,0.1533,-0.1341,0.1044,-0.0023,0.517,6.364,1.742,3.4837,0.1,2.24,-4.4234,wall_following
2026-07-09 11:54:17.935,pillar_wall_good,pill_good_02,positive,0.182,-0.1341,0.0863,-0.0041,0.512,6.483,1.753,3.4873,0.1,2.224,-4.4299,wall_following
2026-07-09 11:54:18.035,pillar_wall_good,pill_good_02,positive,0.6802,-0.1437,0.0234,-0.0024,0.512,6.501,1.765,3.4908,0.1,2.233,-4.4362,wall_following
2026-07-09 11:54:18.135,pillar_wall_good,pill_good_02,positive,0.3832,-0.2491,-0.0671,-0.0042,0.514,65.533,1.773,3.4944,0.1,2.243,-4.4427,wall_following
2026-07-09 11:54:18.235,pillar_wall_good,pill_good_02,positive,0.4407,-0.2012,-0.1172,-0.0039,0.515,65.533,1.753,3.498,0.1,2.239,-4.4491,wall_following
2026-07-09 11:54:18.335,pillar_wall_good,pill_good_02,positive,-0.297,-0.297,-0.0245,-0.0031,0.515,65.533,1.795,3.5015,0.1,2.239,-4.4554,wall_following
2026-07-09 11:54:18.435,pillar_wall_good,pill_good_02,positive,0.2395,-0.2491,0.0394,-0.0023,0.506,65.533,1.805,3.5052,0.1,2.233,-4.462,wall_following
2026-07-09 11:54:18.535,pillar_wall_good,pill_good_02,positive,0.3353,-0.182,0.0053,-0.004,0.514,65.533,1.808,3.5088,0.1,2.23,-4.4685,wall_following
2026-07-09 11:54:18.635,pillar_wall_good,pill_good_02,positive,0.0479,-0.0958,0.0138,-0.0032,0.522,65.533,1.823,3.5125,0.1,2.217,-4.475,wall_following
2026-07-09 11:54:18.735,pillar_wall_good,pill_good_02,positive,0.115,-0.1341,0.0511,-0.0033,0.506,65.533,1.825,3.5161,0.1,2.226,-4.4815,wall_following
2026-07-09 11:54:18.835,pillar_wall_good,pill_good_02,positive,0.4119,-0.0862,-0.1459,-0.0052,0.51,65.533,1.803,3.5197,0.1,2.231,-4.488,wall_following
2026-07-09 11:54:18.935,pillar_wall_good,pill_good_02,positive,0.4503,-0.2299,0.0032,-0.0043,0.503,65.533,1.735,3.5231,0.1,2.228,-4.4945,wall_following
2026-07-09 11:54:19.035,pillar_wall_good,pill_good_02,positive,0.2299,-0.1341,-0.0117,-0.0036,0.508,65.533,1.746,3.5265,0.1,2.223,-4.5011,wall_following
2026-07-09 11:54:19.135,pillar_wall_good,pill_good_02,positive,0.3928,-0.115,-0.0597,-0.0033,0.507,65.533,1.747,3.5298,0.1,2.225,-4.5077,wall_following
2026-07-09 11:54:19.235,pillar_wall_good,pill_good_02,positive,0.4503,-0.2108,-0.0224,-0.0026,0.506,6.383,1.745,3.5332,0.1,2.217,-4.5142,wall_following
2026-07-09 11:54:19.335,pillar_wall_good,pill_good_02,positive,0.0096,-0.1916,0.0043,-0.0035,0.51,6.377,1.747,3.5366,0.1,2.217,-4.5208,wall_following
2026-07-09 11:54:19.435,pillar_wall_good,pill_good_02,positive,0.4503,-0.2203,0.0597,-0.0027,0.51,65.533,1.742,3.5398,0.1,2.218,-4.5274,wall_following
2026-07-09 11:54:19.535,pillar_wall_good,pill_good_02,positive,-0.2778,-0.2108,0.0266,-0.0027,0.515,65.533,1.736,3.5432,0.1,2.222,-4.534,wall_following
2026-07-09 11:54:19.635,pillar_wall_good,pill_good_02,positive,0.0671,-0.0958,0.017,-0.0035,0.51,65.533,1.737,3.5465,0.1,2.216,-4.5408,wall_following
2026-07-09 11:54:19.735,pillar_wall_good,pill_good_02,positive,0.1437,-0.297,-0.049,-0.0033,0.514,65.533,1.74,3.5497,0.1,2.214,-4.5473,wall_following
2026-07-09 11:54:19.835,pillar_wall_good,pill_good_02,positive,0.1341,-0.2682,0.016,-0.0029,0.516,65.533,1.733,3.5527,0.1,2.218,-4.5536,wall_following
2026-07-09 11:54:19.935,pillar_wall_good,pill_good_02,positive,0.1724,-0.2299,0.2109,-0.0033,0.516,65.533,1.732,3.5556,0.1,2.219,-4.5601,wall_following
2026-07-09 11:54:20.035,pillar_wall_good,pill_good_02,positive,0.5269,-0.0287,0.0799,-0.0035,0.502,65.533,1.741,3.5592,0.1,2.216,-4.5676,wall_following
2026-07-09 11:54:20.135,pillar_wall_good,pill_good_02,positive,0.115,-0.0766,-0.1417,-0.0044,0.516,65.533,1.732,3.5624,0.1,2.223,-4.5743,wall_following
2026-07-09 11:54:20.235,pillar_wall_good,pill_good_02,positive,0.4215,0.0575,0.1012,-0.0026,0.512,65.533,1.734,3.5655,0.1,2.216,-4.5809,wall_following
2026-07-09 11:54:20.336,pillar_wall_good,pill_good_02,positive,-0.2203,-0.0096,0.1928,-0.0031,0.504,65.533,1.754,3.5684,0.1,2.222,-4.5873,wall_following
2026-07-09 11:54:20.435,pillar_wall_good,pill_good_02,positive,0.4886,0.0479,-0.3217,-0.0026,0.52,65.533,1.738,3.5717,0.1,2.215,-4.5944,wall_following
2026-07-09 11:54:20.535,pillar_wall_good,pill_good_02,positive,0.0096,0.0,0.1854,-0.0027,0.516,65.533,1.745,3.5747,0.1,2.214,-4.601,wall_following
2026-07-09 11:54:20.635,pillar_wall_good,pill_good_02,positive,0.0383,-0.1437,0.0224,-0.0044,0.521,65.533,1.743,3.578,0.1,2.197,-4.6082,wall_following
2026-07-09 11:54:20.735,pillar_wall_good,pill_good_02,positive,-0.2108,-0.2012,-0.0671,-0.0043,0.508,65.533,1.747,3.5811,0.1,2.249,-4.6151,wall_following
2026-07-09 11:54:20.835,pillar_wall_good,pill_good_02,positive,0.479,-0.0287,0.0469,-0.0029,0.515,65.533,1.756,3.5842,0.1,2.242,-4.6218,wall_following
2026-07-09 11:54:20.935,pillar_wall_good,pill_good_02,positive,0.4311,-0.3449,0.1811,-0.0038,0.522,65.533,1.74,3.5872,0.1,2.256,-4.6286,wall_following
2026-07-09 11:54:21.035,pillar_wall_good,pill_good_02,positive,0.6514,-0.1341,0.017,-0.0028,0.523,65.533,1.739,3.5904,0.1,2.264,-4.6355,wall_following
2026-07-09 11:54:21.135,pillar_wall_good,pill_good_02,positive,0.7472,0.182,0.098,-0.002,0.515,65.533,1.746,3.5936,0.1,2.251,-4.6423,wall_following
2026-07-09 11:54:21.235,pillar_wall_good,pill_good_02,positive,0.4311,0.0671,0.0703,-0.0033,0.515,65.533,1.742,3.5969,0.1,2.232,-4.6492,wall_following
2026-07-09 11:54:21.335,pillar_wall_good,pill_good_02,positive,-0.2012,0.1341,-0.1577,-0.0029,0.508,65.533,1.754,3.5999,0.1,2.232,-4.6556,wall_following
2026-07-09 11:54:21.435,pillar_wall_good,pill_good_02,positive,0.0671,-0.0287,-0.1427,-0.0039,0.515,65.533,1.738,3.6032,0.1,2.22,-4.6629,wall_following
2026-07-09 11:54:21.535,pillar_wall_good,pill_good_02,positive,0.3161,0.1724,-0.1438,-0.0041,0.512,65.533,1.751,3.6063,0.1,2.222,-4.6698,wall_following
2026-07-09 11:54:21.635,pillar_wall_good,pill_good_02,positive,-0.1724,0.0192,0.0884,-0.0038,0.513,65.533,1.756,3.6092,0.1,2.219,-4.6766,wall_following
2026-07-09 11:54:21.735,pillar_wall_good,pill_good_02,positive,-0.479,-0.2203,0.0096,-0.0028,0.505,6.116,1.76,3.6122,0.1,2.208,-4.6835,wall_following
2026-07-09 11:54:21.835,pillar_wall_good,pill_good_02,positive,0.0862,-0.1629,-0.065,-0.0022,0.509,6.148,1.757,3.6152,0.1,2.2,-4.6904,wall_following
2026-07-09 11:54:21.935,pillar_wall_good,pill_good_02,positive,0.0383,-0.0575,0.0213,-0.0045,0.523,6.188,1.742,3.6182,0.1,2.193,-4.6975,wall_following
2026-07-09 11:54:22.035,pillar_wall_good,pill_good_02,positive,0.9101,-0.1916,0.2791,-0.0038,0.513,6.141,1.753,3.6213,0.1,2.19,-4.7044,wall_following
2026-07-09 11:54:22.136,pillar_wall_good,pill_good_02,positive,-0.0192,-0.2012,-0.0202,-0.0021,0.516,6.125,1.739,3.6244,0.1,2.195,-4.7114,wall_following
2026-07-09 11:54:22.235,pillar_wall_good,pill_good_02,positive,0.1341,0.0383,-0.0767,-0.0036,0.514,6.122,1.747,3.6275,0.1,2.193,-4.7182,wall_following
2026-07-09 11:54:22.335,pillar_wall_good,pill_good_02,positive,0.115,0.1533,0.0575,-0.0034,0.513,6.081,1.754,3.6304,0.1,2.194,-4.7251,wall_following
2026-07-09 11:54:22.435,pillar_wall_good,pill_good_02,positive,0.4886,0.1245,-0.0703,-0.0027,0.509,6.074,1.742,3.6334,0.1,2.191,-4.732,wall_following
2026-07-09 11:54:22.536,pillar_wall_good,pill_good_02,positive,0.4598,-0.0958,-0.0245,-0.0026,0.508,5.982,1.75,3.6366,0.1,2.188,-4.7394,wall_following
2026-07-09 11:54:22.635,pillar_wall_good,pill_good_02,positive,-0.2203,-0.0766,0.0714,-0.0023,0.512,5.963,1.756,3.6395,0.1,2.183,-4.7461,wall_following
2026-07-09 11:54:22.735,pillar_wall_good,pill_good_02,positive,0.1437,-0.2491,-0.1395,-0.0029,0.52,5.992,1.764,3.6426,0.1,2.183,-4.7531,wall_following
2026-07-09 11:54:22.835,pillar_wall_good,pill_good_02,positive,-0.0096,-0.1724,0.1747,-0.003,0.516,6.041,1.753,3.6456,0.1,2.19,-4.76,wall_following
2026-07-09 11:54:22.936,pillar_wall_good,pill_good_02,positive,-0.0862,0.0575,-0.0298,-0.0029,0.51,5.958,1.756,3.6487,0.1,2.185,-4.767,wall_following
2026-07-09 11:54:23.035,pillar_wall_good,pill_good_02,positive,0.5365,-0.2012,-0.0586,-0.0028,0.513,6.01,1.75,3.6517,0.1,2.187,-4.774,wall_following
2026-07-09 11:54:23.135,pillar_wall_good,pill_good_02,positive,0.5365,-0.2012,0.0245,-0.0032,0.521,5.988,1.758,3.6547,0.1,2.186,-4.781,wall_following
2026-07-09 11:54:23.235,pillar_wall_good,pill_good_02,positive,0.5461,0.0383,0.1971,-0.0023,0.514,5.969,1.761,3.6576,0.1,2.188,-4.788,wall_following
2026-07-09 11:54:23.335,pillar_wall_good,pill_good_02,positive,0.4886,0.0766,-0.1864,-0.0035,0.517,5.984,1.757,3.6607,0.1,2.18,-4.7952,wall_following
2026-07-09 11:54:23.435,pillar_wall_good,pill_good_02,positive,0.5652,-0.0383,-0.0021,-0.0021,0.52,5.982,1.753,3.6638,0.1,2.183,-4.8022,wall_following
2026-07-09 11:54:23.535,pillar_wall_good,pill_good_02,positive,0.2778,0.0,-0.049,-0.003,0.525,5.963,1.763,3.6668,0.1,2.181,-4.8092,wall_following
2026-07-09 11:54:23.635,pillar_wall_good,pill_good_02,positive,0.594,-0.0096,0.245,-0.0024,0.512,65.533,1.761,3.6698,0.1,2.175,-4.8162,wall_following
2026-07-09 11:54:23.735,pillar_wall_good,pill_good_02,positive,-0.2395,0.0479,-0.3174,-0.0027,0.51,65.533,1.755,3.6727,0.1,2.177,-4.8229,wall_following
2026-07-09 11:54:23.835,pillar_wall_good,pill_good_02,positive,0.5652,0.0192,-0.0373,-0.0026,0.52,65.533,1.761,3.6759,0.1,2.173,-4.8303,wall_following
2026-07-09 11:54:23.935,pillar_wall_good,pill_good_02,positive,0.4215,-0.1629,0.2525,-0.0029,0.517,65.533,1.748,3.6789,0.1,2.168,-4.8374,wall_following
2026-07-09 11:54:24.035,pillar_wall_good,pill_good_02,positive,0.1437,-0.0671,-0.0117,-0.0022,0.525,65.533,1.759,3.6818,0.1,2.17,-4.8444,wall_following
2026-07-09 11:54:24.135,pillar_wall_good,pill_good_02,positive,0.4215,0.0479,0.1289,-0.0028,0.506,65.533,1.755,3.6849,0.1,2.166,-4.8515,wall_following
