timestamp,scenario,run_id,example_type,imu_angular_z,odom_angular_z,imu_accel_x,imu_accel_y,lidar_front,lidar_left,lidar_front_right,distance_travelled,cmd_linear_x,lidar_right,pos_x,action_label
2026-07-09 11:59:40.264,pillar_wall_good,pill_good_04,positive,0.0394,-0.0056,0.0671,0.4503,3.513,0.488,2.707,2.424,0.1,1.76,-4.4293,wall_following
2026-07-09 11:59:40.364,pillar_wall_good,pill_good_04,positive,-0.0692,-0.0063,-0.2682,0.5077,3.494,0.488,2.689,2.4245,0.1,1.746,-4.4353,wall_following
2026-07-09 11:59:40.464,pillar_wall_good,pill_good_04,positive,0.0426,-0.0037,-0.2108,0.1245,3.477,0.494,2.694,2.4248,0.1,1.757,-4.4414,wall_following
2026-07-09 11:59:40.564,pillar_wall_good,pill_good_04,positive,0.1172,-0.0054,0.0,0.0,3.509,0.487,2.696,2.4253,0.1,1.754,-4.4474,wall_following
2026-07-09 11:59:40.664,pillar_wall_good,pill_good_04,positive,0.0256,-0.0036,-0.2299,0.3257,3.471,0.489,2.697,2.4259,0.1,1.758,-4.4533,wall_following
2026-07-09 11:59:40.764,pillar_wall_good,pill_good_04,positive,-0.0597,-0.0057,-0.1054,0.8143,3.468,0.502,2.689,2.4266,0.1,1.767,-4.4593,wall_following
2026-07-09 11:59:40.864,pillar_wall_good,pill_good_04,positive,-0.0586,-0.0039,-0.0766,0.5173,3.472,0.484,2.688,2.4271,0.1,1.76,-4.4653,wall_following
2026-07-09 11:59:40.964,pillar_wall_good,pill_good_04,positive,-0.0426,-0.0044,-0.3066,0.7856,3.456,0.492,2.694,2.4276,0.1,1.758,-4.4714,wall_following
2026-07-09 11:59:41.064,pillar_wall_good,pill_good_04,positive,-0.0149,-0.0065,-0.0192,0.4886,3.477,0.488,2.691,2.4279,0.1,1.76,-4.4777,wall_following
2026-07-09 11:59:41.164,pillar_wall_good,pill_good_04,positive,2.6877,-0.0045,0.4982,-1.2837,6.378,0.481,2.685,2.4283,0.1,1.758,-4.4838,wall_following
2026-07-09 11:59:41.264,pillar_wall_good,pill_good_04,positive,0.0479,-0.0071,-0.2203,0.8047,6.349,0.492,2.687,2.4286,0.1,1.758,-4.4901,wall_following
2026-07-09 11:59:41.364,pillar_wall_good,pill_good_04,positive,0.0543,-0.0073,-0.2682,0.2682,6.305,0.502,2.685,2.429,0.1,1.755,-4.4963,wall_following
2026-07-09 11:59:41.464,pillar_wall_good,pill_good_04,positive,-0.0852,-0.0047,-0.2587,0.7281,6.199,0.495,2.687,2.4295,0.1,1.751,-4.5024,wall_following
2026-07-09 11:59:41.564,pillar_wall_good,pill_good_04,positive,0.0533,-0.0063,0.6898,0.0958,6.17,0.484,2.683,2.4299,0.1,1.762,-4.5086,wall_following
2026-07-09 11:59:41.664,pillar_wall_good,pill_good_04,positive,2.6877,-0.0065,0.4982,-1.2837,6.229,0.493,2.689,2.4303,0.1,1.757,-4.5149,wall_following
2026-07-09 11:59:41.764,pillar_wall_good,pill_good_04,positive,0.1204,-0.0063,-0.1916,0.479,6.249,0.496,2.684,2.4308,0.1,1.765,-4.5208,wall_following
2026-07-09 11:59:41.864,pillar_wall_good,pill_good_04,positive,0.0234,-0.0062,-0.2299,0.2587,6.229,0.496,2.691,2.4312,0.1,1.766,-4.5274,wall_following
2026-07-09 11:59:41.964,pillar_wall_good,pill_good_04,positive,-0.0298,-0.004,-0.1533,0.364,6.219,0.494,2.682,2.4316,0.1,1.761,-4.5336,wall_following
2026-07-09 11:59:42.064,pillar_wall_good,pill_good_04,positive,0.0075,-0.0043,-0.3161,0.5269,6.212,0.495,2.681,2.4319,0.1,1.748,-4.5399,wall_following
2026-07-09 11:59:42.164,pillar_wall_good,pill_good_04,positive,0.0181,-0.0051,-0.2778,0.4119,6.214,0.489,2.68,2.4323,0.1,1.757,-4.5463,wall_following
2026-07-09 11:59:42.264,pillar_wall_good,pill_good_04,positive,0.0362,-0.0035,-0.3736,0.3736,6.237,0.486,2.678,2.4326,0.1,1.759,-4.5526,wall_following
2026-07-09 11:59:42.364,pillar_wall_good,pill_good_04,positive,0.0543,-0.0035,-0.2778,0.2395,6.206,0.489,2.673,2.4328,0.1,1.758,-4.5589,wall_following
2026-07-09 11:59:42.464,pillar_wall_good,pill_good_04,positive,-0.0021,-0.0055,-0.1916,0.0958,6.213,0.501,2.683,2.4331,0.1,1.765,-4.5654,wall_following
2026-07-09 11:59:42.564,pillar_wall_good,pill_good_04,positive,2.6877,-0.0045,0.4982,-1.2837,6.233,0.497,2.684,2.4335,0.1,1.768,-4.5717,wall_following
2026-07-09 11:59:42.664,pillar_wall_good,pill_good_04,positive,-0.0671,-0.0052,0.1533,0.364,6.208,0.492,2.685,2.4338,0.1,1.762,-4.5781,wall_following
2026-07-09 11:59:42.764,pillar_wall_good,pill_good_04,positive,0.0075,-0.004,0.1724,0.4311,6.22,0.491,2.675,2.4343,0.1,1.777,-4.5843,wall_following
2026-07-09 11:59:42.864,pillar_wall_good,pill_good_04,positive,-0.1459,-0.0036,-0.0862,0.6993,6.203,0.486,2.675,2.4348,0.1,1.768,-4.5907,wall_following
2026-07-09 11:59:42.964,pillar_wall_good,pill_good_04,positive,0.033,-0.0056,0.1245,0.2682,6.197,0.488,2.689,2.4351,0.1,1.759,-4.5972,wall_following
2026-07-09 11:59:43.064,pillar_wall_good,pill_good_04,positive,0.0575,-0.0043,-0.1724,0.4215,6.194,0.496,2.681,2.4355,0.1,1.762,-4.6035,wall_following
2026-07-09 11:59:43.164,pillar_wall_good,pill_good_04,positive,-0.0128,-0.0046,-0.2587,0.4982,6.185,0.487,2.681,2.4358,0.1,1.769,-4.6096,wall_following
2026-07-09 11:59:43.264,pillar_wall_good,pill_good_04,positive,-0.0799,-0.0045,-0.1341,0.4215,6.176,0.493,2.683,2.4361,0.1,1.77,-4.6161,wall_following
2026-07-09 11:59:43.364,pillar_wall_good,pill_good_04,positive,-0.1246,-0.0066,-0.1054,0.5269,6.154,0.495,2.685,2.4364,0.1,1.776,-4.6229,wall_following
2026-07-09 11:59:43.464,pillar_wall_good,pill_good_04,positive,0.0021,-0.0059,-0.0958,0.1916,6.152,0.484,2.682,2.4366,0.1,1.758,-4.6295,wall_following
2026-07-09 11:59:43.564,pillar_wall_good,pill_good_04,positive,-0.0863,-0.0053,-0.115,-0.0766,6.15,0.49,2.681,2.4369,0.1,1.756,-4.6361,wall_following
2026-07-09 11:59:43.664,pillar_wall_good,pill_good_04,positive,2.6877,-0.006,0.4982,-1.2837,6.138,0.486,2.69,2.4369,0.1,1.761,-4.6428,wall_following
2026-07-09 11:59:43.764,pillar_wall_good,pill_good_04,positive,2.6877,-0.006,0.4982,-1.2837,6.12,0.489,2.696,2.4369,0.1,1.767,-4.6494,wall_following
2026-07-09 11:59:43.864,pillar_wall_good,pill_good_04,positive,0.0245,-0.0064,0.0287,0.8526,6.099,0.485,2.713,2.4371,0.1,1.767,-4.6559,wall_following
2026-07-09 11:59:43.964,pillar_wall_good,pill_good_04,positive,-0.0405,-0.004,-0.1054,0.2874,6.096,0.483,2.732,2.4373,0.1,1.756,-4.6625,wall_following
2026-07-09 11:59:44.064,pillar_wall_good,pill_good_04,positive,0.1172,-0.0067,-0.0958,0.8143,6.091,0.499,2.746,2.4373,0.1,1.764,-4.6694,wall_following
2026-07-09 11:59:44.164,pillar_wall_good,pill_good_04,positive,-0.1278,-0.004,-0.0575,0.0479,6.075,0.487,2.723,2.4375,0.1,1.772,-4.6759,wall_following
2026-07-09 11:59:44.264,pillar_wall_good,pill_good_04,positive,0.0192,-0.0052,0.1245,0.115,6.066,0.49,2.724,2.4375,0.1,1.769,-4.6827,wall_following
2026-07-09 11:59:44.364,pillar_wall_good,pill_good_04,positive,-0.0138,-0.0043,-0.1341,0.5652,6.048,0.488,2.704,2.4374,0.1,1.778,-4.6894,wall_following
2026-07-09 11:59:44.464,pillar_wall_good,pill_good_04,positive,-0.0149,-0.0058,-0.1437,0.5365,6.053,0.49,2.722,2.4372,0.1,1.778,-4.6963,wall_following
2026-07-09 11:59:44.564,pillar_wall_good,pill_good_04,positive,-0.0458,-0.0041,0.0096,0.297,6.032,0.488,2.742,2.4371,0.1,1.778,-4.7031,wall_following
2026-07-09 11:59:44.664,pillar_wall_good,pill_good_04,positive,2.6877,-0.0061,0.4982,-1.2837,6.021,0.492,2.741,2.4369,0.1,1.768,-4.71,wall_following
2026-07-09 11:59:44.764,pillar_wall_good,pill_good_04,positive,2.6877,-0.0061,0.4982,-1.2837,6.0,0.49,2.747,2.4366,0.1,1.766,-4.7168,wall_following
2026-07-09 11:59:44.864,pillar_wall_good,pill_good_04,positive,0.0458,-0.0061,-0.2299,0.9676,6.012,0.498,2.741,2.4363,0.1,1.775,-4.7238,wall_following
2026-07-09 11:59:44.964,pillar_wall_good,pill_good_04,positive,0.0501,-0.0037,-0.2108,0.4503,5.987,0.485,2.735,2.4361,0.1,1.78,-4.7306,wall_following
2026-07-09 11:59:45.064,pillar_wall_good,pill_good_04,positive,2.6877,-0.0037,0.4982,-1.2837,5.973,0.489,2.739,2.4359,0.1,1.766,-4.7375,wall_following
2026-07-09 11:59:45.164,pillar_wall_good,pill_good_04,positive,2.6877,-0.0056,0.4982,-1.2837,5.962,0.493,2.753,2.4358,0.1,1.763,-4.7444,wall_following
2026-07-09 11:59:45.264,pillar_wall_good,pill_good_04,positive,-0.0426,-0.0043,-0.1533,0.3545,5.965,0.49,2.762,2.4356,0.1,1.76,-4.751,wall_following
2026-07-09 11:59:45.364,pillar_wall_good,pill_good_04,positive,0.1395,-0.0062,-0.0479,0.3066,5.946,0.494,2.743,2.4353,0.1,1.767,-4.7583,wall_following
2026-07-09 11:59:45.464,pillar_wall_good,pill_good_04,positive,-0.0799,-0.0056,-0.2203,0.2395,5.927,0.488,2.757,2.4351,0.1,1.763,-4.7652,wall_following
2026-07-09 11:59:45.565,pillar_wall_good,pill_good_04,positive,-0.0256,-0.0039,-0.0862,0.2874,5.92,0.487,2.756,2.4349,0.1,1.767,-4.7718,wall_following
2026-07-09 11:59:45.664,pillar_wall_good,pill_good_04,positive,-0.0426,-0.0061,-0.0192,0.2587,5.886,0.487,2.742,2.4347,0.1,1.761,-4.7792,wall_following
2026-07-09 11:59:45.764,pillar_wall_good,pill_good_04,positive,0.0458,-0.0034,-0.0671,0.0096,5.861,0.487,2.74,2.4345,0.1,1.761,-4.786,wall_following
2026-07-09 11:59:45.864,pillar_wall_good,pill_good_04,positive,-0.0362,-0.0068,0.1245,0.1916,5.866,0.485,2.741,2.4343,0.1,1.757,-4.7932,wall_following
2026-07-09 11:59:45.964,pillar_wall_good,pill_good_04,positive,0.0565,-0.0046,-0.0766,0.479,5.841,0.491,2.744,2.434,0.1,1.77,-4.8001,wall_following
2026-07-09 11:59:46.064,pillar_wall_good,pill_good_04,positive,-0.0192,-0.0053,-0.0958,0.1724,5.836,0.49,2.752,2.4338,0.1,1.765,-4.8071,wall_following
2026-07-09 11:59:46.164,pillar_wall_good,pill_good_04,positive,0.0905,-0.0041,-0.182,0.7089,5.834,0.489,2.729,2.4334,0.1,1.782,-4.8141,wall_following
2026-07-09 11:59:46.264,pillar_wall_good,pill_good_04,positive,-0.0032,-0.0035,0.0383,0.9484,5.82,0.488,2.751,2.4332,0.1,1.775,-4.8212,wall_following
2026-07-09 11:59:46.364,pillar_wall_good,pill_good_04,positive,0.0469,-0.0068,-0.1054,0.5748,5.802,0.49,2.745,2.4331,0.1,1.762,-4.8283,wall_following
2026-07-09 11:59:46.464,pillar_wall_good,pill_good_04,positive,0.0437,-0.0031,-0.0479,-0.1724,5.798,0.492,2.75,2.4328,0.1,1.784,-4.8353,wall_following
2026-07-09 11:59:46.564,pillar_wall_good,pill_good_04,positive,-0.017,-0.0049,-0.1629,-0.1724,5.785,0.494,2.744,2.4326,0.1,1.777,-4.8424,wall_following
2026-07-09 11:59:46.664,pillar_wall_good,pill_good_04,positive,-0.1736,-0.0059,-0.0383,0.2395,5.783,0.486,2.746,2.4324,0.1,1.773,-4.8493,wall_following
2026-07-09 11:59:46.764,pillar_wall_good,pill_good_04,positive,0.0192,-0.0054,0.0287,0.297,5.772,0.483,2.739,2.432,0.1,1.773,-4.8564,wall_following
2026-07-09 11:59:46.864,pillar_wall_good,pill_good_04,positive,0.0085,-0.006,0.115,0.2491,5.762,0.494,2.751,2.4317,0.1,1.777,-4.8636,wall_following
2026-07-09 11:59:46.964,pillar_wall_good,pill_good_04,positive,0.0,-0.004,0.2203,0.0,5.76,0.486,2.741,2.4312,0.1,1.785,-4.8707,wall_following
2026-07-09 11:59:47.064,pillar_wall_good,pill_good_04,positive,0.1268,-0.0029,0.1533,0.4886,5.739,0.486,2.727,2.431,0.1,1.78,-4.8773,wall_following
2026-07-09 11:59:47.164,pillar_wall_good,pill_good_04,positive,-0.0554,-0.0056,-0.2587,0.1629,5.746,0.49,2.726,2.4307,0.1,1.783,-4.8847,wall_following
2026-07-09 11:59:47.264,pillar_wall_good,pill_good_04,positive,0.0085,-0.0053,-0.0766,0.4407,5.723,0.496,2.719,2.4303,0.1,1.77,-4.8919,wall_following
2026-07-09 11:59:47.364,pillar_wall_good,pill_good_04,positive,0.0735,-0.0052,0.115,0.4407,5.734,0.498,2.723,2.4299,0.1,1.778,-4.8991,wall_following
2026-07-09 11:59:47.464,pillar_wall_good,pill_good_04,positive,0.0373,-0.0057,-0.0575,0.4215,5.717,0.478,2.714,2.4296,0.1,1.773,-4.9063,wall_following
2026-07-09 11:59:47.564,pillar_wall_good,pill_good_04,positive,-0.0107,-0.0059,0.1054,0.1245,5.716,0.494,2.704,2.4291,0.1,1.769,-4.9134,wall_following
2026-07-09 11:59:47.664,pillar_wall_good,pill_good_04,positive,0.0533,-0.0038,-0.0671,0.1054,5.706,0.487,2.697,2.4287,0.1,1.766,-4.9205,wall_following
2026-07-09 11:59:47.764,pillar_wall_good,pill_good_04,positive,0.0767,-0.0048,-0.0671,0.594,5.695,0.498,2.67,2.4281,0.1,1.783,-4.9278,wall_following
2026-07-09 11:59:47.864,pillar_wall_good,pill_good_04,positive,2.6877,-0.0034,0.4982,-1.2837,5.685,0.488,2.682,2.4277,0.1,1.767,-4.935,wall_following
2026-07-09 11:59:47.964,pillar_wall_good,pill_good_04,positive,0.0181,-0.0031,-0.0958,0.0958,5.689,0.492,2.684,2.4273,0.1,1.773,-4.9418,wall_following
2026-07-09 11:59:48.064,pillar_wall_good,pill_good_04,positive,-0.0714,-0.0049,-0.1437,0.2682,5.671,0.497,2.673,2.427,0.1,1.769,-4.9493,wall_following
2026-07-09 11:59:48.164,pillar_wall_good,pill_good_04,positive,-0.0415,-0.0066,-0.0383,0.3449,5.665,0.488,2.664,2.4266,0.1,1.779,-4.9565,wall_following
2026-07-09 11:59:48.264,pillar_wall_good,pill_good_04,positive,0.2812,-0.0032,0.0479,0.9484,5.674,0.493,2.661,2.4262,0.1,1.764,-4.9638,wall_following
2026-07-09 11:59:48.364,pillar_wall_good,pill_good_04,positive,-0.1246,-0.0039,-0.1821,0.2491,5.641,0.488,2.652,2.4258,0.1,1.768,-4.971,wall_following
2026-07-09 11:59:48.464,pillar_wall_good,pill_good_04,positive,-0.115,-0.0041,0.0671,0.1054,5.65,0.496,2.658,2.4253,0.1,1.78,-4.9781,wall_following
2026-07-09 11:59:48.564,pillar_wall_good,pill_good_04,positive,0.0959,-0.0057,-0.2012,0.3545,5.662,0.494,2.649,2.4249,0.1,1.77,-4.9854,wall_following
2026-07-09 11:59:48.664,pillar_wall_good,pill_good_04,positive,0.0128,-0.006,0.0383,0.3353,5.679,0.495,2.642,2.4243,0.1,1.774,-4.9929,wall_following
2026-07-09 11:59:48.764,pillar_wall_good,pill_good_04,positive,0.1364,-0.0049,0.0958,0.5077,5.724,0.5,2.622,2.4239,0.1,1.775,-5.0001,wall_following
2026-07-09 11:59:48.864,pillar_wall_good,pill_good_04,positive,2.6877,-0.0032,0.4982,-1.2837,5.732,0.501,2.619,2.4234,0.1,1.762,-5.0072,wall_following
2026-07-09 11:59:48.964,pillar_wall_good,pill_good_04,positive,0.1502,-0.0047,-0.0096,0.6514,5.786,0.488,2.612,2.423,0.1,1.765,-5.0144,wall_following
2026-07-09 11:59:49.064,pillar_wall_good,pill_good_04,positive,0.0916,-0.0031,0.0862,0.4119,5.779,0.492,2.613,2.4227,0.1,1.765,-5.0217,wall_following
2026-07-09 11:59:49.164,pillar_wall_good,pill_good_04,positive,-0.1641,-0.0053,-0.0958,0.4694,5.811,0.489,2.612,2.4223,0.1,1.757,-5.0289,wall_following
2026-07-09 11:59:49.264,pillar_wall_good,pill_good_04,positive,-0.0959,-0.0059,-0.1724,0.0575,5.823,0.497,2.613,2.4219,0.1,1.748,-5.0362,wall_following
2026-07-09 11:59:49.364,pillar_wall_good,pill_good_04,positive,-0.0586,-0.0053,-0.1916,0.182,5.824,0.488,2.6,2.4214,0.1,1.733,-5.0435,wall_following
2026-07-09 11:59:49.464,pillar_wall_good,pill_good_04,positive,-0.1907,-0.0041,-0.4407,0.364,5.821,0.49,2.603,2.4209,0.1,1.723,-5.0505,wall_following
2026-07-09 11:59:49.564,pillar_wall_good,pill_good_04,positive,0.0479,-0.0039,0.1629,-0.0287,5.866,0.5,2.586,2.4202,0.1,1.722,-5.0581,wall_following
2026-07-09 11:59:49.664,pillar_wall_good,pill_good_04,positive,0.0788,-0.0056,0.1916,0.3066,5.897,0.499,2.589,2.4196,0.1,1.728,-5.0655,wall_following
2026-07-09 11:59:49.764,pillar_wall_good,pill_good_04,positive,0.1278,-0.0045,-0.115,0.6131,5.895,0.505,2.582,2.4191,0.1,1.728,-5.0728,wall_following
2026-07-09 11:59:49.864,pillar_wall_good,pill_good_04,positive,-0.0831,-0.0054,-0.0479,0.0096,5.97,0.498,2.58,2.4185,0.1,1.728,-5.0801,wall_following
2026-07-09 11:59:49.964,pillar_wall_good,pill_good_04,positive,0.0,-0.0053,0.0766,0.3736,5.986,0.493,2.583,2.418,0.1,1.736,-5.0873,wall_following
2026-07-09 11:59:50.064,pillar_wall_good,pill_good_04,positive,0.0394,-0.0038,-0.2778,0.0287,6.061,0.497,2.585,2.4174,0.1,1.729,-5.0947,wall_following
2026-07-09 11:59:50.164,pillar_wall_good,pill_good_04,positive,0.2067,-0.0035,0.0192,1.1688,6.075,0.493,2.576,2.417,0.1,1.74,-5.102,wall_following
2026-07-09 11:59:50.264,pillar_wall_good,pill_good_04,positive,0.0128,-0.0057,-0.2587,0.6227,6.09,0.495,2.576,2.4168,0.1,1.75,-5.1093,wall_following
2026-07-09 11:59:50.364,pillar_wall_good,pill_good_04,positive,-0.0479,-0.0063,-0.0766,0.3353,6.096,0.495,2.572,2.4165,0.1,1.765,-5.1166,wall_following
2026-07-09 11:59:50.464,pillar_wall_good,pill_good_04,positive,0.065,-0.0035,-0.0671,0.5077,6.132,0.489,2.578,2.4161,0.1,1.761,-5.1238,wall_following
2026-07-09 11:59:50.564,pillar_wall_good,pill_good_04,positive,-0.0554,-0.0052,0.1437,-0.0479,6.129,0.501,2.584,2.4159,0.1,1.77,-5.1312,wall_following
2026-07-09 11:59:50.664,pillar_wall_good,pill_good_04,positive,0.0266,-0.005,0.2203,-0.1341,6.157,0.504,2.581,2.4156,0.1,1.767,-5.1385,wall_following
2026-07-09 11:59:50.764,pillar_wall_good,pill_good_04,positive,-0.0735,-0.0032,-0.115,-0.4215,6.2,0.507,2.582,2.4153,0.1,1.759,-5.1457,wall_following
2026-07-09 11:59:50.864,pillar_wall_good,pill_good_04,positive,0.0256,-0.0055,0.0192,0.5365,6.233,0.499,2.591,2.415,0.1,1.754,-5.1532,wall_following
2026-07-09 11:59:50.964,pillar_wall_good,pill_good_04,positive,2.6877,-0.0029,0.4982,-1.2837,6.182,0.496,2.595,2.4147,0.1,1.758,-5.1604,wall_following
2026-07-09 11:59:51.064,pillar_wall_good,pill_good_04,positive,-0.0032,-0.0051,-0.0671,0.5652,6.297,0.5,2.593,2.4143,0.1,1.769,-5.1677,wall_following
2026-07-09 11:59:51.164,pillar_wall_good,pill_good_04,positive,-0.0085,-0.0052,0.0671,0.4407,6.321,0.497,2.584,2.4141,0.1,1.77,-5.1747,wall_following
2026-07-09 11:59:51.264,pillar_wall_good,pill_good_04,positive,-0.2099,-0.0066,0.0766,0.0192,6.331,0.501,2.588,2.4137,0.1,1.767,-5.1825,wall_following
2026-07-09 11:59:51.364,pillar_wall_good,pill_good_04,positive,0.1225,-0.0044,-0.0383,0.1341,6.399,0.488,2.597,2.4132,0.1,1.773,-5.1899,wall_following
2026-07-09 11:59:51.465,pillar_wall_good,pill_good_04,positive,2.6877,-0.0054,0.4982,-1.2837,6.432,0.49,2.596,2.4128,0.1,1.762,-5.1971,wall_following
2026-07-09 11:59:51.564,pillar_wall_good,pill_good_04,positive,2.6877,-0.0049,0.4982,-1.2837,6.473,0.487,2.6,2.4123,0.1,1.767,-5.2047,wall_following
2026-07-09 11:59:51.664,pillar_wall_good,pill_good_04,positive,0.1992,-0.0036,0.0671,0.8143,6.478,0.488,2.608,2.412,0.1,1.756,-5.212,wall_following
2026-07-09 11:59:51.764,pillar_wall_good,pill_good_04,positive,0.0256,-0.0032,-0.0383,-0.115,6.562,0.503,2.601,2.4118,0.1,1.758,-5.2192,wall_following
2026-07-09 11:59:51.864,pillar_wall_good,pill_good_04,positive,0.0863,-0.0027,-0.0096,0.5652,6.568,0.501,2.612,2.4117,0.1,1.758,-5.2265,wall_following
2026-07-09 11:59:51.964,pillar_wall_good,pill_good_04,positive,-0.1257,-0.0034,0.0287,0.3832,6.498,0.494,2.602,2.4116,0.1,1.755,-5.2339,wall_following
2026-07-09 11:59:52.064,pillar_wall_good,pill_good_04,positive,-0.1182,-0.0037,-0.0575,0.2012,6.536,0.49,2.61,2.4114,0.1,1.761,-5.2413,wall_following
2026-07-09 11:59:52.164,pillar_wall_good,pill_good_04,positive,-0.0256,-0.0043,-0.0096,0.4119,6.515,0.494,2.624,2.4111,0.1,1.766,-5.2486,wall_following
2026-07-09 11:59:52.264,pillar_wall_good,pill_good_04,positive,-0.0554,-0.0051,0.0287,0.5173,6.451,0.501,2.61,2.4108,0.1,1.768,-5.256,wall_following
2026-07-09 11:59:52.364,pillar_wall_good,pill_good_04,positive,-0.0075,-0.0049,0.0575,0.6802,6.466,0.493,2.62,2.4106,0.1,1.761,-5.2634,wall_following
2026-07-09 11:59:52.464,pillar_wall_good,pill_good_04,positive,-0.0458,-0.0039,-0.0383,0.4886,6.509,0.498,2.614,2.4102,0.1,1.759,-5.2708,wall_following
2026-07-09 11:59:52.564,pillar_wall_good,pill_good_04,positive,-0.0778,-0.0038,-0.0096,0.7185,6.485,0.493,2.614,2.4098,0.1,1.763,-5.2782,wall_following
2026-07-09 11:59:52.664,pillar_wall_good,pill_good_04,positive,-0.0895,-0.0041,-0.2203,0.3736,6.457,0.489,2.609,2.4092,0.1,1.763,-5.2857,wall_following
2026-07-09 11:59:52.764,pillar_wall_good,pill_good_04,positive,-0.1012,-0.0041,-0.1341,-0.2203,6.354,0.5,2.615,2.4084,0.1,1.769,-5.2932,wall_following
2026-07-09 11:59:52.864,pillar_wall_good,pill_good_04,positive,0.0469,-0.0052,0.0479,0.5652,6.336,0.491,2.606,2.4077,0.1,1.769,-5.3007,wall_following
2026-07-09 11:59:52.964,pillar_wall_good,pill_good_04,positive,-0.1502,-0.0053,-0.0958,0.1245,6.311,0.488,2.611,2.4068,0.1,1.767,-5.3081,wall_following
2026-07-09 11:59:53.064,pillar_wall_good,pill_good_04,positive,0.1246,-0.0049,0.0,0.6131,6.286,0.491,2.623,2.406,0.1,1.767,-5.3156,wall_following
2026-07-09 11:59:53.164,pillar_wall_good,pill_good_04,positive,0.0234,-0.0051,0.1629,0.6802,6.284,0.496,2.624,2.4052,0.1,1.762,-5.3231,wall_following
2026-07-09 11:59:53.264,pillar_wall_good,pill_good_04,positive,-0.0405,-0.0037,-0.1437,0.1724,6.202,0.483,2.615,2.4044,0.1,1.765,-5.3305,wall_following
2026-07-09 11:59:53.364,pillar_wall_good,pill_good_04,positive,0.0927,-0.0034,-0.1629,1.0634,6.214,0.491,2.619,2.4035,0.1,1.756,-5.338,wall_following
2026-07-09 11:59:53.465,pillar_wall_good,pill_good_04,positive,-0.0213,-0.0038,-0.0671,0.2299,6.241,0.497,2.618,2.4027,0.1,1.758,-5.3454,wall_following
2026-07-09 11:59:53.564,pillar_wall_good,pill_good_04,positive,0.0181,-0.0037,-0.0192,-0.1437,6.247,0.495,2.625,2.402,0.1,1.772,-5.3529,wall_following
2026-07-09 11:59:53.664,pillar_wall_good,pill_good_04,positive,2.6877,-0.0039,0.4982,-1.2837,6.238,0.492,2.625,2.4011,0.1,1.769,-5.3604,wall_following
2026-07-09 11:59:53.764,pillar_wall_good,pill_good_04,positive,0.032,-0.0035,-0.3257,0.2395,6.276,0.497,2.618,2.4003,0.1,1.761,-5.3677,wall_following
2026-07-09 11:59:53.864,pillar_wall_good,pill_good_04,positive,0.032,-0.0049,0.1245,0.3736,6.232,0.488,2.63,2.3997,0.1,1.765,-5.375,wall_following
2026-07-09 11:59:53.964,pillar_wall_good,pill_good_04,positive,-0.1119,-0.0033,0.3066,0.6035,6.269,0.5,2.624,2.399,0.1,1.762,-5.3828,wall_following
2026-07-09 11:59:54.064,pillar_wall_good,pill_good_04,positive,-0.0575,-0.0051,-0.4119,0.2587,6.256,0.493,2.626,2.3981,0.1,1.764,-5.3903,wall_following
2026-07-09 11:59:54.164,pillar_wall_good,pill_good_04,positive,-0.0096,-0.0033,-0.1245,0.3928,6.219,0.497,2.637,2.3973,0.1,1.765,-5.3977,wall_following
2026-07-09 11:59:54.264,pillar_wall_good,pill_good_04,positive,0.0234,-0.0032,0.0479,0.0766,6.216,0.495,2.637,2.3965,0.1,1.759,-5.4052,wall_following
2026-07-09 11:59:54.364,pillar_wall_good,pill_good_04,positive,0.18,-0.0035,0.0671,0.0383,6.211,0.499,2.635,2.3958,0.1,1.76,-5.4123,wall_following
2026-07-09 11:59:54.464,pillar_wall_good,pill_good_04,positive,0.2418,-0.0041,-0.0862,0.6898,6.191,0.499,2.628,2.3952,0.1,1.769,-5.42,wall_following
2026-07-09 11:59:54.564,pillar_wall_good,pill_good_04,positive,-0.1065,-0.0054,-0.1533,-0.0383,6.222,0.503,2.613,2.3948,0.1,1.761,-5.4276,wall_following
2026-07-09 11:59:54.664,pillar_wall_good,pill_good_04,positive,-0.1971,-0.0055,-0.1341,1.073,6.209,0.495,2.624,2.3943,0.1,1.757,-5.4351,wall_following
2026-07-09 11:59:54.764,pillar_wall_good,pill_good_04,positive,2.6877,-0.0036,0.4982,-1.2837,6.18,0.493,2.614,2.3936,0.1,1.747,-5.4424,wall_following
2026-07-09 11:59:54.864,pillar_wall_good,pill_good_04,positive,-0.1087,-0.0039,-0.115,0.4694,6.204,0.502,2.616,2.3928,0.1,1.76,-5.4499,wall_following
2026-07-09 11:59:54.964,pillar_wall_good,pill_good_04,positive,-0.049,-0.0061,-0.1724,0.3832,6.114,0.497,2.63,2.392,0.1,1.763,-5.4575,wall_following
2026-07-09 11:59:55.064,pillar_wall_good,pill_good_04,positive,-0.065,-0.0037,-0.182,0.6035,6.151,0.497,2.656,2.391,0.1,1.775,-5.465,wall_following
2026-07-09 11:59:55.164,pillar_wall_good,pill_good_04,positive,-0.0064,-0.0056,-0.0383,0.6802,6.112,0.5,2.649,2.3901,0.1,1.752,-5.4718,wall_following
2026-07-09 11:59:55.264,pillar_wall_good,pill_good_04,positive,0.2205,-0.0051,-0.1437,0.6514,6.054,0.499,2.667,2.389,0.1,1.76,-5.48,wall_following
