timestamp,scenario,run_id,example_type,imu_angular_z,imu_accel_x,pos_x,imu_accel_y,lidar_right,pos_y,lidar_left,lidar_front_right,lidar_front,action_label
2026-07-04 14:05:42.035,plain_wall_good,pw_good_03,positive,0.0575,-0.0575,3.7781,0.297,1.782,-0.2029,0.483,2.909,4.954,idle
2026-07-04 14:05:42.135,plain_wall_good,pw_good_03,positive,-0.0373,-0.182,3.7781,0.7856,1.771,-0.2029,0.494,2.902,4.951,idle
2026-07-04 14:05:42.236,plain_wall_good,pw_good_03,positive,0.0117,-0.1533,3.7781,0.4407,1.782,-0.2029,0.481,2.905,4.966,idle
2026-07-04 14:05:42.335,plain_wall_good,pw_good_03,positive,0.032,-0.115,3.7781,0.4311,1.784,-0.2029,0.493,2.91,4.962,idle
2026-07-04 14:05:42.435,plain_wall_good,pw_good_03,positive,-0.0639,-0.0958,3.7781,0.3257,1.776,-0.2029,0.482,2.908,4.952,idle
2026-07-04 14:05:42.535,plain_wall_good,pw_good_03,positive,0.016,-0.0766,3.7781,0.5365,1.786,-0.2029,0.482,2.909,4.971,idle
2026-07-04 14:05:42.635,plain_wall_good,pw_good_03,positive,-0.0181,-0.0766,3.7781,0.4886,1.784,-0.2029,0.493,2.91,4.959,idle
2026-07-04 14:05:42.735,plain_wall_good,pw_good_03,positive,0.0373,-0.1629,3.7781,0.5173,1.775,-0.2029,0.49,2.916,4.965,idle
2026-07-04 14:05:42.835,plain_wall_good,pw_good_03,positive,0.0234,-0.0575,3.7781,0.6131,1.781,-0.2029,0.488,2.899,4.959,idle
2026-07-04 14:05:42.935,plain_wall_good,pw_good_03,positive,-0.0426,-0.1437,3.7781,0.8814,1.792,-0.2029,0.488,2.915,4.959,idle
2026-07-04 14:05:43.035,plain_wall_good,pw_good_03,positive,0.0245,-0.1054,3.7781,0.4598,1.776,-0.2029,0.487,2.904,4.962,idle
2026-07-04 14:05:43.135,plain_wall_good,pw_good_03,positive,0.0522,-0.115,3.7781,0.5269,1.781,-0.2029,0.486,2.912,4.963,idle
2026-07-04 14:05:43.235,plain_wall_good,pw_good_03,positive,-0.0309,-0.2012,3.7781,0.2778,1.78,-0.2029,0.488,2.913,4.958,idle
2026-07-04 14:05:43.336,plain_wall_good,pw_good_03,positive,0.0224,-0.1724,3.7781,0.3832,1.784,-0.2029,0.49,2.906,4.951,idle
2026-07-04 14:05:43.435,plain_wall_good,pw_good_03,positive,0.0469,-0.1629,3.7781,0.8718,1.786,-0.2029,0.489,2.902,4.962,idle
2026-07-04 14:05:43.535,plain_wall_good,pw_good_03,positive,0.0085,-0.0479,3.7781,0.3066,1.778,-0.2029,0.493,2.892,4.959,idle
2026-07-04 14:05:43.635,plain_wall_good,pw_good_03,positive,-0.0405,-0.1341,3.7781,0.8047,1.788,-0.2029,0.489,2.904,4.953,idle
2026-07-04 14:05:43.735,plain_wall_good,pw_good_03,positive,-0.0107,-0.1724,3.7781,0.3736,1.774,-0.2029,0.486,2.905,4.95,idle
2026-07-04 14:05:43.835,plain_wall_good,pw_good_03,positive,-0.0117,0.1245,3.7781,0.3928,1.776,-0.2029,0.482,2.9,4.965,idle
2026-07-04 14:05:43.935,plain_wall_good,pw_good_03,positive,0.0415,-0.1533,3.7781,0.5844,1.784,-0.2029,0.484,2.915,4.964,idle
2026-07-04 14:05:44.035,plain_wall_good,pw_good_03,positive,0.0075,-0.1724,3.7781,0.7089,1.777,-0.2029,0.485,2.909,4.964,idle
2026-07-04 14:05:44.137,plain_wall_good,pw_good_03,positive,-0.049,-0.1437,3.7781,0.7568,1.779,-0.2029,0.489,2.919,4.96,idle
2026-07-04 14:05:44.235,plain_wall_good,pw_good_03,positive,0.0383,-0.0192,3.7781,0.4982,1.782,-0.2029,0.482,2.905,4.958,idle
2026-07-04 14:05:44.335,plain_wall_good,pw_good_03,positive,-0.0128,-0.1629,3.7781,0.4407,1.775,-0.2029,0.489,2.916,4.958,idle
2026-07-04 14:05:44.435,plain_wall_good,pw_good_03,positive,-0.0085,-0.1054,3.7781,0.3545,1.786,-0.2029,0.485,2.91,4.957,idle
2026-07-04 14:05:44.535,plain_wall_good,pw_good_03,positive,0.0597,-0.1724,3.7781,0.4982,1.772,-0.2029,0.483,2.919,4.96,idle
2026-07-04 14:05:44.635,plain_wall_good,pw_good_03,positive,0.0202,-0.2012,3.7781,0.479,1.78,-0.2029,0.488,2.917,4.966,idle
2026-07-04 14:05:44.735,plain_wall_good,pw_good_03,positive,0.0298,0.0,3.7781,0.6802,1.791,-0.2029,0.488,2.909,4.962,idle
2026-07-04 14:05:44.835,plain_wall_good,pw_good_03,positive,-0.0011,-0.1724,3.7781,0.5365,1.778,-0.2029,0.484,2.921,4.952,idle
2026-07-04 14:05:44.935,plain_wall_good,pw_good_03,positive,-0.0181,-0.1916,3.7781,0.4886,1.789,-0.2029,0.483,2.911,4.971,idle
2026-07-04 14:05:45.035,plain_wall_good,pw_good_03,positive,-0.0309,-0.2395,3.7781,0.182,1.781,-0.2029,0.48,2.912,4.964,idle
2026-07-04 14:05:45.135,plain_wall_good,pw_good_03,positive,0.0256,-0.2491,3.7781,0.2299,1.778,-0.2029,0.485,2.9,4.964,idle
2026-07-04 14:05:45.235,plain_wall_good,pw_good_03,positive,-0.0447,-0.1341,3.7781,0.2491,1.785,-0.2029,0.491,2.913,4.956,idle
2026-07-04 14:05:45.335,plain_wall_good,pw_good_03,positive,0.0373,-0.182,3.7781,0.1437,1.774,-0.2029,0.482,2.901,4.95,idle
2026-07-04 14:05:45.435,plain_wall_good,pw_good_03,positive,0.0117,-0.115,3.7781,0.7951,1.787,-0.2029,0.482,2.916,4.96,idle
2026-07-04 14:05:45.536,plain_wall_good,pw_good_03,positive,-0.0245,-0.182,3.7781,0.5269,1.783,-0.2029,0.485,2.897,4.953,idle
2026-07-04 14:05:45.636,plain_wall_good,pw_good_03,positive,0.033,-0.0479,3.7781,0.2395,1.784,-0.2029,0.494,2.908,4.967,idle
2026-07-04 14:05:45.735,plain_wall_good,pw_good_03,positive,0.0075,-0.1245,3.7781,0.843,1.787,-0.2029,0.481,2.916,4.959,idle
2026-07-04 14:05:45.835,plain_wall_good,pw_good_03,positive,0.0288,-0.115,3.7781,0.594,1.775,-0.2029,0.483,2.904,4.955,idle
2026-07-04 14:05:45.935,plain_wall_good,pw_good_03,positive,0.0053,-0.0766,3.7781,0.2299,1.79,-0.2029,0.494,2.917,4.958,idle
2026-07-04 14:05:46.035,plain_wall_good,pw_good_03,positive,0.0383,-0.0575,3.7781,0.5077,1.783,-0.2029,0.483,2.91,4.967,idle
2026-07-04 14:05:46.135,plain_wall_good,pw_good_03,positive,-0.0117,-0.0766,3.7781,0.661,1.782,-0.2029,0.487,2.904,4.967,idle
2026-07-04 14:05:46.235,plain_wall_good,pw_good_03,positive,0.0053,-0.0096,3.7781,0.2012,1.78,-0.2029,0.49,2.903,4.964,idle
2026-07-04 14:05:46.335,plain_wall_good,pw_good_03,positive,0.0,-0.0671,3.7781,0.4215,1.774,-0.2029,0.492,2.907,4.971,idle
2026-07-04 14:05:46.435,plain_wall_good,pw_good_03,positive,-0.0362,-0.182,3.7781,0.479,1.783,-0.2029,0.482,2.914,4.959,idle
2026-07-04 14:05:46.535,plain_wall_good,pw_good_03,positive,-0.0138,-0.1437,3.7781,0.6898,1.786,-0.2029,0.491,2.919,4.965,idle
2026-07-04 14:05:46.635,plain_wall_good,pw_good_03,positive,0.0043,-0.1533,3.7781,0.2874,1.78,-0.2029,0.488,2.902,4.959,idle
2026-07-04 14:05:46.735,plain_wall_good,pw_good_03,positive,-0.0362,-0.0958,3.7781,0.843,1.789,-0.2029,0.488,2.909,4.962,idle
2026-07-04 14:05:46.835,plain_wall_good,pw_good_03,positive,-0.0032,0.0862,3.7781,0.5077,1.776,-0.2029,0.487,2.909,4.971,idle
2026-07-04 14:05:46.935,plain_wall_good,pw_good_03,positive,0.0181,-0.2108,3.7781,0.5461,1.776,-0.2029,0.482,2.923,4.966,idle
2026-07-04 14:05:47.035,plain_wall_good,pw_good_03,positive,-0.0032,-0.0958,3.7781,0.7281,1.78,-0.2029,0.483,2.916,4.958,idle
2026-07-04 14:05:47.135,plain_wall_good,pw_good_03,positive,-0.0192,-0.115,3.7781,0.4311,1.784,-0.2029,0.483,2.909,4.96,idle
2026-07-04 14:05:47.235,plain_wall_good,pw_good_03,positive,0.0181,-0.2012,3.7781,0.6227,1.79,-0.2029,0.479,2.913,4.96,idle
2026-07-04 14:05:47.335,plain_wall_good,pw_good_03,positive,0.0522,-0.1629,3.7781,0.4598,1.787,-0.2029,0.484,2.905,4.96,idle
2026-07-04 14:05:47.435,plain_wall_good,pw_good_03,positive,0.0415,-0.2012,3.7781,0.479,1.784,-0.2029,0.484,2.907,4.96,idle
2026-07-04 14:05:47.535,plain_wall_good,pw_good_03,positive,0.0085,-0.1629,3.7781,0.6323,1.775,-0.2029,0.487,2.911,4.961,idle
2026-07-04 14:05:47.636,plain_wall_good,pw_good_03,positive,-0.0149,-0.1629,3.7781,0.4215,1.783,-0.2029,0.496,2.898,4.96,idle
2026-07-04 14:05:47.735,plain_wall_good,pw_good_03,positive,0.0192,-0.1724,3.7781,0.4407,1.774,-0.2029,0.484,2.909,4.965,idle
2026-07-04 14:05:47.835,plain_wall_good,pw_good_03,positive,-0.0213,-0.0383,3.7781,0.594,1.782,-0.2029,0.484,2.916,4.951,idle
2026-07-04 14:05:47.935,plain_wall_good,pw_good_03,positive,-0.0085,0.1341,3.7781,0.3257,1.79,-0.2029,0.49,2.915,4.958,idle
2026-07-04 14:05:48.035,plain_wall_good,pw_good_03,positive,0.0373,-0.0958,3.7781,0.5077,1.78,-0.2029,0.488,2.904,4.969,idle
2026-07-04 14:05:48.135,plain_wall_good,pw_good_03,positive,0.0107,0.0192,3.7781,0.594,1.784,-0.2029,0.491,2.904,4.965,idle
2026-07-04 14:05:48.235,plain_wall_good,pw_good_03,positive,0.0096,-0.1054,3.7781,0.6227,1.783,-0.2029,0.483,2.899,4.961,idle
2026-07-04 14:05:48.335,plain_wall_good,pw_good_03,positive,-0.0064,-0.0671,3.7781,0.3449,1.782,-0.2029,0.483,2.904,4.957,idle
2026-07-04 14:05:48.435,plain_wall_good,pw_good_03,positive,-0.1023,-0.0958,3.7781,0.6419,1.792,-0.2029,0.485,2.907,4.958,idle
2026-07-04 14:05:48.535,plain_wall_good,pw_good_03,positive,-0.0075,-0.115,3.7781,0.4598,1.778,-0.2029,0.487,2.907,4.952,idle
2026-07-04 14:05:48.635,plain_wall_good,pw_good_03,positive,0.0,-0.1245,3.7781,0.5077,1.781,-0.2029,0.494,2.895,4.956,idle
2026-07-04 14:05:48.735,plain_wall_good,pw_good_03,positive,0.0256,-0.2012,3.7781,0.6323,1.765,-0.2029,0.483,2.906,4.965,idle
2026-07-04 14:05:48.835,plain_wall_good,pw_good_03,positive,-0.0522,-0.0766,3.7781,0.4407,1.785,-0.2029,0.491,2.915,4.959,idle
2026-07-04 14:05:48.935,plain_wall_good,pw_good_03,positive,0.0234,-0.0383,3.7781,0.4119,1.791,-0.2029,0.485,2.909,4.955,idle
2026-07-04 14:05:49.035,plain_wall_good,pw_good_03,positive,0.0192,-0.1054,3.7781,0.3066,1.781,-0.2029,0.494,2.907,4.956,idle
2026-07-04 14:05:49.135,plain_wall_good,pw_good_03,positive,-0.0543,-0.1245,3.7781,0.6035,1.776,-0.2029,0.483,2.907,4.968,idle
2026-07-04 14:05:49.235,plain_wall_good,pw_good_03,positive,0.0053,-0.182,3.7781,0.6706,1.785,-0.2029,0.496,2.917,4.963,idle
2026-07-04 14:05:49.335,plain_wall_good,pw_good_03,positive,-0.0405,-0.0766,3.7781,0.3161,1.784,-0.2029,0.482,2.912,4.957,idle
2026-07-04 14:05:49.435,plain_wall_good,pw_good_03,positive,0.0437,-0.1437,3.7781,0.6323,1.776,-0.2029,0.493,2.911,4.96,idle
2026-07-04 14:05:49.535,plain_wall_good,pw_good_03,positive,-0.0288,-0.115,3.7781,0.2874,1.773,-0.2029,0.487,2.916,4.958,idle
2026-07-04 14:05:49.636,plain_wall_good,pw_good_03,positive,0.0107,-0.0383,3.7781,0.5556,1.776,-0.2029,0.484,2.913,4.964,idle
2026-07-04 14:05:49.735,plain_wall_good,pw_good_03,positive,-0.0053,0.182,3.7781,0.1341,1.788,-0.2029,0.488,2.905,4.952,idle
2026-07-04 14:05:49.835,plain_wall_good,pw_good_03,positive,0.0053,-0.1437,3.7781,0.4311,1.772,-0.2029,0.494,2.914,4.965,idle
2026-07-04 14:05:49.935,plain_wall_good,pw_good_03,positive,-0.0085,-0.1629,3.7781,0.0862,1.779,-0.2029,0.482,2.906,4.96,idle
2026-07-04 14:05:50.035,plain_wall_good,pw_good_03,positive,0.0192,-0.1054,3.7781,0.6514,1.78,-0.2029,0.489,2.916,4.959,idle
2026-07-04 14:05:50.135,plain_wall_good,pw_good_03,positive,0.0341,0.0479,3.7781,0.6131,1.775,-0.2029,0.491,2.909,4.969,idle
2026-07-04 14:05:50.235,plain_wall_good,pw_good_03,positive,-0.0043,-0.1437,3.7781,0.4982,1.778,-0.2029,0.49,2.92,4.955,idle
2026-07-04 14:05:50.335,plain_wall_good,pw_good_03,positive,0.049,-0.1724,3.7781,0.5077,1.783,-0.2029,0.488,2.902,4.964,idle
2026-07-04 14:05:50.435,plain_wall_good,pw_good_03,positive,-0.0149,-0.1437,3.7781,0.5173,1.787,-0.2029,0.491,2.914,4.96,idle
2026-07-04 14:05:50.536,plain_wall_good,pw_good_03,positive,-0.0533,-0.2299,3.7781,0.3545,1.783,-0.2029,0.487,2.9,4.965,idle
2026-07-04 14:05:50.635,plain_wall_good,pw_good_03,positive,-0.0426,-0.1245,3.7781,0.594,1.773,-0.2029,0.489,2.904,4.954,idle
2026-07-04 14:05:50.735,plain_wall_good,pw_good_03,positive,-0.0639,-0.1245,3.7781,0.1724,1.782,-0.2029,0.491,2.908,4.956,idle
2026-07-04 14:05:50.836,plain_wall_good,pw_good_03,positive,0.066,-0.1533,3.7781,0.5461,1.778,-0.2029,0.486,2.918,4.952,idle
2026-07-04 14:05:50.935,plain_wall_good,pw_good_03,positive,-0.0415,-0.2108,3.7781,0.4886,1.776,-0.2029,0.481,2.91,4.957,idle
