timestamp,scenario,run_id,example_type,imu_angular_z,imu_accel_x,imu_accel_y,odom_angular_z,lidar_left,lidar_right,lidar_front,distance_travelled,cmd_linear_x,lidar_front_right,pos_x,action_label
2026-07-09 11:58:00.563,pillar_wall_good,pill_good_03,positive,0.0256,-0.0479,0.4215,-0.005,0.495,1.759,65.533,2.7141,0.1,2.517,-4.6245,wall_following
2026-07-09 11:58:00.664,pillar_wall_good,pill_good_03,positive,0.0266,0.0,0.6227,-0.0035,0.502,1.763,65.533,2.7137,0.1,2.536,-4.6319,wall_following
2026-07-09 11:58:00.763,pillar_wall_good,pill_good_03,positive,0.0501,-0.0383,0.4598,-0.0031,0.502,1.755,65.533,2.7131,0.1,2.525,-4.6386,wall_following
2026-07-09 11:58:00.863,pillar_wall_good,pill_good_03,positive,0.0778,-0.0862,0.4598,-0.0049,0.503,1.765,65.533,2.7125,0.1,2.523,-4.6458,wall_following
2026-07-09 11:58:00.963,pillar_wall_good,pill_good_03,positive,0.0522,0.0479,0.6898,-0.0045,0.509,1.769,65.533,2.7121,0.1,2.522,-4.6528,wall_following
2026-07-09 11:58:01.063,pillar_wall_good,pill_good_03,positive,0.0671,-0.0766,0.0958,-0.0043,0.503,1.773,65.533,2.7118,0.1,2.521,-4.6598,wall_following
2026-07-09 11:58:01.163,pillar_wall_good,pill_good_03,positive,-0.0277,-0.1916,-0.1916,-0.0045,0.498,1.767,65.533,2.7117,0.1,2.532,-4.6668,wall_following
2026-07-09 11:58:01.264,pillar_wall_good,pill_good_03,positive,-0.049,-0.0671,0.0192,-0.0037,0.509,1.772,65.533,2.7115,0.1,2.53,-4.6738,wall_following
2026-07-09 11:58:01.363,pillar_wall_good,pill_good_03,positive,-0.0991,-0.2874,0.2108,-0.0055,0.506,1.754,65.533,2.7111,0.1,2.537,-4.6809,wall_following
2026-07-09 11:58:01.464,pillar_wall_good,pill_good_03,positive,-0.0224,-0.2012,0.364,-0.0054,0.5,1.767,65.533,2.7106,0.1,2.532,-4.688,wall_following
2026-07-09 11:58:01.563,pillar_wall_good,pill_good_03,positive,0.1577,-0.0671,0.1245,-0.0054,0.499,1.763,65.533,2.7101,0.1,2.525,-4.6952,wall_following
2026-07-09 11:58:01.663,pillar_wall_good,pill_good_03,positive,0.1779,-0.0287,0.7472,-0.0028,0.502,1.749,65.533,2.7097,0.1,2.531,-4.7022,wall_following
2026-07-09 11:58:01.763,pillar_wall_good,pill_good_03,positive,-0.0245,-0.1341,0.8909,-0.0046,0.5,1.787,65.533,2.7094,0.1,2.536,-4.7094,wall_following
2026-07-09 11:58:01.863,pillar_wall_good,pill_good_03,positive,-0.0692,-0.1916,0.5173,-0.005,0.507,1.745,65.533,2.709,0.1,2.524,-4.7165,wall_following
2026-07-09 11:58:01.963,pillar_wall_good,pill_good_03,positive,-0.0256,-0.1341,0.6514,-0.0047,0.497,1.768,65.533,2.7084,0.1,2.532,-4.7241,wall_following
2026-07-09 11:58:02.063,pillar_wall_good,pill_good_03,positive,-0.1587,0.0192,0.7377,-0.0051,0.492,1.766,65.533,2.7078,0.1,2.54,-4.7309,wall_following
2026-07-09 11:58:02.164,pillar_wall_good,pill_good_03,positive,-0.1161,-0.1437,0.3928,-0.004,0.5,1.756,65.533,2.707,0.1,2.529,-4.7381,wall_following
2026-07-09 11:58:02.264,pillar_wall_good,pill_good_03,positive,0.017,-0.1629,0.843,-0.0031,0.5,1.747,65.533,2.7062,0.0,2.53,-4.7452,idle
2026-07-09 11:58:02.364,pillar_wall_good,pill_good_03,positive,-0.0128,-0.1916,1.3412,-0.0021,0.502,1.752,65.533,2.7056,0.0,2.522,-4.7504,idle
2026-07-09 11:58:02.464,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,0.0005,0.501,1.753,65.533,2.7054,0.0,2.528,-4.7514,idle
2026-07-09 11:58:02.563,pillar_wall_good,pill_good_03,positive,-0.0064,-0.182,0.2587,-0.0003,0.497,1.752,65.533,2.7055,0.0,2.516,-4.7505,idle
2026-07-09 11:58:02.663,pillar_wall_good,pill_good_03,positive,0.0543,-0.1341,0.1916,-0.0002,0.499,1.747,65.533,2.7056,0.0,2.522,-4.7502,idle
2026-07-09 11:58:02.764,pillar_wall_good,pill_good_03,positive,-0.0096,-0.1724,0.3832,-0.0,0.499,1.755,65.533,2.7055,0.0,2.533,-4.7506,idle
2026-07-09 11:58:02.863,pillar_wall_good,pill_good_03,positive,-0.0245,-0.1437,0.4119,0.0001,0.512,1.747,65.533,2.7055,0.0,2.53,-4.7506,idle
2026-07-09 11:58:02.964,pillar_wall_good,pill_good_03,positive,-0.016,-0.2108,0.6227,-0.0,0.501,1.755,65.533,2.7055,0.0,2.519,-4.7505,idle
2026-07-09 11:58:03.064,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,0.0,0.495,1.751,65.533,2.7055,0.0,2.514,-4.7506,idle
2026-07-09 11:58:03.164,pillar_wall_good,pill_good_03,positive,0.0458,-0.2491,0.5556,0.0,0.498,1.751,65.533,2.7055,0.0,2.514,-4.7505,idle
2026-07-09 11:58:03.264,pillar_wall_good,pill_good_03,positive,0.0053,-0.1724,0.4215,-0.0,0.49,1.752,65.533,2.7055,0.0,2.517,-4.7505,idle
2026-07-09 11:58:03.364,pillar_wall_good,pill_good_03,positive,-0.0735,-0.1437,0.4311,0.0,0.492,1.762,65.533,2.7055,0.0,2.515,-4.7505,idle
2026-07-09 11:58:03.463,pillar_wall_good,pill_good_03,positive,0.0181,-0.2108,0.5748,0.0,0.501,1.744,65.533,2.7055,0.0,2.528,-4.7505,idle
2026-07-09 11:58:03.564,pillar_wall_good,pill_good_03,positive,-0.017,-0.2203,0.5844,0.0,0.502,1.754,65.533,2.7055,0.0,2.528,-4.7505,idle
2026-07-09 11:58:03.663,pillar_wall_good,pill_good_03,positive,0.0053,-0.2012,0.5556,0.0,0.506,1.756,65.533,2.7055,0.0,2.525,-4.7505,idle
2026-07-09 11:58:03.764,pillar_wall_good,pill_good_03,positive,-0.0107,-0.1341,0.3353,0.0,0.499,1.75,65.533,2.7055,0.0,2.522,-4.7505,idle
2026-07-09 11:58:03.863,pillar_wall_good,pill_good_03,positive,0.0064,-0.1629,0.6802,-0.0,0.501,1.765,65.533,2.7055,0.0,2.524,-4.7505,idle
2026-07-09 11:58:03.964,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,-0.0,0.5,1.752,65.533,2.7055,0.0,2.521,-4.7505,idle
2026-07-09 11:58:04.064,pillar_wall_good,pill_good_03,positive,-0.0202,-0.1916,0.4215,0.0,0.505,1.757,65.533,2.7055,0.0,2.523,-4.7505,idle
2026-07-09 11:58:04.164,pillar_wall_good,pill_good_03,positive,-0.0224,-0.0766,0.297,-0.0,0.499,1.757,65.533,2.7055,0.0,2.53,-4.7505,idle
2026-07-09 11:58:04.264,pillar_wall_good,pill_good_03,positive,0.0266,-0.2395,0.7089,-0.0,0.497,1.76,65.533,2.7055,0.0,2.535,-4.7505,idle
2026-07-09 11:58:04.363,pillar_wall_good,pill_good_03,positive,0.0682,-0.1341,0.1724,0.0,0.499,1.755,65.533,2.7055,0.0,2.53,-4.7505,idle
2026-07-09 11:58:04.464,pillar_wall_good,pill_good_03,positive,-0.0394,-0.0479,0.0383,0.0,0.502,1.741,65.533,2.7055,0.0,2.512,-4.7505,idle
2026-07-09 11:58:04.563,pillar_wall_good,pill_good_03,positive,-0.066,-0.1437,0.2395,0.0,0.502,1.755,65.533,2.7055,0.0,2.527,-4.7505,idle
2026-07-09 11:58:04.663,pillar_wall_good,pill_good_03,positive,-0.0362,-0.1724,0.5461,-0.0,0.498,1.747,65.533,2.7055,0.0,2.519,-4.7505,idle
2026-07-09 11:58:04.764,pillar_wall_good,pill_good_03,positive,-0.0309,-0.0862,0.3736,-0.0,0.498,1.753,65.533,2.7055,0.0,2.522,-4.7505,idle
2026-07-09 11:58:04.864,pillar_wall_good,pill_good_03,positive,0.0629,-0.182,0.7281,-0.0,0.501,1.736,65.533,2.7055,0.0,2.516,-4.7505,idle
2026-07-09 11:58:04.963,pillar_wall_good,pill_good_03,positive,0.0021,-0.1724,0.4407,0.0,0.501,1.747,65.533,2.7055,0.0,2.516,-4.7505,idle
2026-07-09 11:58:05.064,pillar_wall_good,pill_good_03,positive,0.0543,-0.1437,0.182,-0.0,0.496,1.752,65.533,2.7055,0.0,2.517,-4.7505,idle
2026-07-09 11:58:05.164,pillar_wall_good,pill_good_03,positive,-0.0128,-0.1724,0.7281,0.0,0.5,1.764,65.533,2.7055,0.0,2.526,-4.7505,idle
2026-07-09 11:58:05.263,pillar_wall_good,pill_good_03,positive,-0.0064,-0.1245,0.5077,-0.0,0.502,1.756,65.533,2.7055,0.0,2.521,-4.7505,idle
2026-07-09 11:58:05.363,pillar_wall_good,pill_good_03,positive,-0.0415,-0.115,0.4886,0.0,0.504,1.761,65.533,2.7055,0.0,2.51,-4.7505,idle
2026-07-09 11:58:05.463,pillar_wall_good,pill_good_03,positive,-0.0064,-0.0958,0.2682,-0.0,0.5,1.749,65.533,2.7055,0.0,2.52,-4.7505,idle
2026-07-09 11:58:05.564,pillar_wall_good,pill_good_03,positive,-0.0447,-0.0958,0.5748,0.0,0.509,1.75,65.533,2.7055,0.0,2.516,-4.7505,idle
2026-07-09 11:58:05.663,pillar_wall_good,pill_good_03,positive,-0.0085,-0.1054,0.2682,-0.0,0.497,1.759,65.533,2.7055,0.0,2.525,-4.7505,idle
2026-07-09 11:58:05.763,pillar_wall_good,pill_good_03,positive,-0.0128,-0.115,0.2395,0.0,0.504,1.76,65.533,2.7055,0.0,2.523,-4.7505,idle
2026-07-09 11:58:05.864,pillar_wall_good,pill_good_03,positive,-0.0053,-0.1916,0.4024,-0.0,0.502,1.739,65.533,2.7055,0.0,2.517,-4.7505,idle
2026-07-09 11:58:05.964,pillar_wall_good,pill_good_03,positive,-0.0085,-0.0766,0.0766,-0.0,0.507,1.751,65.533,2.7055,0.0,2.516,-4.7505,idle
2026-07-09 11:58:06.063,pillar_wall_good,pill_good_03,positive,-0.049,-0.2108,0.5269,-0.0,0.501,1.756,65.533,2.7055,0.0,2.514,-4.7505,idle
2026-07-09 11:58:06.164,pillar_wall_good,pill_good_03,positive,-0.0043,-0.0287,0.1054,-0.0,0.503,1.747,65.533,2.7055,0.0,2.527,-4.7505,idle
2026-07-09 11:58:06.263,pillar_wall_good,pill_good_03,positive,0.0341,-0.0862,0.2682,-0.0,0.496,1.753,65.533,2.7055,0.0,2.521,-4.7505,idle
2026-07-09 11:58:06.363,pillar_wall_good,pill_good_03,positive,0.0426,-0.115,0.0575,0.0,0.507,1.757,65.533,2.7055,0.0,2.526,-4.7505,idle
2026-07-09 11:58:06.463,pillar_wall_good,pill_good_03,positive,0.0415,-0.1245,0.6227,0.0,0.5,1.756,65.533,2.7055,0.0,2.523,-4.7505,idle
2026-07-09 11:58:06.564,pillar_wall_good,pill_good_03,positive,0.0501,-0.2203,0.2299,-0.0,0.505,1.754,65.533,2.7055,0.0,2.519,-4.7505,idle
2026-07-09 11:58:06.664,pillar_wall_good,pill_good_03,positive,-0.0373,-0.1724,0.364,-0.0,0.51,1.749,65.533,2.7055,0.0,2.525,-4.7505,idle
2026-07-09 11:58:06.763,pillar_wall_good,pill_good_03,positive,-0.0021,-0.1629,0.6706,0.0,0.495,1.758,65.533,2.7055,0.0,2.535,-4.7505,idle
2026-07-09 11:58:06.863,pillar_wall_good,pill_good_03,positive,2.6877,0.4982,-1.2837,-0.0,0.495,1.75,65.533,2.7055,0.0,2.52,-4.7505,idle
2026-07-09 11:58:06.964,pillar_wall_good,pill_good_03,positive,0.0085,-0.0575,0.2682,0.0,0.497,1.767,65.533,2.7055,0.0,2.522,-4.7505,idle
2026-07-09 11:58:07.064,pillar_wall_good,pill_good_03,positive,0.0266,-0.1916,0.5652,0.0,0.5,1.747,65.533,2.7055,0.0,2.515,-4.7505,idle
2026-07-09 11:58:07.164,pillar_wall_good,pill_good_03,positive,0.0181,-0.1533,0.4119,0.0,0.498,1.748,65.533,2.7055,0.0,2.514,-4.7505,idle
2026-07-09 11:58:07.265,pillar_wall_good,pill_good_03,positive,0.0256,0.0,0.1245,0.0,0.509,1.751,65.533,2.7055,0.0,2.533,-4.7505,idle
2026-07-09 11:58:07.364,pillar_wall_good,pill_good_03,positive,0.0586,-0.1724,0.4407,-0.0,0.501,1.752,65.533,2.7055,0.0,2.509,-4.7505,idle
2026-07-09 11:58:07.464,pillar_wall_good,pill_good_03,positive,0.032,-0.1629,0.6993,0.0,0.501,1.745,65.533,2.7055,0.0,2.511,-4.7505,idle
2026-07-09 11:58:07.564,pillar_wall_good,pill_good_03,positive,0.0575,-0.2012,0.1533,0.0,0.507,1.752,65.533,2.7055,0.0,2.522,-4.7505,idle
2026-07-09 11:58:07.663,pillar_wall_good,pill_good_03,positive,-0.0618,-0.1629,0.4119,-0.0,0.5,1.75,65.533,2.7055,0.0,2.521,-4.7505,idle
2026-07-09 11:58:07.763,pillar_wall_good,pill_good_03,positive,0.0234,-0.1341,0.5269,-0.0,0.498,1.763,65.533,2.7055,0.0,2.528,-4.7505,idle
2026-07-09 11:58:07.863,pillar_wall_good,pill_good_03,positive,-0.0149,-0.0192,0.1341,0.0,0.497,1.753,65.533,2.7055,0.0,2.524,-4.7505,idle
2026-07-09 11:58:07.963,pillar_wall_good,pill_good_03,positive,0.0447,-0.0671,0.3353,-0.0,0.496,1.751,65.533,2.7055,0.0,2.512,-4.7505,idle
2026-07-09 11:58:08.063,pillar_wall_good,pill_good_03,positive,0.0703,-0.2299,0.3928,0.0,0.5,1.753,65.533,2.7055,0.0,2.518,-4.7505,idle
2026-07-09 11:58:08.164,pillar_wall_good,pill_good_03,positive,-0.0352,-0.1916,0.6227,-0.0,0.506,1.762,65.533,2.7055,0.0,2.528,-4.7505,idle
2026-07-09 11:58:08.264,pillar_wall_good,pill_good_03,positive,0.0245,-0.1054,0.4503,0.0,0.514,1.751,65.533,2.7055,0.0,2.507,-4.7505,idle
2026-07-09 11:58:08.364,pillar_wall_good,pill_good_03,positive,-0.0234,-0.115,0.479,-0.0,0.499,1.754,65.533,2.7055,0.0,2.534,-4.7505,idle
2026-07-09 11:58:08.464,pillar_wall_good,pill_good_03,positive,0.0117,-0.1437,0.3066,0.0,0.501,1.759,65.533,2.7055,0.0,2.522,-4.7505,idle
2026-07-09 11:58:08.564,pillar_wall_good,pill_good_03,positive,0.0149,-0.1629,0.2491,-0.0,0.501,1.764,65.533,2.7055,0.0,2.521,-4.7505,idle
2026-07-09 11:58:08.664,pillar_wall_good,pill_good_03,positive,-0.0075,-0.1629,0.4886,0.0,0.493,1.748,65.533,2.7055,0.0,2.525,-4.7505,idle
