timestamp,scenario,run_id,example_type,imu_accel_x,imu_angular_z,lidar_front_right,imu_accel_y,pos_x,lidar_left,lidar_front,lidar_right,pos_y,action_label
2026-07-04 14:13:55.183,plain_wall_good,pw_good_08,positive,-0.297,0.0554,2.35,-0.0287,1.3102,0.513,65.533,2.988,0.791,wall_following
2026-07-04 14:13:55.283,plain_wall_good,pw_good_08,positive,-0.0671,0.0533,2.335,0.3928,1.3149,0.505,65.533,2.98,0.7821,wall_following
2026-07-04 14:13:55.383,plain_wall_good,pw_good_08,positive,0.0766,-0.0373,2.341,0.4215,1.3196,0.51,65.533,2.983,0.7731,wall_following
2026-07-04 14:13:55.483,plain_wall_good,pw_good_08,positive,-0.2778,-0.017,2.334,0.2299,1.324,0.506,65.533,2.983,0.7644,wall_following
2026-07-04 14:13:55.583,plain_wall_good,pw_good_08,positive,-0.1341,0.049,2.325,0.6514,1.3285,0.512,65.533,2.99,0.7553,wall_following
2026-07-04 14:13:55.683,plain_wall_good,pw_good_08,positive,-0.1054,0.1854,2.327,0.7089,1.3331,0.522,65.533,2.985,0.7463,wall_following
2026-07-04 14:13:55.783,plain_wall_good,pw_good_08,positive,-0.1341,-0.0288,2.33,0.4215,1.3376,0.506,65.533,2.984,0.7374,wall_following
2026-07-04 14:13:55.883,plain_wall_good,pw_good_08,positive,-0.182,-0.0202,2.326,0.0766,1.3422,0.512,65.533,2.985,0.7285,wall_following
2026-07-04 14:13:55.983,plain_wall_good,pw_good_08,positive,-0.115,-0.0692,2.335,0.4119,1.3468,0.509,65.533,2.983,0.7195,wall_following
2026-07-04 14:13:56.083,plain_wall_good,pw_good_08,positive,-0.4598,-0.1342,2.327,0.4598,1.3514,0.508,65.533,2.989,0.7105,wall_following
2026-07-04 14:13:56.183,plain_wall_good,pw_good_08,positive,-0.0958,0.0107,2.345,0.4311,1.3558,0.51,65.533,2.984,0.7015,wall_following
2026-07-04 14:13:56.283,plain_wall_good,pw_good_08,positive,-0.1341,0.0863,2.328,0.5365,1.3603,0.516,65.533,2.982,0.6927,wall_following
2026-07-04 14:13:56.384,plain_wall_good,pw_good_08,positive,0.0096,-0.1087,2.331,0.4215,1.365,0.502,65.533,2.988,0.6838,wall_following
2026-07-04 14:13:56.483,plain_wall_good,pw_good_08,positive,-0.1054,0.0256,2.334,0.5652,1.3696,0.501,65.533,2.982,0.675,wall_following
2026-07-04 14:13:56.583,plain_wall_good,pw_good_08,positive,-0.0766,-0.0565,2.34,0.1629,1.3742,0.507,65.533,2.983,0.6661,wall_following
2026-07-04 14:13:56.683,plain_wall_good,pw_good_08,positive,-0.1533,0.0969,2.341,0.7472,1.3787,0.497,65.533,2.987,0.6571,wall_following
2026-07-04 14:13:56.783,plain_wall_good,pw_good_08,positive,-0.115,0.0746,2.34,0.4694,1.383,0.51,65.533,2.988,0.6482,wall_following
2026-07-04 14:13:56.883,plain_wall_good,pw_good_08,positive,-0.1245,0.017,2.338,0.7856,1.3874,0.495,65.533,2.99,0.6393,wall_following
2026-07-04 14:13:56.983,plain_wall_good,pw_good_08,positive,-0.297,-0.0021,2.341,0.5556,1.3918,0.502,65.533,2.988,0.6302,wall_following
2026-07-04 14:13:57.083,plain_wall_good,pw_good_08,positive,-0.2299,0.0362,2.331,0.3257,1.3962,0.511,65.533,2.992,0.6212,wall_following
2026-07-04 14:13:57.183,plain_wall_good,pw_good_08,positive,0.0,-0.0011,2.343,0.5173,1.4006,0.511,65.533,2.973,0.6122,wall_following
2026-07-04 14:13:57.283,plain_wall_good,pw_good_08,positive,-0.0671,0.0501,2.341,0.7089,1.405,0.51,65.533,2.99,0.6033,wall_following
2026-07-04 14:13:57.383,plain_wall_good,pw_good_08,positive,-0.2108,-0.0916,2.341,0.3353,1.4092,0.511,65.533,2.99,0.5943,wall_following
2026-07-04 14:13:57.483,plain_wall_good,pw_good_08,positive,-0.115,-0.0053,2.343,-0.1437,1.4134,0.498,65.533,2.989,0.5852,wall_following
2026-07-04 14:13:57.583,plain_wall_good,pw_good_08,positive,0.0479,0.1587,2.348,1.9064,1.4176,0.508,65.533,2.98,0.576,wall_following
2026-07-04 14:13:57.683,plain_wall_good,pw_good_08,positive,-0.115,-0.0831,2.36,-0.2491,1.4219,0.51,65.533,2.98,0.5669,wall_following
2026-07-04 14:13:57.783,plain_wall_good,pw_good_08,positive,0.5365,0.1427,2.354,1.6095,1.426,0.508,65.533,2.984,0.5579,wall_following
2026-07-04 14:13:57.883,plain_wall_good,pw_good_08,positive,-0.2012,-0.0075,2.348,0.5173,1.4303,0.516,65.533,2.992,0.549,wall_following
2026-07-04 14:13:57.983,plain_wall_good,pw_good_08,positive,0.0,0.0767,2.359,0.843,1.4347,0.504,65.533,2.985,0.5398,wall_following
2026-07-04 14:13:58.083,plain_wall_good,pw_good_08,positive,0.0287,-0.1023,2.361,0.5748,1.4391,0.501,65.533,2.986,0.5309,wall_following
2026-07-04 14:13:58.183,plain_wall_good,pw_good_08,positive,-0.1054,-0.1864,2.359,0.1533,1.4433,0.504,65.533,2.981,0.5221,wall_following
2026-07-04 14:13:58.283,plain_wall_good,pw_good_08,positive,-0.115,0.082,2.357,0.2203,1.4475,0.504,65.533,2.98,0.5128,wall_following
2026-07-04 14:13:58.383,plain_wall_good,pw_good_08,positive,-0.1437,0.0075,2.364,0.594,1.4516,0.505,65.533,2.993,0.5037,wall_following
2026-07-04 14:13:58.483,plain_wall_good,pw_good_08,positive,-0.3161,-0.0096,2.368,0.7185,1.4558,0.512,65.533,2.978,0.4948,wall_following
2026-07-04 14:13:58.583,plain_wall_good,pw_good_08,positive,-0.0958,0.0053,2.37,0.2395,1.4602,0.511,65.533,2.985,0.4857,wall_following
2026-07-04 14:13:58.683,plain_wall_good,pw_good_08,positive,-0.0096,-0.0298,2.371,0.1437,1.4645,0.497,65.533,2.993,0.4767,wall_following
2026-07-04 14:13:58.783,plain_wall_good,pw_good_08,positive,0.0766,0.0107,2.372,0.8047,1.4688,0.507,65.533,2.987,0.4676,wall_following
2026-07-04 14:13:58.883,plain_wall_good,pw_good_08,positive,-0.1054,-0.082,2.405,0.115,1.4729,0.503,65.533,2.991,0.4586,wall_following
2026-07-04 14:13:58.983,plain_wall_good,pw_good_08,positive,0.0862,0.2706,2.378,0.1916,1.477,0.507,65.533,2.99,0.4496,wall_following
2026-07-04 14:13:59.083,plain_wall_good,pw_good_08,positive,0.0,0.0991,2.37,0.4503,1.4813,0.496,65.533,2.985,0.4406,wall_following
2026-07-04 14:13:59.183,plain_wall_good,pw_good_08,positive,-0.1724,-0.0884,2.362,0.6227,1.4857,0.495,65.533,2.988,0.4316,wall_following
2026-07-04 14:13:59.283,plain_wall_good,pw_good_08,positive,-0.0192,-0.1055,2.384,0.5077,1.49,0.512,65.533,2.994,0.4227,wall_following
2026-07-04 14:13:59.383,plain_wall_good,pw_good_08,positive,-0.1245,-0.098,2.381,-0.1341,1.4945,0.494,65.533,2.986,0.4136,wall_following
2026-07-04 14:13:59.483,plain_wall_good,pw_good_08,positive,0.0862,-0.0085,2.38,0.4024,1.4987,0.497,65.533,2.988,0.4046,wall_following
2026-07-04 14:13:59.583,plain_wall_good,pw_good_08,positive,-0.1054,-0.0842,2.386,0.7377,1.5029,0.508,65.533,2.993,0.3956,wall_following
2026-07-04 14:13:59.683,plain_wall_good,pw_good_08,positive,-0.2012,-0.1886,2.377,-0.1533,1.507,0.504,65.533,2.978,0.3865,wall_following
2026-07-04 14:13:59.783,plain_wall_good,pw_good_08,positive,-0.0192,0.0298,2.378,0.115,1.5109,0.504,65.533,2.991,0.3773,wall_following
2026-07-04 14:13:59.883,plain_wall_good,pw_good_08,positive,-0.2491,0.0831,2.372,0.2395,1.5149,0.508,65.533,2.978,0.3682,wall_following
2026-07-04 14:13:59.983,plain_wall_good,pw_good_08,positive,-0.0671,0.098,2.394,-0.0192,1.519,0.505,65.533,2.983,0.3591,wall_following
2026-07-04 14:14:00.083,plain_wall_good,pw_good_08,positive,-0.2108,-0.0138,2.377,0.1724,1.5227,0.504,65.533,2.979,0.351,wall_following
2026-07-04 14:14:00.183,plain_wall_good,pw_good_08,positive,-0.1533,-0.0266,2.367,0.3736,1.5274,0.512,65.533,2.987,0.3409,wall_following
2026-07-04 14:14:00.283,plain_wall_good,pw_good_08,positive,-0.2012,-0.0149,2.375,0.6227,1.5314,0.509,65.533,2.978,0.3323,wall_following
2026-07-04 14:14:00.383,plain_wall_good,pw_good_08,positive,0.115,0.1651,2.383,0.0671,1.5359,0.51,65.533,2.989,0.3228,wall_following
2026-07-04 14:14:00.483,plain_wall_good,pw_good_08,positive,0.1629,0.0916,2.374,0.8526,1.5402,0.498,65.533,2.991,0.3138,wall_following
2026-07-04 14:14:00.583,plain_wall_good,pw_good_08,positive,0.297,-0.0639,2.376,0.661,1.5446,0.5,65.533,2.986,0.3049,wall_following
2026-07-04 14:14:00.683,plain_wall_good,pw_good_08,positive,-0.2682,-0.0767,2.384,0.2108,1.549,0.499,65.533,2.989,0.2958,wall_following
2026-07-04 14:14:00.783,plain_wall_good,pw_good_08,positive,-0.0287,-0.0586,2.369,-0.0287,1.5533,0.503,65.533,2.986,0.2868,wall_following
2026-07-04 14:14:00.883,plain_wall_good,pw_good_08,positive,0.0287,-0.0149,2.382,0.5844,1.5576,0.5,65.533,2.986,0.2778,wall_following
2026-07-04 14:14:00.983,plain_wall_good,pw_good_08,positive,0.0,-0.0756,2.38,0.1629,1.5618,0.503,65.533,2.987,0.2687,wall_following
2026-07-04 14:14:01.083,plain_wall_good,pw_good_08,positive,0.0862,0.0138,2.379,0.1629,1.5659,0.497,65.533,2.994,0.2596,wall_following
2026-07-04 14:14:01.184,plain_wall_good,pw_good_08,positive,0.0479,-0.0746,2.382,0.1245,1.57,0.51,65.533,2.994,0.2505,wall_following
2026-07-04 14:14:01.283,plain_wall_good,pw_good_08,positive,0.1533,0.1406,2.386,0.8718,1.5741,0.504,65.533,2.992,0.2412,wall_following
2026-07-04 14:14:01.383,plain_wall_good,pw_good_08,positive,-0.2108,-0.115,2.402,1.1304,1.5782,0.506,65.533,2.984,0.2322,wall_following
2026-07-04 14:14:01.483,plain_wall_good,pw_good_08,positive,-0.2012,-0.115,2.396,0.0958,1.5822,0.5,65.533,2.984,0.2231,wall_following
2026-07-04 14:14:01.583,plain_wall_good,pw_good_08,positive,-0.2778,0.0671,2.396,0.8335,1.5861,0.502,65.533,2.986,0.2138,wall_following
2026-07-04 14:14:01.683,plain_wall_good,pw_good_08,positive,0.0192,-0.0181,2.396,0.6323,1.5899,0.499,65.533,2.987,0.2046,wall_following
2026-07-04 14:14:01.783,plain_wall_good,pw_good_08,positive,-0.115,0.0181,2.394,-0.2491,1.5938,0.51,65.533,2.988,0.1956,wall_following
2026-07-04 14:14:01.883,plain_wall_good,pw_good_08,positive,0.1341,0.1097,2.402,0.5652,1.5978,0.504,65.533,2.997,0.1863,wall_following
2026-07-04 14:14:01.983,plain_wall_good,pw_good_08,positive,0.115,-0.066,2.401,0.8909,1.602,0.498,65.533,2.979,0.1772,wall_following
2026-07-04 14:14:02.083,plain_wall_good,pw_good_08,positive,-0.3066,-0.1087,2.392,0.1054,1.606,0.504,65.533,2.986,0.1682,wall_following
2026-07-04 14:14:02.183,plain_wall_good,pw_good_08,positive,0.0192,-0.0863,2.388,0.4407,1.6099,0.514,65.533,2.987,0.159,wall_following
2026-07-04 14:14:02.283,plain_wall_good,pw_good_08,positive,-0.1916,-0.0085,2.393,0.1629,1.6138,0.503,65.533,2.994,0.1498,wall_following
2026-07-04 14:14:02.383,plain_wall_good,pw_good_08,positive,-0.0958,0.0192,2.406,0.3832,1.6177,0.514,65.533,2.983,0.1405,wall_following
2026-07-04 14:14:02.483,plain_wall_good,pw_good_08,positive,-0.0862,0.2173,2.397,0.6131,1.6217,0.501,65.533,2.979,0.1314,wall_following
2026-07-04 14:14:02.583,plain_wall_good,pw_good_08,positive,-0.0096,0.0597,2.396,0.2778,1.626,0.504,65.533,2.981,0.1224,wall_following
2026-07-04 14:14:02.683,plain_wall_good,pw_good_08,positive,0.0096,-0.0117,2.393,0.479,1.6303,0.512,65.533,2.994,0.1133,wall_following
2026-07-04 14:14:02.783,plain_wall_good,pw_good_08,positive,0.5748,0.1087,2.4,0.9484,1.6347,0.506,65.533,2.988,0.1043,wall_following
2026-07-04 14:14:02.883,plain_wall_good,pw_good_08,positive,-0.1629,-0.1161,2.408,-0.2778,1.6391,0.496,65.533,2.984,0.0954,wall_following
2026-07-04 14:14:02.983,plain_wall_good,pw_good_08,positive,0.1533,0.0501,2.407,0.1629,1.6433,0.497,65.533,2.992,0.0865,wall_following
2026-07-04 14:14:03.083,plain_wall_good,pw_good_08,positive,-0.0766,0.1332,2.404,0.6993,1.6477,0.506,65.533,2.985,0.0774,wall_following
2026-07-04 14:14:03.183,plain_wall_good,pw_good_08,positive,0.0287,0.016,2.402,0.479,1.6521,0.511,65.533,2.979,0.0685,wall_following
2026-07-04 14:14:03.283,plain_wall_good,pw_good_08,positive,0.1629,-0.0522,2.413,0.661,1.6565,0.498,65.533,2.989,0.0595,wall_following
2026-07-04 14:14:03.383,plain_wall_good,pw_good_08,positive,-0.4407,-0.2354,2.413,-0.1629,1.6607,0.505,65.533,2.991,0.0505,wall_following
2026-07-04 14:14:03.483,plain_wall_good,pw_good_08,positive,-0.0287,-0.0405,2.409,1.14,1.6648,0.513,65.533,2.988,0.0413,wall_following
2026-07-04 14:14:03.583,plain_wall_good,pw_good_08,positive,0.0575,0.0405,2.411,0.3545,1.6688,0.504,65.533,2.989,0.0322,wall_following
2026-07-04 14:14:03.683,plain_wall_good,pw_good_08,positive,-0.0766,-0.0096,2.414,0.3928,1.6727,0.503,65.533,2.983,0.0231,wall_following
2026-07-04 14:14:03.783,plain_wall_good,pw_good_08,positive,0.1533,0.0511,2.409,0.6419,1.6768,0.508,65.533,2.989,0.0139,wall_following
2026-07-04 14:14:03.883,plain_wall_good,pw_good_08,positive,-0.1916,-0.0554,2.406,0.4694,1.6809,0.502,65.533,2.991,0.0047,wall_following
2026-07-04 14:14:03.983,plain_wall_good,pw_good_08,positive,-0.0096,0.0053,2.419,0.5556,1.6849,0.502,65.533,2.986,-0.0044,wall_following
2026-07-04 14:14:04.083,plain_wall_good,pw_good_08,positive,-0.182,-0.2951,2.42,0.2108,1.6889,0.51,65.533,2.991,-0.0133,wall_following
2026-07-04 14:14:04.183,plain_wall_good,pw_good_08,positive,-0.2108,-0.0671,2.412,0.5173,1.6928,0.503,65.533,2.987,-0.0226,wall_following
2026-07-04 14:14:04.283,plain_wall_good,pw_good_08,positive,-0.0383,0.1257,2.414,0.4407,1.6968,0.509,65.533,2.984,-0.0318,wall_following
2026-07-04 14:14:04.383,plain_wall_good,pw_good_08,positive,-0.1724,0.1268,2.419,0.2012,1.7008,0.512,65.533,2.996,-0.0411,wall_following
2026-07-04 14:14:04.483,plain_wall_good,pw_good_08,positive,0.0096,0.2024,2.42,1.1783,1.7049,0.506,65.533,2.984,-0.0501,wall_following
2026-07-04 14:14:04.583,plain_wall_good,pw_good_08,positive,-0.1533,-0.1342,2.43,-0.4311,1.7091,0.489,65.533,2.992,-0.0591,wall_following
2026-07-04 14:14:04.683,plain_wall_good,pw_good_08,positive,-0.0575,0.0181,2.425,0.4215,1.7132,0.511,65.533,2.988,-0.0683,wall_following
2026-07-04 14:14:04.783,plain_wall_good,pw_good_08,positive,0.0,0.0597,2.416,0.7664,1.7174,0.502,65.533,2.988,-0.0772,wall_following
2026-07-04 14:14:04.883,plain_wall_good,pw_good_08,positive,-0.0383,-0.0586,2.425,0.7951,1.7217,0.503,65.533,2.982,-0.0864,wall_following
2026-07-04 14:14:04.983,plain_wall_good,pw_good_08,positive,0.0287,0.0064,2.431,0.6802,1.7259,0.504,65.533,1.92,-0.0954,wall_following
2026-07-04 14:14:05.083,plain_wall_good,pw_good_08,positive,-0.1533,0.066,2.413,0.5652,1.73,0.5,65.533,1.728,-0.1044,wall_following
2026-07-04 14:14:05.183,plain_wall_good,pw_good_08,positive,-0.2108,0.0117,2.423,0.115,1.7344,0.497,65.533,1.708,-0.1135,wall_following
2026-07-04 14:14:05.283,plain_wall_good,pw_good_08,positive,-0.3545,-0.0501,2.422,0.1341,1.7387,0.499,65.533,1.706,-0.1225,wall_following
2026-07-04 14:14:05.383,plain_wall_good,pw_good_08,positive,-0.2203,0.0501,2.419,0.3928,1.7429,0.503,65.533,1.703,-0.1314,wall_following
2026-07-04 14:14:05.483,plain_wall_good,pw_good_08,positive,-0.2491,-0.2951,2.416,0.0,1.747,0.499,5.49,1.714,-0.1405,wall_following
2026-07-04 14:14:05.583,plain_wall_good,pw_good_08,positive,-0.2491,0.1193,2.417,0.3257,1.7509,0.495,5.476,1.712,-0.1497,wall_following
2026-07-04 14:14:05.683,plain_wall_good,pw_good_08,positive,-0.2874,0.0362,2.414,0.6802,1.755,0.503,65.533,1.712,-0.1586,wall_following
2026-07-04 14:14:05.783,plain_wall_good,pw_good_08,positive,-0.2108,0.0852,2.405,0.5365,1.7591,0.488,65.533,1.696,-0.1679,wall_following
2026-07-04 14:14:05.883,plain_wall_good,pw_good_08,positive,-0.2395,-0.0554,2.401,0.9101,1.7632,0.49,65.533,1.717,-0.1771,wall_following
2026-07-04 14:14:05.983,plain_wall_good,pw_good_08,positive,-0.2682,-0.0383,2.413,0.4503,1.7672,0.496,65.533,1.711,-0.1862,wall_following
2026-07-04 14:14:06.083,plain_wall_good,pw_good_08,positive,-0.3161,0.0629,2.406,0.2108,1.7711,0.502,65.533,1.72,-0.1952,wall_following
2026-07-04 14:14:06.183,plain_wall_good,pw_good_08,positive,-0.2778,-0.0298,2.416,0.5077,1.7751,0.499,49.055,1.718,-0.2043,wall_following
2026-07-04 14:14:06.283,plain_wall_good,pw_good_08,positive,-0.3545,-0.0181,2.4,0.6131,1.7792,0.504,49.04,1.814,-0.2135,wall_following
2026-07-04 14:14:06.383,plain_wall_good,pw_good_08,positive,0.0671,-0.0682,2.399,0.0671,1.7833,0.511,49.017,1.812,-0.2226,wall_following
2026-07-04 14:14:06.483,plain_wall_good,pw_good_08,positive,-0.2203,0.0181,2.407,-0.0766,1.7873,0.514,49.022,1.798,-0.2317,wall_following
2026-07-04 14:14:06.583,plain_wall_good,pw_good_08,positive,-0.0383,0.1641,2.394,0.4215,1.7915,0.507,6.411,1.802,-0.2408,wall_following
2026-07-04 14:14:06.683,plain_wall_good,pw_good_08,positive,-0.2108,0.0447,2.405,0.2108,1.7957,0.502,6.532,1.731,-0.2498,wall_following
2026-07-04 14:14:06.783,plain_wall_good,pw_good_08,positive,-0.2012,0.0437,2.403,0.661,1.8001,0.508,65.533,1.736,-0.2591,wall_following
2026-07-04 14:14:06.883,plain_wall_good,pw_good_08,positive,-0.1437,-0.033,2.411,0.7951,1.8044,0.503,65.533,1.732,-0.268,wall_following
2026-07-04 14:14:06.983,plain_wall_good,pw_good_08,positive,-0.1916,-0.1161,2.408,0.5844,1.8087,0.512,65.533,1.729,-0.277,wall_following
2026-07-04 14:14:07.083,plain_wall_good,pw_good_08,positive,-0.2012,-0.0916,2.4,0.594,1.813,0.503,48.951,1.729,-0.2861,wall_following
2026-07-04 14:14:07.183,plain_wall_good,pw_good_08,positive,-0.2682,-0.0245,2.402,0.8526,1.8172,0.513,65.533,1.743,-0.2951,wall_following
2026-07-04 14:14:07.283,plain_wall_good,pw_good_08,positive,-0.1724,0.0234,2.399,-0.0383,1.8214,0.495,65.533,1.738,-0.304,wall_following
2026-07-04 14:14:07.383,plain_wall_good,pw_good_08,positive,0.2874,0.0256,2.395,0.0766,1.8256,0.491,65.533,1.723,-0.3131,wall_following
2026-07-04 14:14:07.483,plain_wall_good,pw_good_08,positive,-0.2203,0.0256,2.398,0.6035,1.8298,0.511,65.533,1.729,-0.3222,wall_following
2026-07-04 14:14:07.583,plain_wall_good,pw_good_08,positive,0.1054,-0.0021,2.396,0.2108,1.834,0.517,65.533,1.751,-0.3312,wall_following
2026-07-04 14:14:07.683,plain_wall_good,pw_good_08,positive,-0.0671,0.0607,2.395,0.4407,1.8384,0.515,65.533,1.732,-0.3401,wall_following
2026-07-04 14:14:07.783,plain_wall_good,pw_good_08,positive,-0.0479,-0.1289,2.406,0.4215,1.8427,0.516,65.533,1.736,-0.3492,wall_following
2026-07-04 14:14:07.884,plain_wall_good,pw_good_08,positive,-0.2682,-0.0245,2.391,0.2778,1.847,0.51,65.533,1.744,-0.3582,wall_following
2026-07-04 14:14:07.983,plain_wall_good,pw_good_08,positive,-0.0287,-0.1513,2.404,0.2682,1.8515,0.505,65.533,1.738,-0.3671,wall_following
2026-07-04 14:14:08.083,plain_wall_good,pw_good_08,positive,-0.0862,-0.0533,2.389,0.5748,1.8559,0.503,65.533,1.733,-0.3762,wall_following
2026-07-04 14:14:08.183,plain_wall_good,pw_good_08,positive,-0.0958,0.0479,2.404,0.4407,1.8603,0.502,65.533,1.744,-0.3853,wall_following
2026-07-04 14:14:08.283,plain_wall_good,pw_good_08,positive,-0.2203,0.1033,2.437,0.479,1.8646,0.5,65.533,1.733,-0.3944,wall_following
2026-07-04 14:14:08.383,plain_wall_good,pw_good_08,positive,-0.1629,-0.1097,2.41,0.297,1.8687,0.505,65.533,1.738,-0.4033,wall_following
2026-07-04 14:14:08.483,plain_wall_good,pw_good_08,positive,-0.182,0.0575,2.415,0.1724,1.8727,0.508,65.533,1.743,-0.4123,wall_following
2026-07-04 14:14:08.583,plain_wall_good,pw_good_08,positive,-0.2299,0.065,2.414,0.5365,1.877,0.501,65.533,1.735,-0.4215,wall_following
2026-07-04 14:14:08.683,plain_wall_good,pw_good_08,positive,-0.1341,0.032,2.407,0.7472,1.8813,0.498,65.533,1.741,-0.4305,wall_following
2026-07-04 14:14:08.783,plain_wall_good,pw_good_08,positive,0.0096,-0.1246,2.405,0.2012,1.8856,0.507,65.533,1.745,-0.4396,wall_following
2026-07-04 14:14:08.883,plain_wall_good,pw_good_08,positive,-0.2012,-0.0639,2.395,0.1533,1.8898,0.516,65.533,1.742,-0.4486,wall_following
2026-07-04 14:14:08.984,plain_wall_good,pw_good_08,positive,0.1054,-0.0107,2.393,0.182,1.894,0.507,65.533,1.745,-0.4577,wall_following
2026-07-04 14:14:09.083,plain_wall_good,pw_good_08,positive,-0.0383,0.0224,2.384,0.776,1.8982,0.502,65.533,1.754,-0.4668,wall_following
2026-07-04 14:14:09.183,plain_wall_good,pw_good_08,positive,-0.2491,-0.0362,2.379,0.479,1.9024,0.507,65.533,1.754,-0.4758,wall_following
2026-07-04 14:14:09.283,plain_wall_good,pw_good_08,positive,-0.1724,-0.0479,2.375,0.3449,1.9066,0.511,65.533,1.764,-0.4849,wall_following
2026-07-04 14:14:09.383,plain_wall_good,pw_good_08,positive,-0.1245,0.0149,2.366,0.7856,1.9108,0.509,65.533,1.774,-0.4939,wall_following
2026-07-04 14:14:09.483,plain_wall_good,pw_good_08,positive,-0.2203,-0.0224,2.37,-0.0192,1.9151,0.508,65.533,1.774,-0.5029,wall_following
2026-07-04 14:14:09.583,plain_wall_good,pw_good_08,positive,-0.0862,-0.0245,2.37,0.0,1.9194,0.508,65.533,1.771,-0.5119,wall_following
2026-07-04 14:14:09.683,plain_wall_good,pw_good_08,positive,-0.2203,-0.0735,2.375,0.182,1.9237,0.505,65.533,1.766,-0.521,wall_following
2026-07-04 14:14:09.783,plain_wall_good,pw_good_08,positive,0.0192,-0.1598,2.365,0.0096,1.9279,0.498,65.533,1.765,-0.53,wall_following
2026-07-04 14:14:09.883,plain_wall_good,pw_good_08,positive,-0.2395,0.0927,2.367,0.0671,1.9319,0.498,65.533,1.772,-0.539,wall_following
2026-07-04 14:14:09.983,plain_wall_good,pw_good_08,positive,0.2491,0.0117,2.366,0.1916,1.9361,0.506,65.533,1.756,-0.5481,wall_following
2026-07-04 14:14:10.083,plain_wall_good,pw_good_08,positive,-0.1724,0.131,2.372,0.9484,1.9404,0.504,65.533,1.757,-0.557,wall_following
2026-07-04 14:14:10.183,plain_wall_good,pw_good_08,positive,0.0096,0.0213,2.379,0.2587,1.9449,0.491,65.533,1.761,-0.5661,wall_following
2026-07-04 14:14:10.283,plain_wall_good,pw_good_08,positive,-0.0192,-0.0991,2.373,0.7568,1.9492,0.505,65.533,1.752,-0.5751,wall_following
2026-07-04 14:14:10.383,plain_wall_good,pw_good_08,positive,-0.2491,-0.0043,2.368,0.7089,1.9532,0.504,65.533,1.752,-0.5841,wall_following
2026-07-04 14:14:10.483,plain_wall_good,pw_good_08,positive,-0.1054,-0.0373,2.369,0.5652,1.9572,0.506,65.533,1.755,-0.5933,wall_following
2026-07-04 14:14:10.583,plain_wall_good,pw_good_08,positive,0.0479,0.1182,2.371,0.2778,1.9612,0.508,65.533,1.753,-0.6024,wall_following
2026-07-04 14:14:10.683,plain_wall_good,pw_good_08,positive,-0.0958,-0.0437,2.372,0.2682,1.9653,0.497,65.533,1.744,-0.6115,wall_following
2026-07-04 14:14:10.783,plain_wall_good,pw_good_08,positive,0.0575,0.0383,2.387,0.4024,1.9694,0.509,65.533,1.752,-0.6206,wall_following
2026-07-04 14:14:10.883,plain_wall_good,pw_good_08,positive,-0.1437,-0.1566,2.38,0.1341,1.9735,0.502,65.533,1.758,-0.6298,wall_following
2026-07-04 14:14:10.983,plain_wall_good,pw_good_08,positive,-0.0862,0.0842,2.379,0.3736,1.9776,0.506,65.533,1.754,-0.6389,wall_following
2026-07-04 14:14:11.083,plain_wall_good,pw_good_08,positive,-0.0958,0.0756,2.374,-0.0766,1.9812,0.497,65.533,1.756,-0.647,wall_following
2026-07-04 14:14:11.183,plain_wall_good,pw_good_08,positive,-0.0096,-0.0021,2.379,0.4982,1.9857,0.505,65.533,1.764,-0.6571,wall_following
2026-07-04 14:14:11.284,plain_wall_good,pw_good_08,positive,0.1437,-0.1257,2.38,-0.0671,1.9897,0.504,65.533,1.753,-0.6663,wall_following
2026-07-04 14:14:11.383,plain_wall_good,pw_good_08,positive,-0.0479,0.1651,2.384,-0.0479,1.9936,0.505,65.533,1.749,-0.6755,wall_following
2026-07-04 14:14:11.483,plain_wall_good,pw_good_08,positive,-0.115,0.0767,2.388,0.6993,1.9976,0.506,65.533,1.752,-0.6847,wall_following
2026-07-04 14:14:11.584,plain_wall_good,pw_good_08,positive,-0.0958,0.0607,2.386,0.3736,2.0016,0.499,65.533,1.752,-0.6937,wall_following
2026-07-04 14:14:11.683,plain_wall_good,pw_good_08,positive,-0.2874,0.0597,2.387,0.1245,2.0057,0.51,65.533,1.754,-0.7028,wall_following
2026-07-04 14:14:11.783,plain_wall_good,pw_good_08,positive,0.0096,0.1406,2.386,0.5269,2.0099,0.508,65.533,1.756,-0.712,wall_following
2026-07-04 14:14:11.883,plain_wall_good,pw_good_08,positive,0.1916,0.0799,2.385,0.7185,2.0142,0.51,65.533,1.757,-0.7211,wall_following
2026-07-04 14:14:11.983,plain_wall_good,pw_good_08,positive,0.2395,0.1587,2.389,0.8335,2.0183,0.504,65.533,1.753,-0.73,wall_following
2026-07-04 14:14:12.083,plain_wall_good,pw_good_08,positive,0.0096,0.0256,2.394,0.3161,2.0226,0.501,65.533,1.769,-0.739,wall_following
2026-07-04 14:14:12.183,plain_wall_good,pw_good_08,positive,0.2491,-0.0884,2.391,0.2299,2.0267,0.497,65.533,1.758,-0.7479,wall_following
2026-07-04 14:14:12.283,plain_wall_good,pw_good_08,positive,-0.3353,-0.0533,2.39,0.2012,2.0309,0.498,48.406,1.757,-0.7572,wall_following
2026-07-04 14:14:12.383,plain_wall_good,pw_good_08,positive,-0.0287,0.0575,2.402,0.4119,2.0349,0.506,6.418,1.757,-0.7663,wall_following
