timestamp,joint,position,velocity,effort,t_sec
1782909363026813708,joint4,0.0,0.0,-0.1221318244934082,7.226696487000001
1782909363026813708,joint5,0.5108678340911865,-0.3491486608982086,-1.8454004526138306,7.226696487000001
1782909363026813708,joint6,0.0,0.0,0.002612321637570858,7.226696487000001
1782909363227422773,joint1,0.0,0.0,-0.0005636393907479942,7.427305552000001
1782909363227422773,joint2,-0.6536418795585632,0.23366516828536987,-6.271033763885498,7.427305552000001
1782909363227422773,joint3,-0.06913281232118607,-0.11953079700469971,-15.581306457519531,7.427305552000001
1782909363227422773,joint4,0.0,0.0,-0.1190781518816948,7.427305552000001
1782909363227422773,joint5,0.4410381019115448,-0.3491486608982086,-1.9640793800354004,7.427305552000001
1782909363227422773,joint6,0.0,0.0,0.003124106442555785,7.427305552000001
1782909363428088033,joint1,0.0,0.0,-0.0005092218052595854,7.627970812
1782909363428088033,joint2,-0.6069087982177734,0.23366516828536987,-7.372633934020996,7.627970812
1782909363428088033,joint3,-0.09303896874189377,-0.11953079700469971,-15.382406234741211,7.627970812
1782909363428088033,joint4,0.0,0.0,-0.11596233397722244,7.627970812
1782909363428088033,joint5,0.3712083697319031,-0.3491486608982086,-2.2353453636169434,7.627970812
1782909363428088033,joint6,0.0,0.0,0.003628966398537159,7.627970812
1782909363629033434,joint1,0.0,0.0,-0.00045369562576524913,7.828916213
1782909363629033434,joint2,-0.5601757764816284,0.23366516828536987,-7.877533912658691,7.828916213
1782909363629033434,joint3,-0.11694512516260147,-0.11953079700469971,-15.688406944274902,7.828916213
1782909363629033434,joint4,0.0,0.0,-0.11278598755598068,7.828916213
1782909363629033434,joint5,0.30137863755226135,-0.3491486608982086,-2.4048867225646973,7.828916213
1782909363629033434,joint6,0.0,0.0,0.0041257962584495544,7.828916213
1782909363830135512,joint1,0.0,0.0,-0.00039604169433005154,8.030018291000001
1782909363830135512,joint2,-0.5125080943107605,0.23366516828536987,-8.397733688354492,8.030018291000001
1782909363830135512,joint3,-0.14132940769195557,-0.11953079700469971,-15.122306823730469,8.030018291000001
1782909363830135512,joint4,0.0,0.0,-0.1094854474067688,8.030018291000001
1782909363830135512,joint5,0.23015230894088745,-0.3491486608982086,-2.1675288677215576,8.030018291000001
1782909363830135512,joint6,0.0,0.0,0.004623163025826216,8.030018291000001
1782909364030863901,joint1,0.0,0.0,-0.00033864565193653107,8.230746680000001
1782909364030863901,joint2,-0.4657750725746155,0.23366516828536987,-9.2698335647583,8.230746680000001
1782909364030863901,joint3,-0.16523556411266327,-0.11953079700469971,-14.969306945800781,8.230746680000001
1782909364030863901,joint4,0.0,0.0,-0.10619186609983444,8.230746680000001
1782909364030863901,joint5,0.16032257676124573,-0.3491486608982086,-2.3201160430908203,8.230746680000001
1782909364030863901,joint6,0.0,0.0,0.005100477486848831,8.230746680000001
1782909364231730270,joint1,0.0,0.0,-0.00028051104163751006,8.431613049000001
1782909364231730270,joint2,-0.41904202103614807,0.23366516828536987,-10.264333724975586,8.431613049000001
1782909364231730270,joint3,-0.18914172053337097,-0.11953079700469971,-14.969306945800781,8.431613049000001
1782909364231730270,joint4,0.0,0.0,-0.10284281522035599,8.431613049000001
1782909364231730270,joint5,0.0904928520321846,-0.3491486608982086,-2.370978355407715,8.431613049000001
1782909364231730270,joint6,0.0,0.0,0.0055665429681539536,8.431613049000001
1782909364432527227,joint1,0.0,0.0,-0.00022176398488227278,8.632410006
1782909364432527227,joint2,-0.37230899930000305,0.23366516828536987,-10.218433380126953,8.632410006
1782909364432527227,joint3,-0.21304789185523987,-0.11953079700469971,-14.020706176757812,8.632410006
1782909364432527227,joint4,0.0,0.0,-0.09944002330303192,8.632410006
1782909364432527227,joint5,0.020663119852542877,-0.3491486608982086,-2.6761527061462402,8.632410006
1782909364432527227,joint6,0.0,0.0,0.006020339671522379,8.632410006
1782909364633318654,joint1,0.0,0.0,-0.00016253195644821972,8.833201433000001
1782909364633318654,joint2,-0.32557594776153564,0.23366516828536987,-12.13093376159668,8.833201433000001
1782909364633318654,joint3,-0.23695404827594757,-0.11953079700469971,-14.311406135559082,8.833201433000001
1782909364633318654,joint4,0.0,0.0,-0.09598526358604431,8.833201433000001
1782909364633318654,joint5,-0.04916660860180855,-0.3491486608982086,-2.286207675933838,8.833201433000001
1782909364633318654,joint6,0.0,0.0,0.006460874807089567,8.833201433000001
1782909364834052342,joint1,0.0,0.0,-0.00010174897033721209,9.033935121
1782909364834052342,joint2,-0.2779082655906677,0.23366516828536987,-12.865333557128906,9.033935121
1782909364834052342,joint3,-0.26133832335472107,-0.11953079700469971,-13.775906562805176,9.033935121
1782909364834052342,joint4,0.0,0.0,-0.09240972995758057,9.033935121
1782909364834052342,joint5,-0.12039293348789215,-0.3491486608982086,-2.387932538986206,9.033935121
1782909364834052342,joint6,0.0,0.0,0.006895559374243021,9.033935121
1782909365034849980,joint1,0.0,0.0,-4.193015047349036e-05,9.234732759
1782909365034849980,joint2,-0.2311752289533615,0.23366516828536987,-13.186634063720703,9.234732759
1782909365034849980,joint3,-0.28524449467658997,-0.11953079700469971,-13.944206237792969,9.234732759
1782909365034849980,joint4,0.0,0.0,-0.08885549008846283,9.234732759
1782909365034849980,joint5,-0.19022266566753387,-0.3491486608982086,-2.642244338989258,9.234732759
1782909365034849980,joint6,0.0,0.0,0.00730639835819602,9.234732759
1782909365235588965,joint1,0.0,0.0,1.7983389625442214e-05,9.435471744
1782909365235588965,joint2,-0.1844421923160553,0.23366516828536987,-13.844533920288086,9.435471744
1782909365235588965,joint3,-0.3091506361961365,-0.11953079700469971,-13.102706909179688,9.435471744
1782909365235588965,joint4,0.0,0.0,-0.08525478094816208,9.435471744
1782909365235588965,joint5,-0.2600523829460144,-0.3491486608982086,-2.845693826675415,9.435471744
1782909365235588965,joint6,0.0,0.0,0.007701162248849869,9.435471744
1782909365436400046,joint1,0.0,0.0,7.786163041600958e-05,9.636282825
1782909365436400046,joint2,-0.13770915567874908,0.23366516828536987,-14.44123363494873,9.636282825
1782909365436400046,joint3,-0.33305680751800537,-0.11953079700469971,-12.919106483459473,9.636282825
1782909365436400046,joint4,0.0,0.0,-0.08160947263240814,9.636282825
1782909365436400046,joint5,-0.32988211512565613,-0.3491486608982086,-2.5235655307769775,9.636282825
1782909365436400046,joint6,0.0,0.0,0.008078984916210175,9.636282825
1782909365637154841,joint1,0.0,0.0,0.00013757463602814823,9.83703762
1782909365637154841,joint2,-0.09097612649202347,0.23366516828536987,-15.359233856201172,9.83703762
1782909365637154841,joint3,-0.35696297883987427,-0.11953079700469971,-13.056806564331055,9.83703762
1782909365637154841,joint4,0.0,0.0,-0.07792145758867264,9.83703762
1782909365637154841,joint5,-0.39971184730529785,-0.3491486608982086,-2.4387948513031006,9.83703762
1782909365637154841,joint6,0.0,0.0,0.00843904074281454,9.83703762
1782909365837834123,joint1,0.0,0.0,0.00019817729480564594,10.037716902000001
1782909365837834123,joint2,-0.044243089854717255,0.23366516828536987,-16.460834503173828,10.037716902000001
1782909365837834123,joint3,-0.3808691203594208,-0.11953079700469971,-12.597806930541992,10.037716902000001
1782909365837834123,joint4,0.0,0.0,-0.07411767542362213,10.037716902000001
1782909365837834123,joint5,-0.4695415794849396,-0.3491486608982086,-2.5913820266723633,10.037716902000001
1782909365837834123,joint6,0.0,0.0,0.008787174709141254,10.037716902000001
1782909366038542440,joint1,0.0,0.0,0.00025716194068081677,10.238425219
1782909366038542440,joint2,0.00342460535466671,0.23366516828536987,-16.91983413696289,10.238425219
1782909366038542440,joint3,-0.40525341033935547,-0.11953079700469971,-12.521306037902832,10.238425219
1782909366038542440,joint4,0.0,0.0,-0.07034927606582642,10.238425219
1782909366038542440,joint5,-0.5407679080963135,-0.3491486608982086,-2.947418689727783,10.238425219
1782909366038542440,joint6,0.0,0.0,0.009108972735702991,10.238425219
1782909366239291732,joint1,0.0,0.0,0.00031559227500110865,10.439174511000001
1782909366239291732,joint2,0.050157640129327774,0.23366516828536987,-17.66953468322754,10.439174511000001
1782909366239291732,joint3,-0.429159551858902,-0.11953079700469971,-11.955206871032715,10.439174511000001
1782909366239291732,joint4,0.0,0.0,-0.06654403358697891,10.439174511000001
1782909366239291732,joint5,-0.6105976104736328,-0.3491486608982086,-2.472703218460083,10.439174511000001
1782909366239291732,joint6,0.0,0.0,0.009410743601620197,10.439174511000001
1782909366440074337,joint1,0.0,0.0,0.00037334146327339113,10.639957116000001
1782909366440074337,joint2,0.09689067304134369,0.23366516828536987,-18.556934356689453,10.639957116000001
1782909366440074337,joint3,-0.4530657231807709,-0.11953079700469971,-11.373806953430176,10.639957116000001
1782909366440074337,joint4,0.0,0.0,-0.0627039298415184,10.639957116000001
1782909366440074337,joint5,-0.6804273724555969,-0.3491486608982086,-2.574427843093872,10.639957116000001
1782909366440074337,joint6,0.0,0.0,0.009691824205219746,10.639957116000001
1782909366640872811,joint1,0.0,0.0,0.0004302842717152089,10.84075559
1782909366640872811,joint2,0.1436237096786499,0.23366516828536987,-18.235633850097656,10.84075559
1782909366640872811,joint3,-0.47697189450263977,-0.11953079700469971,-11.15960693359375,10.84075559
1782909366640872811,joint4,0.0,0.0,-0.058830972760915756,10.84075559
1782909366640872811,joint5,-0.7502570748329163,-0.3491486608982086,-2.4387948513031006,10.84075559
1782909366640872811,joint6,0.0,0.0,0.009951595216989517,10.84075559
1782909366841644125,joint1,0.0,0.0,0.0004874070582445711,11.041526904000001
1782909366841644125,joint2,0.19035674631595612,0.23366516828536987,-18.970033645629883,11.041526904000001
1782909366841644125,joint3,-0.5008780360221863,-0.11953079700469971,-10.899506568908691,11.041526904000001
1782909366841644125,joint4,0.0,0.0,-0.0548488013446331,11.041526904000001
1782909366841644125,joint5,-0.8200868368148804,-0.3491486608982086,-2.7778773307800293,11.041526904000001
1782909366841644125,joint6,0.0,0.0,0.010194015689194202,11.041526904000001
1782909367042423523,joint1,0.0,0.0,0.0005423461552709341,11.242306302000001
1782909367042423523,joint2,0.23802444338798523,0.23366516828536987,-20.056333541870117,11.242306302000001
1782909367042423523,joint3,-0.5252623558044434,-0.11953079700469971,-10.868906021118164,11.242306302000001
1782909367042423523,joint4,0.0,0.0,-0.05091565102338791,11.242306302000001
1782909367042423523,joint5,-0.8913131356239319,-0.3491486608982086,-2.3540241718292236,11.242306302000001
