timestamp,joint1_pos,joint1_vel,joint1_eff,joint2_pos,joint2_vel,joint2_eff,joint3_pos,joint3_vel,joint3_eff,joint4_pos,joint4_vel,joint4_eff,joint5_pos,joint5_vel,joint5_eff,joint6_pos,joint6_vel,joint6_eff,t_sec
1782909374472189313,-0.24556836485862732,-0.21959897875785828,-3.799509048461914,0.48666107654571533,-0.07985418289899826,-27.708168029785156,-1.0553220510482788,-0.31941673159599304,-13.206110000610352,0.0,0.0,-0.08825156092643738,-1.0055865049362183,0.34936195611953735,-2.4703609943389893,0.0,0.0,0.011332940310239792,18.672072092
1782909374672970665,-0.28948816657066345,-0.21959897875785828,-3.723008871078491,0.4706902503967285,-0.07985418289899826,-28.672067642211914,-1.119205355644226,-0.31941673159599304,-13.833410263061523,0.0,0.0,-0.10087206959724426,-0.935714066028595,0.34936195611953735,-2.4025444984436035,0.0,0.0,0.011329034343361855,18.872853444
1782909374873758268,-0.3334079682826996,-0.21959897875785828,-4.0596089363098145,0.4547193944454193,-0.07985418289899826,-29.085168838500977,-1.183088779449463,-0.31941673159599304,-15.042110443115234,0.0,0.0,-0.11314789950847626,-0.8658416867256165,0.34936195611953735,-2.1312785148620605,0.0,0.0,0.011323693208396435,19.073641047000002
1782909375074584754,-0.37812817096710205,-0.2080581933259964,-4.581381320953369,0.4384574890136719,-0.07565753161907196,-29.284061431884766,-1.2481364011764526,-0.30263012647628784,-15.309476852416992,0.0,0.0,-0.24413491785526276,-0.7946958541870117,0.3310016393661499,-2.17075777053833,0.0,0.0,0.010633528232574463,19.274467533000003
1782909375275333632,-0.3839724361896515,0.0,-3.473099946975708,0.4363323152065277,0.0,-26.809432983398438,-1.2566370964050293,0.0,-17.380800247192383,0.0,0.0,-0.13166728615760803,-0.7853981852531433,0.0,-0.1525871306657791,0.0,0.0,0.0112834507599473,19.475216411
1782909375476087429,-0.3839724361896515,0.0,-8.729206564025559e-17,0.4363323152065277,0.0,-26.809432983398438,-1.2566370964050293,0.0,-14.744183540344238,0.0,0.0,-0.13166728615760803,-0.7853981852531433,0.0,-1.659764289855957,0.0,0.0,0.0112834507599473,19.675970208000003
1782909375676929202,-0.3839724361896515,0.0,-8.729206564025559e-17,0.4363323152065277,0.0,-26.809432983398438,-1.2566370964050293,0.0,-14.744183540344238,0.0,0.0,-0.13166728615760803,-0.7853981852531433,0.0,-1.659764289855957,0.0,0.0,0.0112834507599473,19.876811981
1782909375877753553,-0.3839724361896515,0.0,-8.729206564025559e-17,0.4363323152065277,0.0,-26.809432983398438,-1.2566370964050293,0.0,-14.744183540344238,0.0,0.0,-0.13166728615760803,-0.7853981852531433,0.0,-1.659764289855957,0.0,0.0,0.0112834507599473,20.077636332
1782909376078607719,-0.3839724361896515,0.0,-8.729206564025559e-17,0.4363323152065277,0.0,-26.809432983398438,-1.2566370964050293,0.0,-14.744183540344238,0.0,0.0,-0.13166728615760803,-0.7853981852531433,0.0,-1.659764289855957,0.0,0.0,0.0112834507599473,20.278490498
1782909376279232940,-0.38311266899108887,0.015860646963119507,0.003368675010278821,0.4535275399684906,0.31721314787864685,-24.044513702392578,-1.2523382902145386,0.07930326461791992,-14.581716537475586,0.0,0.0,-0.12848688662052155,-0.8043129444122314,-0.34893447160720825,-1.3035359382629395,0.0,0.0,0.011292673647403717,20.479115719000003
1782909376479975593,-0.37994053959846497,0.015860646963119507,0.09273397922515869,0.516970157623291,0.31721314787864685,-28.313213348388672,-1.2364776134490967,0.07930326461791992,-14.976945877075195,0.0,0.0,-0.11805186420679092,-0.8740997910499573,-0.34893447160720825,-1.540893793106079,0.0,0.0,0.011300436221063137,20.679858372
1782909376680765556,-0.37676841020584106,0.015860646963119507,1.7910339832305908,0.5804128050804138,0.31721314787864685,-28.573312759399414,-1.2206169366836548,0.07930326461791992,-13.508146286010742,0.0,0.0,-0.1068725511431694,-0.9438866972923279,-0.34893447160720825,-1.761297345161438,0.0,0.0,0.011307061649858952,20.880648335
1782909376881488271,-0.37359628081321716,0.015860646963119507,1.8216339349746704,0.6438553929328918,0.31721314787864685,-28.7263126373291,-1.2047563791275024,0.07930326461791992,-13.645846366882324,0.0,0.0,-0.09477712213993073,-1.0136735439300537,-0.34893447160720825,-1.523939609527588,0.0,0.0,0.011312628164887428,21.08137105
1782909377082210755,-0.37036070227622986,0.015860646963119507,2.4489340782165527,0.7085669040679932,0.31721314787864685,-29.368913650512695,-1.188578486442566,0.07930326461791992,-12.636046409606934,0.0,0.0,-0.08231689780950546,-1.0848562717437744,-0.34893447160720825,-1.6426185369491577,0.0,0.0,0.011316896416246891,21.282093534
1782909377282998842,-0.36718857288360596,0.015860646963119507,1.9287339448928833,0.772009551525116,0.31721314787864685,-29.33831214904785,-1.172717809677124,0.07930326461791992,-11.993446350097656,0.0,0.0,-0.06934060156345367,-1.154643177986145,-0.34893447160720825,-1.6765267848968506,0.0,0.0,0.011319969780743122,21.482881621
1782909377483896396,-0.36651915311813354,0.0,1.211483828235938e-16,0.7853981852531433,0.0,-29.406600952148438,-1.1693706512451172,0.0,-10.893600463867188,0.0,0.0,-0.06744128465652466,-1.1693706512451172,0.0,-4.340256214141846,0.0,0.0,0.011288609355688095,21.683779175
1782909377684600323,-0.36651915311813354,0.0,1.211483828235938e-16,0.7853981852531433,0.0,-27.93817138671875,-1.1693706512451172,0.0,-10.795514106750488,0.0,0.0,-0.06744128465652466,-1.1693706512451172,0.0,-1.7439417839050293,0.0,0.0,0.011288609355688095,21.884483102
1782909377885406154,-0.36651915311813354,0.0,1.211483828235938e-16,0.7853981852531433,0.0,-27.93817138671875,-1.1693706512451172,0.0,-10.795514106750488,0.0,0.0,-0.06744128465652466,-1.1693706512451172,0.0,-1.7439417839050293,0.0,0.0,0.011288609355688095,22.085288933
1782909378086153973,-0.36651915311813354,0.0,1.211483828235938e-16,0.7853981852531433,0.0,-27.93817138671875,-1.1693706512451172,0.0,-10.795514106750488,0.0,0.0,-0.06744128465652466,-1.1693706512451172,0.0,-1.7439417839050293,0.0,0.0,0.011288609355688095,22.286036752
1782909378286906880,-0.36651915311813354,0.0,1.211483828235938e-16,0.7853981852531433,0.0,-27.93817138671875,-1.1693706512451172,0.0,-10.795514106750488,0.0,0.0,-0.06744128465652466,-1.1693706512451172,0.0,-1.7439417839050293,0.0,0.0,0.011288609355688095,22.486789659000003
1782909378488052060,-0.36651915311813354,0.0,1.211483828235938e-16,0.7853981852531433,0.0,-27.93817138671875,-1.1693706512451172,0.0,-10.795514106750488,0.0,0.0,-0.06744128465652466,-1.1693706512451172,0.0,-1.7439417839050293,0.0,0.0,0.011288609355688095,22.687934839
1782909378688861124,-0.36651915311813354,0.0,1.211483828235938e-16,0.7853981852531433,0.0,-27.93817138671875,-1.1693706512451172,0.0,-10.795514106750488,0.0,0.0,-0.06744128465652466,-1.1693706512451172,0.0,-1.7439417839050293,0.0,0.0,0.011288609355688095,22.888743903
1782909378889701467,-0.36651915311813354,0.0,1.211483828235938e-16,0.7853981852531433,0.0,-27.93817138671875,-1.1693706512451172,0.0,-10.795514106750488,0.0,0.0,-0.06744128465652466,-1.1693706512451172,0.0,-1.7439417839050293,0.0,0.0,0.011288609355688095,23.089584246
1782909379090467137,-0.36651915311813354,0.0,1.211483828235938e-16,0.7853981852531433,0.0,-27.93817138671875,-1.1693706512451172,0.0,-10.795514106750488,0.0,0.0,-0.06744128465652466,-1.1693706512451172,0.0,-1.7439417839050293,0.0,0.0,0.011288609355688095,23.290349916
1782909379291681135,-0.36651915311813354,0.0,1.211483828235938e-16,0.7853981852531433,0.0,-27.93817138671875,-1.1693706512451172,0.0,-10.795514106750488,0.0,0.0,-0.06744128465652466,-1.1693706512451172,0.0,-1.7439417839050293,0.0,0.0,0.011288609355688095,23.491563914
1782909379492412058,-0.36651915311813354,0.0,1.211483828235938e-16,0.7853981852531433,0.0,-27.93817138671875,-1.1693706512451172,0.0,-10.795514106750488,0.0,0.0,-0.06744128465652466,-1.1693706512451172,0.0,-1.7439417839050293,0.0,0.0,0.011288609355688095,23.692294837000002
1782909379693172538,-0.36651915311813354,0.0,1.211483828235938e-16,0.7853981852531433,0.0,-27.93817138671875,-1.1693706512451172,0.0,-10.795514106750488,0.0,0.0,-0.06744128465652466,-1.1693706512451172,0.0,-1.7439417839050293,0.0,0.0,0.011288609355688095,23.893055317
1782909379893907619,-0.36651915311813354,0.0,1.211483828235938e-16,0.7853981852531433,0.0,-27.93817138671875,-1.1693706512451172,0.0,-10.795514106750488,0.0,0.0,-0.06744128465652466,-1.1693706512451172,0.0,-1.7439417839050293,0.0,0.0,0.011288609355688095,24.093790398000003
1782909380094742057,-0.36651915311813354,0.0,1.211483828235938e-16,0.7853981852531433,0.0,-27.93817138671875,-1.1693706512451172,0.0,-10.795514106750488,0.0,0.0,-0.06744128465652466,-1.1693706512451172,0.0,-1.7439417839050293,0.0,0.0,0.011288609355688095,24.294624836
1782909380295429295,-0.36651915311813354,0.0,0.08625175058841705,0.7838382720947266,-0.1160859614610672,-34.75394821166992,-1.1693706512451172,0.0,-13.975519180297852,0.0,0.0,-0.09247244894504547,-1.1680258512496948,0.10007411241531372,-2.09708309173584,0.0,0.0,0.014266224578022957,24.495312074
1782909380496120481,-0.36651915311813354,0.0,0.0022492636926472187,0.7175180315971375,-0.3494200110435486,-31.551183700561523,-1.1693706512451172,0.0,-11.48625373840332,0.0,0.0,-0.07757720351219177,-1.1108533143997192,0.30122414231300354,-2.5416862964630127,0.0,0.0,0.01130267046391964,24.69600326
1782909380696917336,-0.36651915311813354,0.0,0.00210328446701169,0.6476340293884277,-0.3494200110435486,-31.168682098388672,-1.1693706512451172,0.0,-12.209230422973633,0.0,0.0,-0.08870308846235275,-1.0506083965301514,0.30122414231300354,-2.5925486087799072,0.0,0.0,0.01129924040287733,24.896800115
1782909380897701247,-0.36651915311813354,0.0,0.0019438177114352584,0.577750027179718,-0.3494200110435486,-29.791683197021484,-1.1693706512451172,0.0,-12.893446922302246,0.0,0.0,-0.09960097819566727,-0.990363597869873,0.30122414231300354,-2.575594663619995,0.0,0.0,0.011294625699520111,25.097584026
1782909381098479677,-0.36651915311813354,0.0,0.001777893048711121,0.5064683556556702,-0.3494200110435486,-29.210283279418945,-1.1693706512451172,0.0,-13.508663177490234,0.0,0.0,-0.10979045927524567,-0.9289138913154602,0.30122414231300354,-2.2365121841430664,0.0,0.0,0.011289023794233799,25.298362456000003
1782909381299153417,-0.36651915311813354,0.0,0.001603293581865728,0.43658435344696045,-0.3494200110435486,-28.261682510375977,-1.1693706512451172,0.0,-14.06574535369873,0.0,0.0,-0.11944003403186798,-0.8686690330505371,0.30122414231300354,-2.100879192352295,0.0,0.0,0.011282367631793022,25.499036196000002
1782909381499970197,-0.36651915311813354,0.0,0.0014208715874701738,0.36670035123825073,-0.3494200110435486,-28.078083038330078,-1.1693706512451172,0.0,-14.561899185180664,0.0,0.0,-0.12850260734558105,-0.8084242343902588,0.30122414231300354,-2.0839250087738037,0.0,0.0,0.011274673044681549,25.699852976000003
1782909381700821914,-0.36651915311813354,0.0,0.001231517642736435,0.296816349029541,-0.3494200110435486,-27.29778289794922,-1.1693706512451172,0.0,-14.994624137878418,0.0,0.0,-0.13693390786647797,-0.7481793761253357,0.30122414231300354,-2.0839250087738037,0.0,0.0,0.01126595214009285,25.900704693
1782909381901607947,-0.36651915311813354,0.0,-2.3520470436361516e-17,0.27925267815589905,0.0,-24.87779998779297,-1.1693706512451172,0.0,-15.146536827087402,0.0,0.0,-0.13991136848926544,-0.7330383062362671,0.0,0.20344950258731842,0.0,0.0,0.011274855583906174,26.101490726
1782909382102443552,-0.36651915311813354,0.0,-2.3520470436361516e-17,0.27925267815589905,0.0,-24.40811538696289,-1.1693706512451172,0.0,-15.146536827087402,0.0,0.0,-0.13991136848926544,-0.7330383062362671,0.0,-1.630682349205017,0.0,0.0,0.011274855583906174,26.302326331000003
1782909382303223951,-0.36651915311813354,0.0,-2.3520470436361516e-17,0.27925267815589905,0.0,-24.40811538696289,-1.1693706512451172,0.0,-15.146536827087402,0.0,0.0,-0.13991136848926544,-0.7330383062362671,0.0,-1.630682349205017,0.0,0.0,0.011274855583906174,26.503106730000002
1782909382503971048,-0.36651915311813354,0.0,-2.3520470436361516e-17,0.27925267815589905,0.0,-24.40811538696289,-1.1693706512451172,0.0,-15.146536827087402,0.0,0.0,-0.13991136848926544,-0.7330383062362671,0.0,-1.630682349205017,0.0,0.0,0.011274855583906174,26.703853827000003
1782909382704672357,-0.36651915311813354,0.0,-2.3520470436361516e-17,0.27925267815589905,0.0,-24.40811538696289,-1.1693706512451172,0.0,-15.146536827087402,0.0,0.0,-0.13991136848926544,-0.7330383062362671,0.0,-1.630682349205017,0.0,0.0,0.011274855583906174,26.904555136000003
1782909382905362987,-0.36376914381980896,0.07949485629796982,0.563574492931366,0.27013832330703735,-0.2634686529636383,-26.50629234313965,-1.1600337028503418,0.2699039578437805,-15.237458229064941,0.0,0.0,-0.20357222855091095,-0.7210691571235657,0.3459918797016144,-2.7294788360595703,0.0,0.0,0.01114162988960743,27.105245766000003
1782909383106194020,-0.34740591049194336,0.08022792637348175,2.6214499473571777,0.21590591967105865,-0.2658982574939728,-26.148969650268555,-1.1044766902923584,0.2723928987979889,-15.260555267333984,0.0,0.0,-0.13770480453968048,-0.6498501896858215,0.34918248653411865,-2.266355514526367,0.0,0.0,0.011249000206589699,27.306076799000003
1782909383307133278,-0.3313603103160858,0.08022792637348175,3.2487499713897705,0.1627262830734253,-0.2658982574939728,-24.756669998168945,-1.0499980449676514,0.2723928987979889,-15.918455123901367,0.0,0.0,-0.1374468207359314,-0.5800136923789978,0.34918248653411865,-2.6393463611602783,0.0,0.0,0.01119445450603962,27.507016057
1782909383507726410,-0.31531473994255066,0.08022792637348175,2.2542500495910645,0.10954662412405014,-0.2658982574939728,-22.828868865966797,-0.9955194592475891,0.2723928987979889,-15.704255104064941,0.0,0.0,-0.13720917701721191,-0.5101771950721741,0.34918248653411865,-2.7580251693725586,0.0,0.0,0.011083478108048439,27.707609189000003
1782909383708618599,-0.2992691397666931,0.08022792637348175,2.3919501304626465,0.05636698007583618,-0.2658982574939728,-22.155668258666992,-0.9410408735275269,0.2723928987979889,-15.719554901123047,0.0,0.0,-0.13699401915073395,-0.44034069776535034,0.34918248653411865,-2.8088877201080322,0.0,0.0,0.010916639119386673,27.908501378
1782909383909326548,-0.28322356939315796,0.08022792637348175,2.3154499530792236,0.003187329275533557,-0.2658982574939728,-20.977569580078125,-0.8865622878074646,0.2723928987979889,-15.949054718017578,0.0,0.0,-0.13680316507816315,-0.3705042004585266,0.34918248653411865,-2.690208673477173,0.0,0.0,0.010694785974919796,28.109209327000002
1782909384110122203,-0.2668570876121521,0.08022792637348175,2.7591500282287598,-0.0510559119284153,-0.2658982574939728,-19.49346923828125,-0.8309941291809082,0.2723928987979889,-16.040855407714844,0.0,0.0,-0.13663505017757416,-0.29927098751068115,0.34918248653411865,-2.9445207118988037,0.0,0.0,0.01041298359632492,28.310004982000002
1782909384310865627,-0.25081148743629456,0.08022792637348175,2.101249933242798,-0.10423555970191956,-0.2658982574939728,-18.08586883544922,-0.7765156030654907,0.2723928987979889,-15.734854698181152,0.0,0.0,-0.1364973485469818,-0.22943449020385742,0.34918248653411865,-2.8088877201080322,0.0,0.0,0.010083699598908424,28.510748406
1782909384511618669,-0.2347659021615982,0.08022792637348175,2.8662500381469727,-0.1574152112007141,-0.2658982574939728,-16.89246940612793,-0.7220370173454285,0.2723928987979889,-15.96435546875,0.0,0.0,-0.13638713955879211,-0.1595979928970337,0.34918248653411865,-3.1310160160064697,0.0,0.0,0.009703598916530609,28.711501448000003
1782909384712296960,-0.21872031688690186,0.08022792637348175,2.2542500495910645,-0.21059486269950867,-0.2658982574939728,-16.219268798828125,-0.6675584316253662,0.2723928987979889,-16.19385528564453,0.0,0.0,-0.1363046020269394,-0.08976149559020996,0.34918248653411865,-2.7410712242126465,0.0,0.0,0.009274592623114586,28.912179739000003
1782909384913042639,-0.2026747316122055,0.08022792637348175,2.9427499771118164,-0.2637745141983032,-0.2658982574939728,-14.658669471740723,-0.613079845905304,0.2723928987979889,-16.438655853271484,0.0,0.0,-0.13624948263168335,-0.01992499642074108,0.34918248653411865,-3.2157866954803467,0.0,0.0,0.008798833936452866,29.112925418000003
1782909385113728162,-0.18662914633750916,0.08022792637348175,2.0094499588012695,-0.3169541656970978,-0.2658982574939728,-13.63356876373291,-0.5586012601852417,0.2723928987979889,-16.316255569458008,0.0,0.0,-0.136220782995224,0.0499114990234375,0.34918248653411865,-3.2836031913757324,0.0,0.0,0.008267872966825962,29.313610941
1782909385314581762,-0.1702626496553421,0.08022792637348175,3.309950113296509,-0.3711974024772644,-0.2658982574939728,-11.659869194030762,-0.5030331015586853,0.2723928987979889,-15.826655387878418,0.0,0.0,-0.13621842861175537,0.12114472687244415,0.34918248653411865,-3.063199520111084,0.0,0.0,0.007705186028033495,29.514464541000002
1782909385515383665,-0.15421706438064575,0.08022792637348175,1.825850009918213,-0.42437705397605896,-0.2658982574939728,-10.894868850708008,-0.44855451583862305,0.2723928987979889,-16.071455001831055,0.0,0.0,-0.13623997569084167,0.19098122417926788,0.34918248653411865,-2.9275665283203125,0.0,0.0,0.007103618234395981,29.715266444
1782909385716141624,-0.1381714791059494,0.08022792637348175,2.9733500480651855,-0.4775567054748535,-0.2658982574939728,-9.456668853759766,-0.3940759301185608,0.2723928987979889,-16.255054473876953,0.0,0.0,-0.13628339767456055,0.2608177065849304,0.34918248653411865,-3.063199520111084,0.0,0.0,0.006466185208410025,29.916024403
1782909385916956631,-0.12212590128183365,0.08022792637348175,1.9329500198364258,-0.5307363271713257,-0.2658982574939728,-7.727769374847412,-0.33959734439849854,0.2723928987979889,-16.056154251098633,0.0,0.0,-0.1363462656736374,0.33065420389175415,0.34918248653411865,-3.063199520111084,0.0,0.0,0.0057960813865065575,30.11683941
1782909386117575977,-0.1060803160071373,0.08022792637348175,3.1110501289367676,-0.5839160084724426,-0.2658982574939728,-6.901569366455078,-0.28511878848075867,0.2723928987979889,-15.76545524597168,0.0,0.0,-0.13642753660678864,0.4004907011985779,0.34918248653411865,-2.8427958488464355,0.0,0.0,0.005082402378320694,30.317458756
1782909386318340876,-0.08971381932497025,0.08022792637348175,2.652050018310547,-0.6381592154502869,-0.2658982574939728,-6.366069316864014,-0.22955061495304108,0.2723928987979889,-15.96435546875,0.0,0.0,-0.1365208625793457,0.4717239439487457,0.34918248653411865,-2.690208673477173,0.0,0.0,0.004356702324002981,30.518223655000003
1782909386519069137,-0.0736682340502739,0.08022792637348175,3.0345499515533447,-0.6913388967514038,-0.2658982574939728,-4.989068984985352,-0.17507204413414001,0.2723928987979889,-16.132654190063477,0.0,0.0,-0.13662433624267578,0.5415604114532471,0.34918248653411865,-3.0462453365325928,0.0,0.0,0.0036089064087718725,30.718951916
1782909386719752993,-0.057622648775577545,0.08022792637348175,3.0804500579833984,-0.744518518447876,-0.2658982574939728,-3.076569080352783,-0.12059345841407776,0.2723928987979889,-15.780755043029785,0.0,0.0,-0.13673433661460876,0.6113969087600708,0.34918248653411865,-2.6563005447387695,0.0,0.0,0.0028427657671272755,30.919635772000003
1782909386920418615,-0.041577063500881195,0.08022792637348175,2.743849992752075,-0.7976981997489929,-0.2658982574939728,-1.9443691968917847,-0.0661148801445961,0.2723928987979889,-15.199355125427246,0.0,0.0,-0.1368471384048462,0.6812334060668945,0.34918248653411865,-2.7580251693725586,0.0,0.0,0.0020621237345039845,31.120301394000002
1782909387121110385,-0.025531478226184845,0.08022792637348175,2.896850109100342,-0.8508778214454651,-0.2658982574939728,-1.4853692054748535,-0.011636297218501568,0.2723928987979889,-15.214654922485352,0.0,0.0,-0.13695891201496124,0.7510699033737183,0.34918248653411865,-2.4019885063171387,0.0,0.0,0.0012708983849734068,31.320993164
1782909387321860966,-0.00948589388281107,0.08022792637348175,2.4531500339508057,-0.904057502746582,-0.2658982574939728,0.07523080706596375,0.042842283844947815,0.2723928987979889,-15.612455368041992,0.0,0.0,-0.13706783950328827,0.820906400680542,0.34918248653411865,-2.605437994003296,0.0,0.0,0.0004570663732010871,31.521743745000002
1782909387522555790,0.0,0.0,6.762599945068359,-0.93549644947052,0.0,-4.314599990844727,0.07504915446043015,0.0,-12.515399932861328,0.0,0.0,-0.1364886611700058,0.8621926307678223,0.0,0.27126601338386536,0.0,0.0,-1.9705405065906234e-05,31.722438569
1782909387723350083,0.0,0.0,6.955415678590118e-17,-0.93549644947052,0.0,-0.6772262454032898,0.07504915446043015,0.0,-14.930364608764648,0.0,0.0,-0.1364886611700058,0.8621926307678223,0.0,-1.5899393558502197,0.0,0.0,-1.9705405065906234e-05,31.923232862000003
1782909387924162771,0.0,0.0,6.955415678590118e-17,-0.93549644947052,0.0,-0.6772262454032898,0.07504915446043015,0.0,-14.930364608764648,0.0,0.0,-0.1364886611700058,0.8621926307678223,0.0,-1.5899393558502197,0.0,0.0,-1.9705405065906234e-05,32.124045550000005
1782909388124989003,0.0,0.0,6.955415678590118e-17,-0.93549644947052,0.0,-0.6772262454032898,0.07504915446043015,0.0,-14.930364608764648,0.0,0.0,-0.1364886611700058,0.8621926307678223,0.0,-1.5899393558502197,0.0,0.0,-1.9705405065906234e-05,32.324871782
1782909388325760390,0.0,0.0,6.955415678590118e-17,-0.93549644947052,0.0,-0.6772262454032898,0.07504915446043015,0.0,-14.930364608764648,0.0,0.0,-0.1364886611700058,0.8621926307678223,0.0,-1.5899393558502197,0.0,0.0,-1.9705405065906234e-05,32.525643169
