window_id,joint,start_time_sec,end_time_sec,center_time_sec,mean_pos,min_pos,max_pos,range_pos,pla_mean_slope,pla_max_slope,pla_min_slope,pla_mse,pla_max_error,pla_slopes,pla_intercepts,energy,direction_label,motion_label,pla_shape_label,pla_fit_label,energy_label
2261,joint2,11.308896972,11.327892025,11.318396586449998,0.5759586325962787,0.5759586122409761,0.5759586690960212,5.685504511632189e-08,1.4345681712283703e-06,8.123879762695103e-06,-4.309603723196374e-06,1.6400775808899345e-17,6.4386431741780825e-09,-0.000004;0.000002;0.000000;0.000008,0.576007;0.575938;0.575957;0.575867,5.443060019386542e-15,stationary,small_motion,constant,good_fit,medium_energy
2262,joint2,11.313891204,11.332902097,11.3234001364,0.575958645097033,0.5759586155361509,0.5759586707769193,5.5240768404019036e-08,2.5445920511000408e-06,8.123879762695103e-06,1.1087326000551876e-07,9.625557507826493e-18,5.123761193104315e-09,0.000002;0.000000;0.000008;0.000000,0.575938;0.575957;0.575867;0.575957,8.056515758110096e-15,stationary,small_motion,constant,good_fit,medium_energy
2263,joint2,11.318889094,11.337899075,11.328401320800001,0.5759586567829722,0.5759586155361509,0.5759586889396591,7.340350816065211e-08,3.080752187165166e-06,8.123879762695103e-06,1.1087326000551876e-07,5.747050607211333e-18,5.123761193104315e-09,0.000000;0.000008;0.000000;0.000004,0.575957;0.575867;0.575957;0.575914,1.1233635788934856e-14,stationary,small_motion,constant,good_fit,medium_energy
2264,joint2,11.323888796,11.342891203,11.33340058065,0.5759586728168131,0.5759586369288456,0.5759586914578225,5.452897688940084e-08,1.8139077521056012e-06,8.123879762695103e-06,-4.956504480232743e-06,3.2591027855292552e-18,3.2544225092578927e-09,0.000008;0.000000;0.000004;-0.000005,0.575867;0.575957;0.575914;0.576015,3.686241611538644e-15,stationary,small_motion,constant,good_fit,medium_energy
2265,joint2,11.328919948,11.347885956,11.33840061835,0.5759586714360226,0.5759586446107656,0.5759586914578225,4.6847056900389816e-08,-1.12822770113326e-06,3.957763929669737e-06,-4.956504480232743e-06,4.53333188291508e-18,4.014795829121454e-09,0.000000;0.000004;-0.000005;-0.000004,0.575957;0.575914;0.576015;0.576000,4.240847479718826e-15,stationary,small_motion,constant,good_fit,medium_energy
2266,joint2,11.333916605,11.352885188,11.343401436049998,0.5759586662404473,0.5759586374291201,0.5759586914578225,5.4028702400898965e-08,-1.997918999119326e-06,3.957763929669737e-06,-4.956504480232743e-06,8.458967999123398e-18,4.9249431199882565e-09,0.000004;-0.000005;-0.000004;-0.000003,0.575914;0.576015;0.576000;0.575997,6.4064876890244e-15,stationary,small_motion,constant,good_fit,medium_energy
2267,joint2,11.338900418,11.357888417,11.3483991985,0.5759586488378575,0.5759586044727145,0.5759586914578225,8.698510800542181e-08,-3.885293219106403e-06,-3.3482733956539576e-06,-4.956504480232743e-06,1.493563730393573e-17,6.278128905634617e-09,-0.000005;-0.000004;-0.000003;-0.000004,0.576015;0.576000;0.575997;0.575999,1.439637478029104e-14,stationary,small_motion,constant,good_fit,medium_energy
2268,joint2,11.343884531,11.362923817,11.35340011335,0.5759586370808183,0.5759586044727145,0.5759586612803922,5.680767767302086e-08,-1.1130729174414207e-06,6.132376726427188e-06,-3.6446620502603413e-06,1.7032188688209952e-17,6.278128905634617e-09,-0.000004;-0.000003;-0.000004;0.000006,0.576000;0.575997;0.575999;0.575889,5.952417476505818e-15,stationary,small_motion,constant,good_fit,medium_energy
2269,joint2,11.348893651,11.367903281,11.35840115795,0.5759586330177715,0.5759586044727145,0.575958654313701,4.984098644911228e-08,-3.620231311688873e-07,6.132376726427188e-06,-3.591732950278571e-06,1.831845660055711e-17,6.278128905634617e-09,-0.000003;-0.000004;0.000006;-0.000001,0.575997;0.575999;0.575889;0.575966,4.704681030666558e-15,stationary,small_motion,constant,good_fit,medium_energy
2270,joint2,11.353893544,11.372886032,11.363397732100001,0.5759586389590522,0.5759586044727145,0.5759586889978587,8.45251442171957e-08,2.996877296171265e-06,1.008732831370665e-05,-3.591732950278571e-06,1.6338357617576505e-17,6.278128905634617e-09,-0.000004;0.000006;-0.000001;0.000010,0.575999;0.575889;0.575966;0.575844,1.1468838443660578e-14,stationary,small_motion,constant,good_fit,medium_energy
2271,joint2,11.358924967,11.377898719,11.368398945550002,0.5759586558970586,0.5759586212144177,0.5759586889978587,6.778344108226975e-08,2.886530353074631e-06,1.008732831370665e-05,-4.033120722665106e-06,1.008617744107669e-17,4.9798436485559705e-09,0.000006;-0.000001;0.000010;-0.000004,0.575889;0.575966;0.575844;0.576005,9.92326234100229e-15,stationary,small_motion,constant,good_fit,medium_energy
2272,joint2,11.363891517,11.382887692,11.373397576150001,0.5759586665027496,0.5759586291286674,0.5759586889978587,5.986919138223357e-08,2.1277426936856314e-06,1.008732831370665e-05,-4.033120722665106e-06,6.263862759091123e-18,4.9798436485559705e-09,-0.000001;0.000010;-0.000004;0.000003,0.575966;0.575844;0.576005;0.575923,8.622809251109092e-15,stationary,small_motion,constant,good_fit,medium_energy
2273,joint2,11.368894445,11.387888697,11.378395953899998,0.5759586756557485,0.5759586495715983,0.5759586889978587,3.942626047859221e-08,3.3420655590048313e-07,1.008732831370665e-05,-7.8146074563108e-06,3.015967185754224e-18,3.745418419853763e-09,0.000010;-0.000004;0.000003;-0.000008,0.575844;0.576005;0.575923;0.576048,2.2807925109880097e-15,stationary,small_motion,constant,good_fit,medium_energy
2274,joint2,11.373892735,11.392904961,11.383395882999997,0.5759586661266968,0.5759586300130408,0.5759586878716361,5.78585952482058e-08,-2.948138047381767e-06,3.097226088871189e-06,-7.8146074563108e-06,2.684240853299001e-18,3.174776552761216e-09,-0.000004;0.000003;-0.000008;-0.000003,0.576005;0.575923;0.576048;0.575993,7.92826668028062e-15,stationary,small_motion,constant,good_fit,medium_energy
2275,joint2,11.378897347,11.397895356,11.38839719565,0.5759586552588136,0.5759586300130408,0.5759586854745473,5.546150649848869e-08,-2.2106454614176035e-06,3.097226088871189e-06,-7.8146074563108e-06,4.2359445115323165e-18,3.3334566218456985e-09,0.000003;-0.000008;-0.000003;-0.000001,0.575923;0.576048;0.575993;0.575971,9.230464163307077e-15,stationary,small_motion,constant,good_fit,medium_energy
2276,joint2,11.383890007000002,11.40290115,11.393398032400002,0.5759586385183135,0.5759586082705113,0.575958684125097,7.585458572378911e-08,-3.491853166131882e-06,-1.0831503788084528e-06,-7.8146074563108e-06,8.21928944468607e-18,5.0788063754581e-09,-0.000008;-0.000003;-0.000001;-0.000002,0.576048;0.575993;0.575971;0.575982,9.377544275757491e-15,stationary,small_motion,constant,good_fit,medium_energy
2277,joint2,11.388909907,11.407894661,11.3984000779,0.5759586329272157,0.5759586082705113,0.57595866393204,5.5661528719497255e-08,9.381756423723596e-07,9.905507777706166e-06,-3.0420500994223493e-06,9.9625151543211e-18,5.0788063754581e-09,-0.000003;-0.000001;-0.000002;0.000010,0.575993;0.575971;0.575982;0.575846,4.485898490432067e-15,stationary,small_motion,constant,good_fit,medium_energy
2278,joint2,11.393892868,11.412896026,11.40339968585,0.5759586375681549,0.5759586082705113,0.57595866393204,5.5661528719497255e-08,9.83178168660108e-07,9.905507777706166e-06,-2.8620399942713562e-06,1.0145910038728743e-17,5.0788063754581e-09,-0.000001;-0.000002;0.000010;-0.000003,0.575971;0.575982;0.575846;0.575991,6.078363937950207e-15,stationary,small_motion,constant,good_fit,medium_energy
